u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,tanh,0.3,16,linear,0.0,0.6768377253814147,0.6606334841628959
64,tanh,0.3,16,tanh,0.1,0.6102635228848821,0.6515837104072398
64,tanh,0.3,16,tanh,0.05,0.6588072122052705,0.669683257918552
64,tanh,0.3,16,tanh,0.0,0.665742024965326,0.6561085972850679
64,tanh,0.3,16,sigmoid,0.1,0.0,1.0
64,tanh,0.3,16,sigmoid,0.05,0.0,1.0
64,tanh,0.3,16,sigmoid,0.0,0.6601941747572816,0.6380090497737556
64,tanh,0.3,8,relu,0.1,0.34951456310679613,0.8280542986425339
64,tanh,0.3,8,relu,0.05,0.6102635228848821,0.6923076923076923
64,tanh,0.3,8,relu,0.0,0.665742024965326,0.6425339366515838
64,tanh,0.3,8,linear,0.1,0.6726768377253814,0.6470588235294118
64,tanh,0.3,8,linear,0.05,0.6532593619972261,0.6425339366515838
64,tanh,0.3,8,linear,0.0,0.6768377253814147,0.6470588235294118
64,tanh,0.3,8,tanh,0.1,0.6407766990291263,0.7104072398190046
64,tanh,0.3,8,tanh,0.05,0.6352288488210819,0.6515837104072398
64,tanh,0.3,8,tanh,0.0,0.6449375866851595,0.665158371040724
64,tanh,0.3,8,sigmoid,0.1,0.6574202496532594,0.6606334841628959
64,tanh,0.3,8,sigmoid,0.05,0.20804438280166435,0.9366515837104072
64,tanh,0.3,8,sigmoid,0.0,0.6574202496532594,0.669683257918552
64,tanh,0.3,4,relu,0.1,0.6435506241331485,0.6606334841628959
64,tanh,0.3,4,relu,0.05,0.6546463245492372,0.6063348416289592
64,tanh,0.3,4,relu,0.0,0.6699029126213593,0.5746606334841629
64,tanh,0.3,4,linear,0.1,0.6532593619972261,0.6470588235294118
64,tanh,0.3,4,linear,0.05,0.665742024965326,0.6334841628959276
64,tanh,0.3,4,linear,0.0,0.6685159500693482,0.6334841628959276
64,tanh,0.3,4,tanh,0.1,0.6699029126213593,0.6334841628959276
64,tanh,0.3,4,tanh,0.05,0.6546463245492372,0.6334841628959276
64,tanh,0.3,4,tanh,0.0,0.6796116504854369,0.6334841628959276
64,tanh,0.3,4,sigmoid,0.1,0.049930651872399444,1.0
64,tanh,0.3,4,sigmoid,0.05,0.024965325936199722,0.9864253393665159
64,tanh,0.3,4,sigmoid,0.0,0.6171983356449375,0.6787330316742082
64,tanh,0.2,16,relu,0.1,0.6227461858529819,0.6606334841628959
64,tanh,0.2,16,relu,0.05,0.6255201109570042,0.665158371040724
64,tanh,0.2,16,relu,0.0,0.6171983356449375,0.6877828054298643
64,tanh,0.2,16,linear,0.1,0.6643550624133149,0.6244343891402715
64,tanh,0.2,16,linear,0.05,0.6837725381414702,0.6380090497737556
64,tanh,0.2,16,linear,0.0,0.6796116504854369,0.6470588235294118
64,tanh,0.2,16,tanh,0.1,0.6601941747572816,0.6515837104072398
64,tanh,0.2,16,tanh,0.05,0.6463245492371706,0.6425339366515838
64,tanh,0.2,16,tanh,0.0,0.6490984743411928,0.6515837104072398
64,tanh,0.2,16,sigmoid,0.1,0.6560332871012483,0.6561085972850679
64,tanh,0.2,16,sigmoid,0.05,0.18862690707350901,0.9321266968325792
64,tanh,0.2,16,sigmoid,0.0,0.6310679611650486,0.669683257918552
64,tanh,0.2,8,relu,0.1,0.6449375866851595,0.6787330316742082
64,tanh,0.2,8,relu,0.05,0.5880721220527045,0.6199095022624435
64,tanh,0.2,8,relu,0.0,0.5977808599167822,0.7058823529411765
64,tanh,0.2,8,linear,0.1,0.6296809986130375,0.6742081447963801
64,tanh,0.2,8,linear,0.05,0.6726768377253814,0.669683257918552
64,tanh,0.2,8,linear,0.0,0.6754507628294036,0.6380090497737556
64,tanh,0.2,8,tanh,0.1,0.6130374479889042,0.6470588235294118
64,tanh,0.2,8,tanh,0.05,0.6310679611650486,0.6380090497737556
64,tanh,0.2,8,tanh,0.0,0.6712898751733704,0.6380090497737556
