u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,tanh,0.3,16,sigmoid,0.1,0.044382801664355064,1.0
64,tanh,0.3,16,sigmoid,0.05,0.6352288488210819,0.6380090497737556
64,tanh,0.3,16,sigmoid,0.0,0.0,1.0
64,tanh,0.3,8,relu,0.1,0.5242718446601942,0.6923076923076923
64,tanh,0.3,8,relu,0.05,0.44382801664355065,0.7058823529411765
64,tanh,0.3,8,relu,0.0,0.3245492371705964,0.8190045248868778
64,tanh,0.3,8,linear,0.1,0.665742024965326,0.6515837104072398
64,tanh,0.3,8,linear,0.05,0.6574202496532594,0.6515837104072398
64,tanh,0.3,8,linear,0.0,0.6962552011095701,0.6470588235294118
64,tanh,0.3,8,tanh,0.1,0.6532593619972261,0.6470588235294118
64,tanh,0.3,8,tanh,0.05,0.6712898751733704,0.6787330316742082
64,tanh,0.3,8,tanh,0.0,0.6490984743411928,0.6470588235294118
64,tanh,0.3,8,sigmoid,0.1,0.6310679611650486,0.669683257918552
64,tanh,0.3,8,sigmoid,0.05,0.6504854368932039,0.6606334841628959
64,tanh,0.3,8,sigmoid,0.0,0.0,1.0
64,tanh,0.3,4,relu,0.1,0.5742024965325936,0.746606334841629
64,tanh,0.3,4,relu,0.05,0.40083217753120665,0.6108597285067874
64,tanh,0.3,4,relu,0.0,0.6990291262135923,0.6289592760180995
64,tanh,0.3,4,linear,0.1,0.6532593619972261,0.665158371040724
64,tanh,0.3,4,linear,0.05,0.6934812760055479,0.6289592760180995
64,tanh,0.3,4,linear,0.0,0.6463245492371706,0.6334841628959276
64,tanh,0.3,4,tanh,0.1,0.6726768377253814,0.6334841628959276
64,tanh,0.3,4,tanh,0.05,0.6699029126213593,0.6289592760180995
64,tanh,0.3,4,tanh,0.0,0.6504854368932039,0.6561085972850679
64,tanh,0.3,4,sigmoid,0.1,0.6893203883495146,0.6199095022624435
64,tanh,0.3,4,sigmoid,0.05,0.565880721220527,0.7375565610859729
64,tanh,0.3,4,sigmoid,0.0,0.0,1.0
64,tanh,0.2,16,relu,0.1,0.6490984743411928,0.6923076923076923
64,tanh,0.2,16,relu,0.05,0.5409153952843273,0.7420814479638009
64,tanh,0.2,16,relu,0.0,0.6296809986130375,0.6515837104072398
64,tanh,0.2,16,linear,0.1,0.6643550624133149,0.6289592760180995
64,tanh,0.2,16,linear,0.05,0.6643550624133149,0.6334841628959276
64,tanh,0.2,16,linear,0.0,0.6588072122052705,0.6289592760180995
64,tanh,0.2,16,tanh,0.1,0.665742024965326,0.6470588235294118
64,tanh,0.2,16,tanh,0.05,0.6532593619972261,0.6380090497737556
64,tanh,0.2,16,tanh,0.0,0.6560332871012483,0.6561085972850679
64,tanh,0.2,16,sigmoid,0.1,0.5686546463245492,0.6923076923076923
64,tanh,0.2,16,sigmoid,0.05,0.1955617198335645,0.9411764705882353
64,tanh,0.2,16,sigmoid,0.0,0.6269070735090153,0.6832579185520362
64,tanh,0.2,8,relu,0.1,0.6130374479889042,0.6968325791855203
64,tanh,0.2,8,relu,0.05,0.5922330097087378,0.6923076923076923
64,tanh,0.2,8,relu,0.0,0.37170596393897365,0.7963800904977375
64,tanh,0.2,8,linear,0.1,0.6615811373092927,0.6425339366515838
64,tanh,0.2,8,linear,0.05,0.6823855755894591,0.6244343891402715
64,tanh,0.2,8,linear,0.0,0.6754507628294036,0.6334841628959276
64,tanh,0.2,8,tanh,0.1,0.6435506241331485,0.6380090497737556
64,tanh,0.2,8,tanh,0.05,0.6546463245492372,0.6244343891402715
64,tanh,0.2,8,tanh,0.0,0.6393897364771152,0.6334841628959276
64,tanh,0.2,8,sigmoid,0.1,0.6532593619972261,0.6515837104072398
64,tanh,0.2,8,sigmoid,0.05,0.0,1.0
64,tanh,0.2,8,sigmoid,0.0,0.6282940360610264,0.6515837104072398
64,tanh,0.2,4,relu,0.1,0.5811373092926491,0.6832579185520362
64,tanh,0.2,4,relu,0.05,0.5589459084604715,0.6470588235294118
64,tanh,0.2,4,relu,0.0,0.6282940360610264,0.6968325791855203
