outcome,component,component_number,feature,loading,abs_loading,explained_variance_ratio_component,explained_variance_percent_component,cumulative_variance_percent_at_component
perpetration,PC21,21,CONVIVEN.1,0.02959993404228982,0.02959993404228982,0.009250447119773056,0.9250447119773056,98.28971144348692
perpetration,PC21,21,AUTOEFIC.MEAN,-0.021118571705562396,0.021118571705562396,0.009250447119773056,0.9250447119773056,98.28971144348692
perpetration,PC21,21,AUTOEFIC.VAR,-0.019907692868700196,0.019907692868700196,0.009250447119773056,0.9250447119773056,98.28971144348692
perpetration,PC21,21,MORAL.MEAN,-0.01351435970629845,0.01351435970629845,0.009250447119773056,0.9250447119773056,98.28971144348692
perpetration,PC21,21,APOYO.MEDIAN,0.011861809302030405,0.011861809302030405,0.009250447119773056,0.9250447119773056,98.28971144348692
perpetration,PC21,21,APOYO.VAR,0.007969798870426559,0.007969798870426559,0.009250447119773056,0.9250447119773056,98.28971144348692
perpetration,PC22,22,AUTOEFIC.VAR,0.09330162176856614,0.09330162176856614,0.007980374474601553,0.7980374474601553,99.08774889094708
perpetration,PC22,22,AUTOEFIC.MEAN,0.08627553924574688,0.08627553924574688,0.007980374474601553,0.7980374474601553,99.08774889094708
perpetration,PC22,22,IMPULS.VAR,-0.029998987482224827,0.029998987482224827,0.007980374474601553,0.7980374474601553,99.08774889094708
perpetration,PC22,22,APOYO.MEDIAN,-0.028044691960648713,0.028044691960648713,0.007980374474601553,0.7980374474601553,99.08774889094708
perpetration,PC22,22,CONVIVEN.4,0.02697725638638576,0.02697725638638576,0.007980374474601553,0.7980374474601553,99.08774889094708
perpetration,PC22,22,MORAL.MEAN,0.019483502169117334,0.019483502169117334,0.007980374474601553,0.7980374474601553,99.08774889094708
perpetration,PC22,22,ABUSOSUBS2,-0.018538934036716703,0.018538934036716703,0.007980374474601553,0.7980374474601553,99.08774889094708
perpetration,PC22,22,IMPULS.MEDIAN,0.01778062527744313,0.01778062527744313,0.007980374474601553,0.7980374474601553,99.08774889094708
perpetration,PC23,23,MORAL.VAR,0.09708713967940208,0.09708713967940208,0.006436415786986208,0.6436415786986208,99.7313904696457
perpetration,PC23,23,MORAL.MEAN,0.07632452800925466,0.07632452800925466,0.006436415786986208,0.6436415786986208,99.7313904696457
perpetration,PC23,23,AUTOEFIC.VAR,-0.021080091272176357,0.021080091272176357,0.006436415786986208,0.6436415786986208,99.7313904696457
perpetration,PC23,23,IMPULS.VAR,-0.013906117408668909,0.013906117408668909,0.006436415786986208,0.6436415786986208,99.7313904696457
perpetration,PC23,23,APOYO.MEDIAN,-0.009688221065329485,0.009688221065329485,0.006436415786986208,0.6436415786986208,99.7313904696457
perpetration,PC23,23,CONVIVEN.4,0.009385676344028069,0.009385676344028069,0.006436415786986208,0.6436415786986208,99.7313904696457
perpetration,PC23,23,IMPULS.MEDIAN,0.00838630666260447,0.00838630666260447,0.006436415786986208,0.6436415786986208,99.7313904696457
perpetration,PC23,23,AUTOEFIC.MEAN,-0.007417867181154851,0.007417867181154851,0.006436415786986208,0.6436415786986208,99.7313904696457
perpetration,PC24,24,APOYO.MEAN,0.05381194499782621,0.05381194499782621,0.0016268958883323525,0.16268958883323525,99.89408005847893
perpetration,PC24,24,APOYO.MEDIAN,-0.030702699617882634,0.030702699617882634,0.0016268958883323525,0.16268958883323525,99.89408005847893
perpetration,PC24,24,APOYO.VAR,0.014712732589637349,0.014712732589637349,0.0016268958883323525,0.16268958883323525,99.89408005847893
