outcome,model_name,predictor,predictor_domain,features,repeat,random_state,n_test,threshold,baseline_balanced_accuracy,permuted_balanced_accuracy,delta_balanced_accuracy,delta_balanced_accuracy_pp,baseline_roc_auc,permuted_roc_auc,delta_roc_auc,delta_roc_auc_pp,baseline_pr_auc_average_precision,permuted_pr_auc_average_precision,delta_pr_auc_average_precision,delta_pr_auc_average_precision_pp,baseline_recall_sensitivity,permuted_recall_sensitivity,delta_recall_sensitivity,delta_recall_sensitivity_pp,baseline_specificity,permuted_specificity,delta_specificity,delta_specificity_pp,baseline_precision_ppv,permuted_precision_ppv,delta_precision_ppv,delta_precision_ppv_pp,baseline_npv,permuted_npv,delta_npv,delta_npv_pp,baseline_f1_positive,permuted_f1_positive,delta_f1_positive,delta_f1_positive_pp,baseline_accuracy,permuted_accuracy,delta_accuracy,delta_accuracy_pp
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,10,305132,942,0.523164,0.6721645390905348,0.6634654979704688,0.00869904112006592,0.869904112006592,0.7536252132478382,0.7301311841873052,0.023494029060532995,2.3494029060532995,0.4335309108027502,0.4026039889563031,0.030926921846447075,3.0926921846447075,0.8089887640449438,0.8033707865168539,0.005617977528089901,0.5617977528089901,0.5353403141361257,0.5235602094240838,0.011780104712041939,1.1780104712041939,0.28857715430861725,0.28205128205128205,0.006525872257335197,0.6525872257335197,0.9232505643340858,0.9195402298850575,0.003710334449028352,0.3710334449028352,0.4254062038404727,0.41751824817518246,0.007887955665290214,0.7887955665290214,0.5870488322717622,0.5764331210191083,0.010615711252653925,1.0615711252653925
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,11,305133,942,0.523164,0.6721645390905348,0.6558841696570387,0.01628036943349609,1.628036943349609,0.7536252132478382,0.7233072533678453,0.030317959879992862,3.031795987999286,0.4335309108027502,0.3866860875752971,0.04684482322745309,4.684482322745309,0.8089887640449438,0.7921348314606742,0.016853932584269593,1.6853932584269593,0.5353403141361257,0.5196335078534031,0.015706806282722585,1.5706806282722585,0.28857715430861725,0.27755905511811024,0.011018099190507002,1.1018099190507002,0.9232505643340858,0.9147465437788018,0.008504020555283986,0.8504020555283986,0.4254062038404727,0.4110787172011662,0.014327486639306497,1.4327486639306497,0.5870488322717622,0.5711252653927813,0.015923566878980888,1.5923566878980888
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,12,305134,942,0.523164,0.6721645390905348,0.6521486558032825,0.020015883287252234,2.0015883287252234,0.7536252132478382,0.7304767927525148,0.023148420495323396,2.3148420495323396,0.4335309108027502,0.40450335076899196,0.029027560033758226,2.9027560033758224,0.8089887640449438,0.797752808988764,0.011235955056179803,1.1235955056179803,0.5353403141361257,0.506544502617801,0.028795811518324665,2.8795811518324665,0.28857715430861725,0.27360308285163776,0.014974071456979487,1.4974071456979487,0.9232505643340858,0.9148936170212766,0.008356947312809226,0.8356947312809226,0.4254062038404727,0.40746054519368724,0.017945658646785434,1.7945658646785434,0.5870488322717622,0.5615711252653928,0.02547770700636942,2.547770700636942
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,13,305135,942,0.523164,0.6721645390905348,0.6589652332490147,0.01319930584152007,1.319930584152007,0.7536252132478382,0.7303297252779576,0.02329548796988057,2.329548796988057,0.4335309108027502,0.4072907755556873,0.026240135247062868,2.624013524706287,0.8089887640449438,0.7865168539325843,0.022471910112359494,2.2471910112359494,0.5353403141361257,0.5314136125654451,0.003926701570680646,0.39267015706806463,0.28857715430861725,0.28112449799196787,0.007452656316649375,0.7452656316649375,0.9232505643340858,0.9144144144144144,0.00883614991967141,0.883614991967141,0.4254062038404727,0.41420118343195267,0.011205020408520006,1.1205020408520006,0.5870488322717622,0.5796178343949044,0.007430997876857748,0.7430997876857748
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,14,305136,942,0.523164,0.6721645390905348,0.6636566856873933,0.008507853403141419,0.8507853403141419,0.7536252132478382,0.7369918818754045,0.016633331372433613,1.6633331372433613,0.4335309108027502,0.432478061042491,0.0010528497602592113,0.10528497602592113,0.8089887640449438,0.8089887640449438,0.0,0.0,0.5353403141361257,0.518324607329843,0.017015706806282727,1.7015706806282727,0.28857715430861725,0.28125,0.007327154308617245,0.7327154308617245,0.9232505643340858,0.9209302325581395,0.0023203317759462605,0.23203317759462605,0.4254062038404727,0.41739130434782606,0.00801489949264661,0.801489949264661,0.5870488322717622,0.5732484076433121,0.013800424628450103,1.3800424628450103
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,15,305137,942,0.523164,0.6721645390905348,0.673855815047944,-0.001691275957409255,-0.1691275957409255,0.7536252132478382,0.7261750691217131,0.02745014412612501,2.745014412612501,0.4335309108027502,0.39526209672750146,0.038268814075248736,3.8268814075248736,0.8089887640449438,0.8202247191011236,-0.011235955056179803,-1.1235955056179803,0.5353403141361257,0.5274869109947644,0.007853403141361293,0.7853403141361293,0.28857715430861725,0.2879684418145957,0.0006087124940215571,0.060871249402155714,0.9232505643340858,0.9264367816091954,-0.003186217275109593,-0.3186217275109593,0.4254062038404727,0.42627737226277373,-0.0008711684223010607,-0.08711684223010607,0.5870488322717622,0.5828025477707006,0.00424628450106157,0.424628450106157
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,16,305138,942,0.523164,0.6721645390905348,0.6718924642626036,0.0002720748279311236,0.02720748279311236,0.7536252132478382,0.7363741984822636,0.017251014765574557,1.7251014765574557,0.4335309108027502,0.3982869551252596,0.03524395567749061,3.5243955677490613,0.8089887640449438,0.8202247191011236,-0.011235955056179803,-1.1235955056179803,0.5353403141361257,0.5235602094240838,0.011780104712041939,1.1780104712041939,0.28857715430861725,0.28627450980392155,0.0023026445046956945,0.23026445046956945,0.9232505643340858,0.9259259259259259,-0.0026753615918401197,-0.26753615918401197,0.4254062038404727,0.42441860465116277,0.0009875991893099068,0.09875991893099068,0.5870488322717622,0.5796178343949044,0.007430997876857748,0.7430997876857748
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,17,305139,942,0.523164,0.6721645390905348,0.6610388846402729,0.011125654450261813,1.1125654450261813,0.7536252132478382,0.7256456262133066,0.027979587034531517,2.7979587034531517,0.4335309108027502,0.40333063930483526,0.030200271497914932,3.0200271497914932,0.8089887640449438,0.8089887640449438,0.0,0.0,0.5353403141361257,0.5130890052356021,0.022251308900523625,2.2251308900523625,0.28857715430861725,0.27906976744186046,0.009507386866756784,0.9507386866756784,0.9232505643340858,0.92018779342723,0.003062770906855805,0.3062770906855805,0.4254062038404727,0.414985590778098,0.010420613062374684,1.0420613062374684,0.5870488322717622,0.5690021231422505,0.018046709129511673,1.8046709129511673
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,18,305140,942,0.523164,0.6721645390905348,0.6684290252367786,0.003735513853756145,0.3735513853756145,0.7536252132478382,0.7415583269604095,0.01206688628742869,1.206688628742869,0.4335309108027502,0.42342174801416077,0.01010916278858942,1.010916278858942,0.8089887640449438,0.8146067415730337,-0.005617977528089901,-0.5617977528089901,0.5353403141361257,0.5222513089005235,0.013089005235602191,1.3089005235602191,0.28857715430861725,0.28431372549019607,0.004263428818421178,0.42634288184211777,0.9232505643340858,0.9236111111111112,-0.0003605467770253501,-0.03605467770253501,0.4254062038404727,0.42151162790697677,0.003894575933495903,0.3894575933495903,0.5870488322717622,0.5774946921443737,0.009554140127388533,0.9554140127388533
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,19,305141,942,0.523164,0.6721645390905348,0.6597299841167128,0.012434554973821954,1.2434554973821954,0.7536252132478382,0.7337196305665039,0.019905582681334244,1.9905582681334244,0.4335309108027502,0.3992877556795545,0.0342431551231957,3.42431551231957,0.8089887640449438,0.8089887640449438,0.0,0.0,0.5353403141361257,0.5104712041884817,0.02486910994764402,2.486910994764402,0.28857715430861725,0.277992277992278,0.010584876316339253,1.0584876316339253,0.9232505643340858,0.9198113207547169,0.003439243579368867,0.3439243579368867,0.4254062038404727,0.41379310344827586,0.011613100392196818,1.1613100392196818,0.5870488322717622,0.5668789808917197,0.02016985138004246,2.016985138004246
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,20,305142,942,0.523164,0.6721645390905348,0.65184716748044,0.020317371610094725,2.0317371610094725,0.7536252132478382,0.719851167715748,0.03377404553209018,3.377404553209018,0.4335309108027502,0.3973491604029187,0.036181750399831514,3.6181750399831514,0.8089887640449438,0.7696629213483146,0.0393258426966292,3.93258426966292,0.5353403141361257,0.5340314136125655,0.0013089005235602524,0.13089005235602524,0.28857715430861725,0.2778904665314402,0.010686687777177073,1.0686687777177073,0.9232505643340858,0.9086859688195991,0.014564595514486744,1.4564595514486744,0.4254062038404727,0.4083457526080477,0.017060451232425,1.7060451232425,0.5870488322717622,0.578556263269639,0.00849256900212314,0.849256900212314
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,21,305143,942,0.523164,0.6721645390905348,0.6695467380434144,0.002617801047120394,0.2617801047120394,0.7536252132478382,0.7345579151714807,0.01906729807635743,1.906729807635743,0.4335309108027502,0.3931871164777611,0.04034379432498908,4.034379432498908,0.8089887640449438,0.8089887640449438,0.0,0.0,0.5353403141361257,0.5301047120418848,0.005235602094240899,0.5235602094240899,0.28857715430861725,0.28628230616302186,0.002294848145595385,0.2294848145595385,0.9232505643340858,0.9225512528473804,0.000699311486705434,0.0699311486705434,0.4254062038404727,0.42290748898678415,0.0024987148536885218,0.24987148536885218,0.5870488322717622,0.5828025477707006,0.00424628450106157,0.424628450106157
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,22,305144,942,0.523164,0.6721645390905348,0.6698188128713454,0.0023457262191893813,0.23457262191893813,0.7536252132478382,0.7385213836108007,0.015103829637037491,1.5103829637037491,0.4335309108027502,0.4104102304148644,0.023120680387885784,2.3120680387885786,0.8089887640449438,0.797752808988764,0.011235955056179803,1.1235955056179803,0.5353403141361257,0.5418848167539267,-0.00654450261780104,-0.654450261780104,0.28857715430861725,0.2886178861788618,-4.0731870244559154e-05,-0.004073187024455915,0.9232505643340858,0.92,0.0032505643340857704,0.32505643340857704,0.4254062038404727,0.42388059701492536,0.0015256068255473099,0.152560682554731,0.5870488322717622,0.5902335456475584,-0.0031847133757961776,-0.31847133757961776
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,23,305145,942,0.523164,0.6721645390905348,0.6646935113830226,0.007471027707512179,0.7471027707512179,0.7536252132478382,0.7371095358550503,0.01651567739278781,1.6515677392787809,0.4335309108027502,0.39580654593695896,0.03772436486579123,3.7724364865791227,0.8089887640449438,0.8202247191011236,-0.011235955056179803,-1.1235955056179803,0.5353403141361257,0.5091623036649214,0.02617801047120427,2.617801047120427,0.28857715430861725,0.2802303262955854,0.008346828013031826,0.8346828013031826,0.9232505643340858,0.9239904988123515,-0.0007399344782657025,-0.07399344782657025,0.4254062038404727,0.4177396280400572,0.007666575800415465,0.7666575800415465,0.5870488322717622,0.5679405520169851,0.019108280254777066,1.9108280254777066
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,24,305146,942,0.523164,0.6721645390905348,0.6556120948291075,0.016552444261427213,1.6552444261427213,0.7536252132478382,0.7270354138478734,0.026589799399964753,2.6589799399964753,0.4335309108027502,0.40173806414168356,0.03179284666106663,3.179284666106663,0.8089887640449438,0.8033707865168539,0.005617977528089901,0.5617977528089901,0.5353403141361257,0.5078534031413613,0.027486910994764413,2.7486910994764413,0.28857715430861725,0.27552986512524086,0.013047289183376387,1.3047289183376387,0.9232505643340858,0.91725768321513,0.005992881118955795,0.5992881118955795,0.4254062038404727,0.4103299856527977,0.015076218187674961,1.5076218187674961,0.5870488322717622,0.5636942675159236,0.023354564755838636,2.3354564755838636
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,25,305147,942,0.523164,0.6721645390905348,0.664119948232249,0.008044590858285794,0.8044590858285794,0.7536252132478382,0.7256309194658509,0.027994293781987256,2.7994293781987256,0.4335309108027502,0.39321754786009433,0.04031336294265586,4.031336294265586,0.8089887640449438,0.8033707865168539,0.005617977528089901,0.5617977528089901,0.5353403141361257,0.524869109947644,0.010471204188481686,1.0471204188481686,0.28857715430861725,0.2826086956521739,0.005968458656443354,0.5968458656443354,0.9232505643340858,0.9197247706422018,0.003525793691883994,0.3525793691883994,0.4254062038404727,0.41812865497076024,0.007277548869712436,0.7277548869712436,0.5870488322717622,0.5774946921443737,0.009554140127388533,0.9554140127388533
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,26,305148,942,0.523164,0.6721645390905348,0.6654288487558091,0.0067356903347256525,0.6735690334725652,0.7536252132478382,0.7358815224424966,0.01774369080534155,1.774369080534155,0.4335309108027502,0.4143067346197355,0.019224176183014696,1.9224176183014696,0.8089887640449438,0.8033707865168539,0.005617977528089901,0.5617977528089901,0.5353403141361257,0.5274869109947644,0.007853403141361293,0.7853403141361293,0.28857715430861725,0.2837301587301587,0.004846995578458524,0.4846995578458524,0.9232505643340858,0.9200913242009132,0.0031592401331725917,0.31592401331725917,0.4254062038404727,0.41935483870967744,0.006051365130795239,0.6051365130795239,0.5870488322717622,0.5796178343949044,0.007430997876857748,0.7430997876857748
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,27,305149,942,0.523164,0.6721645390905348,0.6677745749749986,0.00438996411553616,0.438996411553616,0.7536252132478382,0.7320430613565504,0.02158215189128776,2.158215189128776,0.4335309108027502,0.4189977189060129,0.014533191896737296,1.4533191896737296,0.8089887640449438,0.8146067415730337,-0.005617977528089901,-0.5617977528089901,0.5353403141361257,0.5209424083769634,0.014397905759162333,1.4397905759162333,0.28857715430861725,0.2837573385518591,0.004819815756758161,0.4819815756758161,0.9232505643340858,0.9234338747099768,-0.0001833103758910326,-0.01833103758910326,0.4254062038404727,0.420899854862119,0.004506348978353669,0.4506348978353669,0.5870488322717622,0.5764331210191083,0.010615711252653925,1.0615711252653925
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,28,305150,942,0.523164,0.6721645390905348,0.6511118301076534,0.021052708982881363,2.1052708982881363,0.7536252132478382,0.7323445496793929,0.02128066356844527,2.128066356844527,0.4335309108027502,0.4177577621737704,0.015773148628979772,1.5773148628979772,0.8089887640449438,0.7865168539325843,0.022471910112359494,2.2471910112359494,0.5353403141361257,0.5157068062827225,0.01963350785340323,1.9633507853403231,0.28857715430861725,0.27450980392156865,0.014067350387048594,1.4067350387048594,0.9232505643340858,0.9120370370370371,0.01121352729704872,1.121352729704872,0.4254062038404727,0.4069767441860465,0.01842945965442616,1.8429459654426161,0.5870488322717622,0.5668789808917197,0.02016985138004246,2.016985138004246
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,29,305151,942,0.523164,0.6721645390905348,0.6517662803694335,0.020398258721101237,2.0398258721101237,0.7536252132478382,0.7296238014000823,0.024001411847755838,2.400141184775584,0.4335309108027502,0.4080881665991364,0.02544274420361381,2.544274420361381,0.8089887640449438,0.7865168539325843,0.022471910112359494,2.2471910112359494,0.5353403141361257,0.5170157068062827,0.01832460732984298,1.832460732984298,0.28857715430861725,0.275049115913556,0.013528038395061226,1.3528038395061226,0.9232505643340858,0.9122401847575058,0.01101037957658002,1.101037957658002,0.4254062038404727,0.40756914119359533,0.017837062646877344,1.7837062646877344,0.5870488322717622,0.5679405520169851,0.019108280254777066,1.9108280254777066
overlap,LogisticRegression,ABUSOSUBS1,ABUSOSUBS1,ABUSOSUBS1,30,305152,942,0.523164,0.6721645390905348,0.6718924642626036,0.0002720748279311236,0.02720748279311236,0.7536252132478382,0.7241675980940055,0.029457615153832606,2.9457615153832606,0.4335309108027502,0.39138821402542867,0.04214269677732152,4.214269677732152,0.8089887640449438,0.8202247191011236,-0.011235955056179803,-1.1235955056179803,0.5353403141361257,0.5235602094240838,0.011780104712041939,1.1780104712041939,0.28857715430861725,0.28627450980392155,0.0023026445046956945,0.23026445046956945,0.9232505643340858,0.9259259259259259,-0.0026753615918401197,-0.26753615918401197,0.4254062038404727,0.42441860465116277,0.0009875991893099068,0.09875991893099068,0.5870488322717622,0.5796178343949044,0.007430997876857748,0.7430997876857748
overlap,LogisticRegression,ABUSOSUBS2,ABUSOSUBS2,ABUSOSUBS2,1,306123,942,0.523164,0.6721645390905348,0.6736646273310194,-0.0015000882404846427,-0.15000882404846427,0.7536252132478382,0.7558900523560209,-0.002264839108182759,-0.2264839108182759,0.4335309108027502,0.4232087272761447,0.010322183526605466,1.0322183526605466,0.8089887640449438,0.8146067415730337,-0.005617977528089901,-0.5617977528089901,0.5353403141361257,0.5327225130890052,0.002617801047120505,0.2617801047120505,0.28857715430861725,0.28884462151394424,-0.00026746720532699886,-0.026746720532699886,0.9232505643340858,0.925,-0.001749435665914234,-0.1749435665914234,0.4254062038404727,0.4264705882352941,-0.001064384394821427,-0.10643843948214271,0.5870488322717622,0.5859872611464968,0.0010615711252653925,0.10615711252653925
overlap,LogisticRegression,ABUSOSUBS2,ABUSOSUBS2,ABUSOSUBS2,2,306124,942,0.523164,0.6721645390905348,0.6725469145243839,-0.00038237543384911366,-0.038237543384911366,0.7536252132478382,0.749838225777987,0.0037869874698511774,0.37869874698511774,0.4335309108027502,0.4286575391941308,0.004873371608619392,0.48733716086193923,0.8089887640449438,0.8202247191011236,-0.011235955056179803,-1.1235955056179803,0.5353403141361257,0.524869109947644,0.010471204188481686,1.0471204188481686,0.28857715430861725,0.2868369351669941,0.001740219141623145,0.1740219141623145,0.9232505643340858,0.9260969976905312,-0.0028464333564454103,-0.28464333564454103,0.4254062038404727,0.42503639010189226,0.00036981373858041566,0.036981373858041566,0.5870488322717622,0.5806794055201698,0.006369426751592355,0.6369426751592355
overlap,LogisticRegression,ABUSOSUBS2,ABUSOSUBS2,ABUSOSUBS2,3,306125,942,0.523164,0.6721645390905348,0.6615021471851286,0.010662391905406188,1.0662391905406188,0.7536252132478382,0.7498676392728985,0.0037575739749396986,0.37575739749396986,0.4335309108027502,0.4235909326709407,0.009939978131809468,0.9939978131809468,0.8089887640449438,0.8033707865168539,0.005617977528089901,0.5617977528089901,0.5353403141361257,0.5196335078534031,0.015706806282722585,1.5706806282722585,0.28857715430861725,0.2803921568627451,0.008184997445872144,0.8184997445872144,0.9232505643340858,0.9189814814814815,0.0042690828526043,0.42690828526043,0.4254062038404727,0.41569767441860467,0.009708529421868006,0.9708529421868006,0.5870488322717622,0.5732484076433121,0.013800424628450103,1.3800424628450103
overlap,LogisticRegression,ABUSOSUBS2,ABUSOSUBS2,ABUSOSUBS2,4,306126,942,0.523164,0.6721645390905348,0.6688922877816341,0.003272251308900631,0.3272251308900631,0.7536252132478382,0.7499558797576327,0.003669333490205484,0.3669333490205484,0.4335309108027502,0.42771057650205063,0.005820334300699559,0.5820334300699559,0.8089887640449438,0.8089887640449438,0.0,0.0,0.5353403141361257,0.5287958115183246,0.006544502617801151,0.6544502617801151,0.28857715430861725,0.2857142857142857,0.002862868594331547,0.2862868594331547,0.9232505643340858,0.9223744292237442,0.0008761351103415693,0.08761351103415693,0.4254062038404727,0.4222873900293255,0.0031188138111471475,0.31188138111471475,0.5870488322717622,0.5817409766454352,0.005307855626326963,0.5307855626326963
overlap,LogisticRegression,ABUSOSUBS2,ABUSOSUBS2,ABUSOSUBS2,5,306127,942,0.523164,0.6721645390905348,0.6593476086828637,0.012816930407671068,1.2816930407671068,0.7536252132478382,0.7491396552738396,0.004485557973998522,0.4485557973998522,0.4335309108027502,0.43231950876583364,0.0012114020369165535,0.12114020369165535,0.8089887640449438,0.797752808988764,0.011235955056179803,1.1235955056179803,0.5353403141361257,0.5209424083769634,0.014397905759162333,1.4397905759162333,0.28857715430861725,0.2795275590551181,0.009049595253499132,0.9049595253499132,0.9232505643340858,0.9170506912442397,0.006199873089846153,0.6199873089846153,0.4254062038404727,0.4139941690962099,0.011412034744262778,1.1412034744262778,0.5870488322717622,0.5732484076433121,0.013800424628450103,1.3800424628450103
overlap,LogisticRegression,ABUSOSUBS2,ABUSOSUBS2,ABUSOSUBS2,6,306128,942,0.523164,0.6721645390905348,0.6759000529442909,-0.003735513853756145,-0.3735513853756145,0.7536252132478382,0.749779398788164,0.003845814459674135,0.3845814459674135,0.4335309108027502,0.42422312128935047,0.009307789513399722,0.9307789513399722,0.8089887640449438,0.8033707865168539,0.005617977528089901,0.5617977528089901,0.5353403141361257,0.5484293193717278,-0.01308900523560208,-1.308900523560208,0.28857715430861725,0.2930327868852459,-0.004455632576628676,-0.44556325766286764,0.9232505643340858,0.9229074889867841,0.0003430753473017134,0.03430753473017134,0.4254062038404727,0.4294294294294294,-0.004023225588956736,-0.4023225588956736,0.5870488322717622,0.5966029723991507,-0.009554140127388533,-0.9554140127388533
