outcome,predictor,predictor_domain,features,n_repeats,balanced_accuracy_drop_mean_pp,balanced_accuracy_drop_sd_pp,balanced_accuracy_drop_p2_5_pp,balanced_accuracy_drop_p97_5_pp,roc_auc_drop_mean_pp,roc_auc_drop_sd_pp,roc_auc_drop_p2_5_pp,roc_auc_drop_p97_5_pp,pr_auc_average_precision_drop_mean_pp,pr_auc_average_precision_drop_sd_pp,pr_auc_average_precision_drop_p2_5_pp,pr_auc_average_precision_drop_p97_5_pp,recall_sensitivity_drop_mean_pp,recall_sensitivity_drop_sd_pp,recall_sensitivity_drop_p2_5_pp,recall_sensitivity_drop_p97_5_pp,specificity_drop_mean_pp,specificity_drop_sd_pp,specificity_drop_p2_5_pp,specificity_drop_p97_5_pp,precision_ppv_drop_mean_pp,precision_ppv_drop_sd_pp,precision_ppv_drop_p2_5_pp,precision_ppv_drop_p97_5_pp,npv_drop_mean_pp,npv_drop_sd_pp,npv_drop_p2_5_pp,npv_drop_p97_5_pp,f1_positive_drop_mean_pp,f1_positive_drop_sd_pp,f1_positive_drop_p2_5_pp,f1_positive_drop_p97_5_pp,accuracy_drop_mean_pp,accuracy_drop_sd_pp,accuracy_drop_p2_5_pp,accuracy_drop_p97_5_pp
victimization,CONVIVEN_H,CONVIVEN_H,CONVIVEN_H,30,0.7231126439890885,0.8172418697211765,-0.9646141881382359,1.8428856427943463,0.5952375585161158,0.7599748166849615,-1.0179324181150073,1.7146254592998311,0.5497069988040152,0.5063264926053265,-0.4699254974862368,1.3673765958091761,-1.9569892473118276,0.8151917923593474,-3.6774193548387095,-0.7419354838709639,3.4032145352900094,1.4268552118563942,0.3039832285115317,5.718029350104826,0.6392621381624246,0.5383033816025412,-0.44574337714368806,1.4031169046886982,-0.9754425263539143,1.824423883334229,-4.800187371559817,1.5564933582004328,-0.08946966714949174,0.552859042388596,-1.227894513298604,0.7030057382789746,0.75725406935598,0.8226359435699574,-0.9368365180467089,1.8922505307855617
victimization,EDAD,EDAD,EDAD,30,0.07407407407407307,0.3906172206765385,-0.6475282342598238,0.6683066206803246,-0.03090552512341545,0.5045482251120591,-0.7788034534839022,0.839177430625993,0.035709805593866495,0.5266395618463029,-0.8642774927153446,0.9318570240152708,-0.22222222222222143,0.4906689554926326,-0.9193548387096734,0.9193548387096812,0.3703703703703722,0.6576339770225251,-1.1058700209643577,1.373165618448637,0.06887643208017565,0.2614992204291883,-0.41662345186474625,0.45493533382900814,-0.11267788692141625,0.8592810905719335,-1.5152831092334809,1.472242380261253,-0.014522397428807418,0.2932432512429842,-0.5062448919249881,0.4917700232570147,0.07784854918612878,0.39221533090703975,-0.6475583864118895,0.6661358811040337
victimization,ETNIA.BN,ETNIA.BN,ETNIA.BN,30,1.271725163995401,0.6804007871499502,0.0917697977953652,2.3721174004192846,0.8065267539805997,0.7614377022302063,-0.617248258605528,2.122866932666072,0.44773399147262793,0.5937790263557039,-0.7044403155634534,1.5658133146912088,-0.28673835125448005,0.7499464517124642,-1.3494623655913993,0.8225806451612915,2.830188679245286,0.986009166405274,1.2002096436058702,4.538784067085953,0.9138767390896486,0.43855733866969077,0.15931769067009244,1.615608165768473,1.5240090479570156,1.5861140418309698,-1.113928003517232,4.071944972320916,0.605803029769668,0.5060692796855704,-0.2395270196485047,1.4192974698063197,1.2915782024062277,0.6823523865877218,0.10615711252653925,2.39384288747346
victimization,FUGAS.BN,FUGAS.BN,FUGAS.BN,30,1.391357273280584,0.48452975878082993,0.3808581862446761,2.106782985054437,4.658934649805011,0.9597400280818851,3.153445594102919,6.0507540407114355,4.369532832828918,0.7319133822535098,3.1481100248515936,5.395500580587946,0.05734767025089719,0.6704554230291286,-1.1344086021505377,1.2903225806451646,2.7253668763102756,0.6537431874234892,1.619496855345914,3.983228511530401,0.976463338354531,0.30657362331250465,0.3253390344948989,1.4392718030929745,2.0088606337458494,1.2384867252190224,-0.21853146853146843,3.91696496572734,0.7543148125449958,0.3942997113301948,0.017683871649396013,1.3624071905942046,1.4083510261854206,0.48441839555005095,0.3954352441613587,2.123142250530785
victimization,Gender dummy contrast,Gender dummy contrast,GENERO.BN0|GENERO.BN1,30,-0.217443249701316,0.2529421830702901,-0.661949685534596,0.21038750253601357,-0.20853151792490474,0.21226612509570164,-0.5947284777169151,0.10410608417303761,-0.1402450342579046,0.12317710170163858,-0.3733270851406892,0.027922459084986036,-0.06451612903225896,0.2888011329375913,-0.6451612903225823,0.4301075268817178,-0.3703703703703686,0.3957973460271457,-1.1058700209643577,0.26729559748427956,-0.15163523279539884,0.16931627845912076,-0.4629503870322574,0.1400067379457373,-0.34563707029974877,0.5406307692533319,-1.2854742345033596,0.49643410499453194,-0.13285133190787204,0.18869596740208314,-0.4385201100944697,0.16549117017805093,-0.21939136588818114,0.2538806822629962,-0.6661358811040338,0.2123142250530785
victimization,IMPULS.MEAN,IMPULS.MEAN,IMPULS.MEAN,30,-0.07885304659498364,0.04836305861385082,-0.10752688172043223,0.0,-0.11641607117362247,0.06062122518347409,-0.25454227812718444,0.0,-0.08779938514731948,0.06024243407160657,-0.2367486707273342,0.0,-0.15770609318996728,0.09672611722770164,-0.21505376344086446,0.0,0.0,0.0,0.0,0.0,-0.044721249080925674,0.027428951498787414,-0.060983521473989555,0.0,-0.25207481729220343,0.15460542984973424,-0.3437383872166411,0.0,-0.08093781855249338,0.049641714959184347,-0.11036975257158188,0.0,-0.07784854918612878,0.04774696869520208,-0.10615711252653925,0.0
victimization,IMPULS.MEDIAN,IMPULS.MEDIAN,IMPULS.MEDIAN,30,-0.13342801109082592,0.12147800943657155,-0.3225806451612967,0.10482180293500676,-0.34612234470217623,0.17488013620360146,-0.6440792588084129,-0.055149793737742855,-0.33171796043103385,0.18099388394168614,-0.6046531953457481,-0.009149097835703834,-0.32974910394265333,0.21677717548117392,-0.6451612903225823,0.0,0.06289308176100739,0.09771312362671009,0.0,0.20964360587002462,-0.07084612680237116,0.07234770377994172,-0.18245409070575258,0.07507090029472696,-0.4887097137672903,0.35986456794642263,-1.0412757973733533,0.1393534002229635,-0.15215977198999073,0.11560505337355632,-0.3305583271694723,0.05629691409507753,-0.13092710544939842,0.12050145121131653,-0.31847133757961776,0.10615711252653925
victimization,IMPULS.VAR,IMPULS.VAR,IMPULS.VAR,30,-0.028673835125448594,0.05600327524324711,-0.1370967741935511,0.0,-0.07269147825041104,0.06411351067941894,-0.20350082279479376,0.0,-0.06846516010132124,0.048795386085626495,-0.15373547484017314,0.0,-0.05734767025089682,0.11200655048649295,-0.27419354838709914,0.0,0.0,0.0,0.0,0.0,-0.01625674852336482,0.031743066794336236,-0.07770841795431943,0.0,-0.09177481212094829,0.17941303024199654,-0.4391841918224304,0.0,-0.02942580747162434,0.05746284256210656,-0.14067089051218756,0.0,-0.02830856334041047,0.05528985772422375,-0.13535031847133755,0.0
victimization,MORAL.MEAN,MORAL.MEAN,MORAL.MEAN,30,-0.3938594711570982,0.231538130913366,-0.7687326705890282,0.13635287752755895,-0.44705183982928065,0.27854661799580677,-0.9497531615608357,-0.022480331822999973,-0.34175212242402825,0.259574521197489,-0.806062578049855,0.08678811039278606,-0.20071684587813574,0.31914288977525734,-0.6451612903225823,0.27419354838709886,-0.5870020964360567,0.3085051681834574,-1.0482180293501009,0.05765199161425647,-0.268198096874865,0.1494108081876704,-0.5166942083411793,0.081799629011448,-0.7032407468159074,0.5617883453795183,-1.5140796703296648,0.3790370813397118,-0.2611782638096745,0.19025230791619227,-0.5342157387745485,0.1260232163419491,-0.3963198867657466,0.23146201839641908,-0.772292993630573,0.1353503184713374
victimization,MORAL.VAR,MORAL.VAR,MORAL.VAR,30,-0.4005770834742251,0.18171521467006826,-0.6651281531074629,-0.0752519104618961,-0.2551415282192297,0.1963416055909327,-0.5593595725975442,0.0760690696783272,-0.09884977190770343,0.15148423198206795,-0.3354580499825438,0.12235465153331902,-0.17921146953405073,0.265396603132799,-0.6451612903225823,0.27419354838709886,-0.6219426974143936,0.2430128564137787,-1.0482180293501009,-0.20964360587001907,-0.2747124474291803,0.11670450398420465,-0.44489814336544087,-0.05846481220332164,-0.6909697270298684,0.45274527764393546,-1.381186201239519,0.1466142891376575,-0.2595938937039414,0.15247237057714857,-0.5013758678497371,0.011663466827847496,-0.4033970276008491,0.1815298397993405,-0.6661358811040338,-0.07696390658174111
victimization,PAÍS,PAÍS,PAÍS,30,0.48544893036676123,0.33267601360730836,-0.06725502130249997,0.9722222222222209,0.16685827641396694,0.3354280423547621,-0.6114267036360793,0.5680270958725051,0.01159187728208407,0.27670893178403383,-0.688145539094492,0.34206958704779433,-0.5734767025089604,0.2952632153580842,-1.1344086021505377,0.0,1.5443745632424908,0.5463601173558026,0.5712788259958075,2.5157232704402563,0.38516853054870587,0.22266383619935173,-0.0013684037594618899,0.7146967762706796,0.11710349234893926,0.6729526950671751,-1.206730769230765,1.3464759695915467,0.11933636287464244,0.22710135855840133,-0.29717950645501173,0.5185687002025843,0.4989384288747345,0.3347128759911643,-0.05838641188959657,0.9846072186836514
victimization,PORNO.T,PORNO.T,PORNO.T,30,-0.04307837965780825,0.4357637440159318,-0.7481571650774321,0.6296747142760547,-0.010752688172040633,0.3661867549323865,-0.6221568494849045,0.545755280539219,0.009062199851480601,0.225946538906207,-0.38484936462279046,0.39298365130137036,0.1863799283154136,0.42161937019661194,-0.48924731182795556,0.9193548387096812,-0.2725366876310254,0.7631638921373258,-1.6404612159329117,1.1058700209643615,-0.04594450638092532,0.29997517333326734,-0.550528193276314,0.43808915747674426,0.11735566973455347,0.8291371612481083,-1.2535369828947767,1.309799931944922,0.022266653897386284,0.2988227203292394,-0.4803562551330029,0.44363354907248576,-0.04600141542816701,0.4387463211707165,-0.7537154989384287,0.6369426751592355
victimization,Sexual-orientation dummy contrast,Sexual-orientation dummy contrast,ORIENTSEX.BN0|ORIENTSEX.BN1,30,1.1470435743107668,0.5102674021347181,0.2189761276797203,1.9760938662338516,0.5893990968042515,0.47990221512193537,-0.2941942246567941,1.3693954148914596,0.022775326799239215,0.3602790425658481,-0.5760478953067563,0.6007560881390372,1.189964157706094,0.558321563651552,0.37096774193548315,2.2096774193548376,1.1041229909154455,0.8474434006874237,-0.11530398322851045,2.7253668763102756,0.7330405944015802,0.34218098173021577,0.11482939511761797,1.3097727720439991,2.621245870703687,1.052737582657948,0.7800708063865966,4.375108574803698,0.9080353325709448,0.36836270384149233,0.26204221781068987,1.5141596142407932,1.1464968152866242,0.5128380890910175,0.2123142250530785,1.979830148619956
