threshold,accuracy,balanced_accuracy,precision_ppv,recall_sensitivity,specificity,npv,f1_positive,TP,FP,TN,FN,support
0.498,0.578556263269639,0.6669289369962939,0.28402366863905326,0.8089887640449438,0.524869109947644,0.9218390804597701,0.4204379562043796,144,363,401,34,942
0.499,0.5817409766454352,0.6688922877816341,0.2857142857142857,0.8089887640449438,0.5287958115183246,0.9223744292237442,0.4222873900293254,144,360,404,34,942
0.5,0.5870488322717622,0.6721645390905348,0.28857715430861725,0.8089887640449438,0.5353403141361257,0.9232505643340858,0.4254062038404726,144,355,409,34,942
0.501,0.5902335456475584,0.6719733513736101,0.2894736842105263,0.8033707865168539,0.5405759162303665,0.921875,0.42559523809523814,143,351,413,35,942
0.502,0.5912951167728238,0.6704732631331254,0.2892057026476578,0.797752808988764,0.5431937172774869,0.9201773835920177,0.42451420029895365,142,349,415,36,942
0.503,0.5934182590233545,0.6717821636566856,0.2903885480572597,0.797752808988764,0.5458115183246073,0.9205298013245033,0.42578710644677664,142,347,417,36,942
0.504,0.5955414012738853,0.6730910641802459,0.2915811088295688,0.797752808988764,0.5484293193717278,0.9208791208791208,0.4270676691729323,142,345,419,36,942
0.505,0.5976645435244161,0.6743999647038061,0.2927835051546392,0.797752808988764,0.5510471204188482,0.9212253829321663,0.42835595776772245,142,343,421,36,942
0.506,0.5976645435244161,0.6743999647038061,0.2927835051546392,0.797752808988764,0.5510471204188482,0.9212253829321663,0.42835595776772245,142,343,421,36,942
0.507,0.5997876857749469,0.6757088652273663,0.2939958592132505,0.797752808988764,0.5536649214659686,0.9215686274509803,0.4296520423600605,142,341,423,36,942
0.508,0.6008492569002123,0.6763633154891464,0.2946058091286307,0.797752808988764,0.5549738219895288,0.9217391304347826,0.4303030303030303,142,340,424,36,942
0.509,0.6061571125265393,0.6796355667980469,0.2976939203354298,0.797752808988764,0.5615183246073299,0.9225806451612903,0.433587786259542,142,335,429,36,942
0.51,0.6061571125265393,0.6774810282957822,0.2968421052631579,0.7921348314606742,0.56282722513089,0.9207708779443254,0.43185298621745793,141,334,430,37,942
0.511,0.6093418259023354,0.6794443790811224,0.298728813559322,0.7921348314606742,0.5667539267015707,0.9212765957446809,0.4338461538461538,141,331,433,37,942
0.512,0.6125265392781316,0.6814077298664627,0.3006396588486141,0.7921348314606742,0.5706806282722513,0.9217758985200846,0.43585780525502327,141,328,436,37,942
0.513,0.6114649681528662,0.6785987411024178,0.29914529914529914,0.7865168539325843,0.5706806282722513,0.919831223628692,0.43343653250773995,140,328,436,38,942
0.514,0.6114649681528662,0.6785987411024178,0.29914529914529914,0.7865168539325843,0.5706806282722513,0.919831223628692,0.43343653250773995,140,328,436,38,942
0.515,0.6125265392781316,0.6792531913641979,0.29978586723768735,0.7865168539325843,0.5719895287958116,0.92,0.43410852713178294,140,327,437,38,942
0.516,0.6146496815286624,0.6805620918877582,0.3010752688172043,0.7865168539325843,0.574607329842932,0.9203354297693921,0.4354587869362364,140,325,439,38,942
0.517,0.618895966029724,0.6831798929348785,0.3036876355748373,0.7865168539325843,0.5798429319371727,0.920997920997921,0.4381846635367762,140,321,443,38,942
0.518,0.6210191082802548,0.6844887934584387,0.30501089324618735,0.7865168539325843,0.5824607329842932,0.9213250517598344,0.43956043956043955,140,319,445,38,942
0.519,0.6220806794055201,0.6851432437202188,0.3056768558951965,0.7865168539325843,0.5837696335078534,0.9214876033057852,0.44025157232704404,140,318,446,38,942
0.52,0.6242038216560509,0.686452144243779,0.30701754385964913,0.7865168539325843,0.5863874345549738,0.9218106995884774,0.44164037854889593,140,316,448,38,942
0.521,0.6252653927813163,0.6871065945055592,0.3076923076923077,0.7865168539325843,0.587696335078534,0.9219712525667351,0.4423380726698263,140,315,449,38,942
0.522,0.6263269639065817,0.6877610447673392,0.30837004405286345,0.7865168539325843,0.5890052356020943,0.9221311475409836,0.4430379746835443,140,314,450,38,942
0.523,0.6316348195329087,0.6910332960762398,0.311804008908686,0.7865168539325843,0.5955497382198953,0.922920892494929,0.4465709728867624,140,309,455,38,942
0.524,0.6337579617834395,0.6923421965998,0.3131991051454139,0.7865168539325843,0.5981675392670157,0.9232323232323232,0.448,140,307,457,38,942
0.525,0.6326963906581741,0.689533207835755,0.3116591928251121,0.7808988764044944,0.5981675392670157,0.9213709677419355,0.4455128205128206,139,307,457,39,942
0.526,0.6326963906581741,0.6873786693334902,0.3108108108108108,0.7752808988764045,0.599476439790576,0.9196787148594378,0.44372990353697744,138,306,458,40,942
0.527,0.6326963906581741,0.6873786693334902,0.3108108108108108,0.7752808988764045,0.599476439790576,0.9196787148594378,0.44372990353697744,138,306,458,40,942
0.528,0.6348195329087049,0.6886875698570505,0.31221719457013575,0.7752808988764045,0.6020942408376964,0.92,0.44516129032258056,138,304,460,40,942
0.529,0.6358811040339702,0.6893420201188305,0.3129251700680272,0.7752808988764045,0.6034031413612565,0.9201596806387226,0.4458804523424879,138,303,461,40,942
0.53,0.638004246284501,0.6906509206423908,0.3143507972665148,0.7752808988764045,0.606020942408377,0.9204771371769384,0.4473257698541329,138,301,463,40,942
0.531,0.638004246284501,0.6906509206423908,0.3143507972665148,0.7752808988764045,0.606020942408377,0.9204771371769384,0.4473257698541329,138,301,463,40,942
0.532,0.6390658174097664,0.6913053709041708,0.3150684931506849,0.7752808988764045,0.6073298429319371,0.9206349206349206,0.448051948051948,138,300,464,40,942
0.533,0.6390658174097664,0.6913053709041708,0.3150684931506849,0.7752808988764045,0.6073298429319371,0.9206349206349206,0.448051948051948,138,300,464,40,942
0.534,0.6390658174097664,0.6913053709041708,0.3150684931506849,0.7752808988764045,0.6073298429319371,0.9206349206349206,0.448051948051948,138,300,464,40,942
0.535,0.6401273885350318,0.689805282663686,0.31494252873563217,0.7696629213483146,0.6099476439790575,0.9191321499013807,0.4469820554649266,137,298,466,41,942
0.536,0.6401273885350318,0.689805282663686,0.31494252873563217,0.7696629213483146,0.6099476439790575,0.9191321499013807,0.4469820554649266,137,298,466,41,942
0.537,0.6411889596602972,0.6883051944232014,0.3148148148148148,0.7640449438202247,0.612565445026178,0.9176470588235294,0.4459016393442623,136,296,468,42,942
0.538,0.643312101910828,0.6896140949467615,0.31627906976744186,0.7640449438202247,0.6151832460732984,0.91796875,0.4473684210526315,136,294,470,42,942
0.539,0.6454352441613588,0.6909229954703218,0.3177570093457944,0.7640449438202247,0.6178010471204188,0.9182879377431906,0.44884488448844884,136,292,472,42,942
0.54,0.6454352441613588,0.6909229954703218,0.3177570093457944,0.7640449438202247,0.6178010471204188,0.9182879377431906,0.44884488448844884,136,292,472,42,942
0.541,0.6464968152866242,0.6915774457321019,0.3185011709601874,0.7640449438202247,0.6191099476439791,0.9184466019417475,0.44958677685950416,136,291,473,42,942
0.542,0.6464968152866242,0.6915774457321019,0.3185011709601874,0.7640449438202247,0.6191099476439791,0.9184466019417475,0.44958677685950416,136,291,473,42,942
0.543,0.6475583864118896,0.692231895993882,0.3192488262910798,0.7640449438202247,0.6204188481675392,0.9186046511627907,0.45033112582781454,136,290,474,42,942
0.544,0.648619957537155,0.692886346255662,0.32,0.7640449438202247,0.6217277486910995,0.9187620889748549,0.45107794361525705,136,289,475,42,942
0.545,0.6496815286624203,0.6935407965174423,0.32075471698113206,0.7640449438202247,0.6230366492146597,0.918918918918919,0.4518272425249169,136,288,476,42,942
0.546,0.6496815286624203,0.6913862580151773,0.31990521327014215,0.7584269662921348,0.6243455497382199,0.9173076923076923,0.45,135,287,477,43,942
0.547,0.6518046709129511,0.6926951585387375,0.32142857142857145,0.7584269662921348,0.6269633507853403,0.9176245210727969,0.45150501672240806,135,285,479,43,942
0.548,0.6539278131634819,0.6940040590622978,0.3229665071770335,0.7584269662921348,0.6295811518324608,0.9179389312977099,0.45302013422818793,135,283,481,43,942
0.549,0.6539278131634819,0.6918495205600329,0.32211538461538464,0.7528089887640449,0.6308900523560209,0.9163498098859315,0.4511784511784512,134,282,482,44,942
0.55,0.6518046709129511,0.686231543031943,0.3188405797101449,0.7415730337078652,0.6308900523560209,0.9128787878787878,0.4459459459459459,132,282,482,46,942
0.551,0.6528662420382165,0.6868859932937232,0.3196125907990315,0.7415730337078652,0.6321989528795812,0.9130434782608695,0.4467005076142132,132,281,483,46,942
0.552,0.6539278131634819,0.6875404435555033,0.32038834951456313,0.7415730337078652,0.6335078534031413,0.9132075471698113,0.44745762711864406,132,280,484,46,942
0.553,0.6560509554140127,0.6888493440790635,0.32195121951219513,0.7415730337078652,0.6361256544502618,0.9135338345864662,0.4489795918367347,132,278,486,46,942
0.554,0.6581740976645435,0.6901582446026238,0.3235294117647059,0.7415730337078652,0.6387434554973822,0.9138576779026217,0.4505119453924915,132,276,488,46,942
0.555,0.6571125265392781,0.6873492558385788,0.32186732186732187,0.7359550561797753,0.6387434554973822,0.9121495327102803,0.4478632478632478,131,276,488,47,942
0.556,0.6581740976645435,0.6880037061003589,0.3226600985221675,0.7359550561797753,0.6400523560209425,0.9123134328358209,0.44863013698630133,131,275,489,47,942
0.557,0.6592356687898089,0.6843490793576092,0.32169576059850374,0.7247191011235955,0.643979057591623,0.9094269870609981,0.4455958549222798,129,272,492,49,942
0.558,0.6602972399150743,0.6850035296193894,0.3225,0.7247191011235955,0.6452879581151832,0.9095940959409594,0.4463667820069204,129,271,493,49,942
0.559,0.6624203821656051,0.6863124301429495,0.3241206030150754,0.7247191011235955,0.6479057591623036,0.9099264705882353,0.44791666666666663,129,269,495,49,942
0.56,0.6613588110403397,0.679194364374375,0.32061068702290074,0.7078651685393258,0.650523560209424,0.9052823315118397,0.44133099824868643,126,267,497,52,942
0.561,0.6613588110403397,0.679194364374375,0.32061068702290074,0.7078651685393258,0.650523560209424,0.9052823315118397,0.44133099824868643,126,267,497,52,942
0.562,0.6645435244161358,0.6811577151597152,0.3230769230769231,0.7078651685393258,0.6544502617801047,0.9057971014492754,0.44366197183098594,126,264,500,52,942
0.563,0.6656050955414012,0.6818121654214954,0.32390745501285345,0.7078651685393258,0.6557591623036649,0.9059674502712477,0.44444444444444436,126,263,501,52,942
0.564,0.6666666666666666,0.6824666156832755,0.3247422680412371,0.7078651685393258,0.6570680628272252,0.9061371841155235,0.44522968197879864,126,262,502,52,942
0.565,0.6666666666666666,0.6803120771810107,0.3238341968911917,0.702247191011236,0.6583769633507853,0.9046762589928058,0.4432624113475177,125,261,503,53,942
0.566,0.6687898089171974,0.679466439202306,0.32460732984293195,0.6966292134831461,0.662303664921466,0.9035714285714286,0.44285714285714295,124,258,506,54,942
0.567,0.6698513800424628,0.6801208894640862,0.32545931758530183,0.6966292134831461,0.6636125654450262,0.9037433155080213,0.443649373881932,124,257,507,54,942
0.568,0.6709129511677282,0.6807753397258662,0.3263157894736842,0.6966292134831461,0.6649214659685864,0.9039145907473309,0.4444444444444445,124,256,508,54,942
0.569,0.6709129511677282,0.6807753397258662,0.3263157894736842,0.6966292134831461,0.6649214659685864,0.9039145907473309,0.4444444444444445,124,256,508,54,942
0.57,0.6719745222929936,0.6814297899876464,0.32717678100263853,0.6966292134831461,0.6662303664921466,0.9040852575488455,0.44524236983842014,124,255,509,54,942
0.571,0.6751592356687898,0.6833931407729867,0.32978723404255317,0.6966292134831461,0.6701570680628273,0.9045936395759717,0.447653429602888,124,252,512,54,942
0.572,0.6762208067940552,0.6840475910347668,0.33066666666666666,0.6966292134831461,0.6714659685863874,0.9047619047619048,0.44846292947558775,124,251,513,54,942
0.573,0.678343949044586,0.685356491558327,0.3324396782841823,0.6966292134831461,0.6740837696335078,0.9050966608084359,0.45009074410163336,124,249,515,54,942
0.574,0.6815286624203821,0.6873198423436673,0.33513513513513515,0.6966292134831461,0.6780104712041884,0.9055944055944056,0.4525547445255475,124,246,518,54,942
0.575,0.6836518046709129,0.6886287428672275,0.33695652173913043,0.6966292134831461,0.680628272251309,0.9059233449477352,0.4542124542124542,124,244,520,54,942
0.576,0.6878980891719745,0.6912465439143479,0.34065934065934067,0.6966292134831461,0.6858638743455497,0.9065743944636678,0.4575645756457565,124,240,524,54,942
0.577,0.6932059447983014,0.6945187952232484,0.34540389972144847,0.6966292134831461,0.6924083769633508,0.9073756432246999,0.4618249534450652,124,235,529,54,942
0.578,0.6942675159235668,0.6951732454850286,0.3463687150837989,0.6966292134831461,0.693717277486911,0.9075342465753424,0.4626865671641791,124,234,530,54,942
0.579,0.6953290870488322,0.6958276957468086,0.3473389355742297,0.6966292134831461,0.6950261780104712,0.9076923076923077,0.4635514018691589,124,233,531,54,942
0.58,0.6942675159235668,0.6930187069827637,0.3455056179775281,0.6910112359550562,0.6950261780104712,0.9061433447098977,0.46067415730337075,123,233,531,55,942
0.581,0.6942675159235668,0.6930187069827637,0.3455056179775281,0.6910112359550562,0.6950261780104712,0.9061433447098977,0.46067415730337075,123,233,531,55,942
0.582,0.6942675159235668,0.6930187069827637,0.3455056179775281,0.6910112359550562,0.6950261780104712,0.9061433447098977,0.46067415730337075,123,233,531,55,942
0.583,0.6953290870488322,0.6936731572445438,0.3464788732394366,0.6910112359550562,0.6963350785340314,0.9063032367972743,0.46153846153846156,123,232,532,55,942
0.584,0.6985138004246284,0.6956365080298841,0.3494318181818182,0.6910112359550562,0.7002617801047121,0.9067796610169492,0.4641509433962264,123,229,535,55,942
0.585,0.7006369426751592,0.6969454085534443,0.3514285714285714,0.6910112359550562,0.7028795811518325,0.9070945945945946,0.4659090909090909,123,227,537,55,942
0.586,0.7006369426751592,0.6969454085534443,0.3514285714285714,0.6910112359550562,0.7028795811518325,0.9070945945945946,0.4659090909090909,123,227,537,55,942
0.587,0.7006369426751592,0.6947908700511796,0.3505747126436782,0.6853932584269663,0.7041884816753927,0.9057239057239057,0.4638783269961978,122,226,538,56,942
0.588,0.6995753715498938,0.6919818812871346,0.34870317002881845,0.6797752808988764,0.7041884816753927,0.9042016806722689,0.4609523809523809,121,226,538,57,942
0.589,0.7006369426751592,0.6904817930466498,0.3488372093023256,0.6741573033707865,0.7068062827225131,0.903010033444816,0.45977011494252873,120,224,540,58,942
0.59,0.70276008492569,0.6917906935702101,0.3508771929824561,0.6741573033707865,0.7094240837696335,0.9033333333333333,0.4615384615384615,120,222,542,58,942
0.591,0.70276008492569,0.6917906935702101,0.3508771929824561,0.6741573033707865,0.7094240837696335,0.9033333333333333,0.4615384615384615,120,222,542,58,942
0.592,0.7059447983014862,0.6937540443555503,0.35398230088495575,0.6741573033707865,0.7133507853403142,0.9038142620232172,0.46421663442940037,120,219,545,58,942
0.593,0.7059447983014862,0.6937540443555503,0.35398230088495575,0.6741573033707865,0.7133507853403142,0.9038142620232172,0.46421663442940037,120,219,545,58,942
0.594,0.7070063694267515,0.6944084946173303,0.35502958579881655,0.6741573033707865,0.7146596858638743,0.9039735099337748,0.46511627906976744,120,218,546,58,942
0.595,0.7080679405520169,0.6950629448791106,0.3560830860534125,0.6741573033707865,0.7159685863874345,0.9041322314049587,0.46601941747572817,120,217,547,58,942
0.596,0.7091295116772823,0.6957173951408906,0.35714285714285715,0.6741573033707865,0.7172774869109948,0.9042904290429042,0.4669260700389105,120,216,548,58,942
0.597,0.7101910828025477,0.6963718454026707,0.3582089552238806,0.6741573033707865,0.7185863874345549,0.9044481054365733,0.4678362573099415,120,215,549,58,942
0.598,0.7123142250530785,0.697680745926231,0.36036036036036034,0.6741573033707865,0.7212041884816754,0.9047619047619048,0.46966731898238745,120,213,551,58,942
0.599,0.7123142250530785,0.697680745926231,0.36036036036036034,0.6741573033707865,0.7212041884816754,0.9047619047619048,0.46966731898238745,120,213,551,58,942
0.6,0.7133757961783439,0.6983351961880111,0.3614457831325301,0.6741573033707865,0.7225130890052356,0.9049180327868852,0.47058823529411764,120,212,552,58,942
0.601,0.7133757961783439,0.6961806576857462,0.3606060606060606,0.6685393258426966,0.7238219895287958,0.9035947712418301,0.46850393700787396,119,211,553,59,942
0.602,0.7144373673036093,0.6968351079475263,0.3617021276595745,0.6685393258426966,0.725130890052356,0.9037520391517129,0.46942800788954636,119,210,554,59,942
0.603,0.7154989384288747,0.6974895582093064,0.3628048780487805,0.6685393258426966,0.7264397905759162,0.9039087947882736,0.47035573122529645,119,209,555,59,942
0.604,0.7176220806794055,0.6987984587328666,0.36503067484662577,0.6685393258426966,0.7290575916230366,0.9042207792207793,0.47222222222222215,119,207,557,59,942
0.605,0.7176220806794055,0.6987984587328666,0.36503067484662577,0.6685393258426966,0.7290575916230366,0.9042207792207793,0.47222222222222215,119,207,557,59,942
0.606,0.7176220806794055,0.6987984587328666,0.36503067484662577,0.6685393258426966,0.7290575916230366,0.9042207792207793,0.47222222222222215,119,207,557,59,942
0.607,0.7208067940552016,0.6986072710159421,0.367601246105919,0.6629213483146067,0.7342931937172775,0.9033816425120773,0.47294589178356716,118,203,561,60,942
0.608,0.721868365180467,0.6992617212777221,0.36875,0.6629213483146067,0.7356020942408377,0.9035369774919614,0.4738955823293173,118,202,562,60,942
0.609,0.7229299363057324,0.6977616330372375,0.36908517350157727,0.6573033707865169,0.7382198952879581,0.9024,0.4727272727272727,117,200,564,61,942
0.61,0.7239915074309978,0.6984160832990176,0.370253164556962,0.6573033707865169,0.7395287958115183,0.902555910543131,0.47368421052631576,117,199,565,61,942
0.611,0.7239915074309978,0.6984160832990176,0.370253164556962,0.6573033707865169,0.7395287958115183,0.902555910543131,0.47368421052631576,117,199,565,61,942
0.612,0.7239915074309978,0.6984160832990176,0.370253164556962,0.6573033707865169,0.7395287958115183,0.902555910543131,0.47368421052631576,117,199,565,61,942
0.613,0.727176220806794,0.7003794340843579,0.3738019169329074,0.6573033707865169,0.743455497382199,0.9030206677265501,0.4765784114052954,117,196,568,61,942
0.614,0.727176220806794,0.7003794340843579,0.3738019169329074,0.6573033707865169,0.743455497382199,0.9030206677265501,0.4765784114052954,117,196,568,61,942
0.615,0.7282377919320594,0.7010338843461381,0.375,0.6573033707865169,0.7447643979057592,0.9031746031746032,0.4775510204081634,117,195,569,61,942
0.616,0.7292993630573248,0.7016883346079181,0.3762057877813505,0.6573033707865169,0.7460732984293194,0.9033280507131537,0.4785276073619633,117,194,570,61,942
0.617,0.7292993630573248,0.7016883346079181,0.3762057877813505,0.6573033707865169,0.7460732984293194,0.9033280507131537,0.4785276073619633,117,194,570,61,942
0.618,0.7303609341825902,0.7023427848696983,0.3774193548387097,0.6573033707865169,0.7473821989528796,0.9034810126582279,0.47950819672131156,117,193,571,61,942
0.619,0.732484076433121,0.7036516853932584,0.37987012987012986,0.6573033707865169,0.75,0.9037854889589906,0.4814814814814815,117,191,573,61,942
0.62,0.7335456475583864,0.7043061356550386,0.3811074918566775,0.6573033707865169,0.7513089005235603,0.9039370078740158,0.4824742268041237,117,190,574,61,942
0.621,0.7346072186836518,0.7049605859168186,0.38235294117647056,0.6573033707865169,0.7526178010471204,0.9040880503144654,0.48347107438016534,117,189,575,61,942
0.622,0.7346072186836518,0.7049605859168186,0.38235294117647056,0.6573033707865169,0.7526178010471204,0.9040880503144654,0.48347107438016534,117,189,575,61,942
0.623,0.7356687898089171,0.7056150361785988,0.3836065573770492,0.6573033707865169,0.7539267015706806,0.9042386185243328,0.484472049689441,117,188,576,61,942
0.624,0.7377919320594479,0.7069239367021589,0.38613861386138615,0.6573033707865169,0.756544502617801,0.9045383411580594,0.4864864864864865,117,186,578,61,942
0.625,0.7377919320594479,0.7069239367021589,0.38613861386138615,0.6573033707865169,0.756544502617801,0.9045383411580594,0.4864864864864865,117,186,578,61,942
0.626,0.7388535031847133,0.7075783869639392,0.38741721854304634,0.6573033707865169,0.7578534031413613,0.9046875,0.4875,117,185,579,61,942
0.627,0.7399150743099787,0.7082328372257192,0.38870431893687707,0.6573033707865169,0.7591623036649214,0.9048361934477379,0.488517745302714,117,184,580,61,942
0.628,0.7430997876857749,0.7101961880110594,0.3926174496644295,0.6573033707865169,0.7630890052356021,0.90527950310559,0.49159663865546216,117,181,583,61,942
0.629,0.7430997876857749,0.7101961880110594,0.3926174496644295,0.6573033707865169,0.7630890052356021,0.90527950310559,0.49159663865546216,117,181,583,61,942
0.63,0.7430997876857749,0.7080416495087947,0.3918918918918919,0.651685393258427,0.7643979057591623,0.9040247678018576,0.48945147679324896,116,180,584,62,942
0.631,0.7430997876857749,0.7080416495087947,0.3918918918918919,0.651685393258427,0.7643979057591623,0.9040247678018576,0.48945147679324896,116,180,584,62,942
0.632,0.7441613588110403,0.7065415612683099,0.3924914675767918,0.6460674157303371,0.7670157068062827,0.9029275808936826,0.48832271762208074,115,178,586,63,942
0.633,0.7452229299363057,0.70719601153009,0.3938356164383562,0.6460674157303371,0.768324607329843,0.9030769230769231,0.48936170212765956,115,177,587,63,942
0.634,0.7473460721868365,0.7085049120536502,0.39655172413793105,0.6460674157303371,0.7709424083769634,0.9033742331288344,0.4914529914529914,115,175,589,63,942
0.635,0.7473460721868365,0.7085049120536502,0.39655172413793105,0.6460674157303371,0.7709424083769634,0.9033742331288344,0.4914529914529914,115,175,589,63,942
0.636,0.7462845010615711,0.7056959232896053,0.3944636678200692,0.6404494382022472,0.7709424083769634,0.9019908116385911,0.4882226980728051,114,175,589,64,942
0.637,0.7452229299363057,0.7028869345255604,0.3923611111111111,0.6348314606741573,0.7709424083769634,0.900611620795107,0.4849785407725322,113,175,589,65,942
0.638,0.7473460721868365,0.7041958350491205,0.3951048951048951,0.6348314606741573,0.7735602094240838,0.9009146341463414,0.4870689655172414,113,173,591,65,942
0.639,0.7484076433121019,0.7048502853109007,0.39649122807017545,0.6348314606741573,0.774869109947644,0.9010654490106544,0.48812095032397407,113,172,592,65,942
0.64,0.7484076433121019,0.7048502853109007,0.39649122807017545,0.6348314606741573,0.774869109947644,0.9010654490106544,0.48812095032397407,113,172,592,65,942
0.641,0.7484076433121019,0.7048502853109007,0.39649122807017545,0.6348314606741573,0.774869109947644,0.9010654490106544,0.48812095032397407,113,172,592,65,942
0.642,0.7505307855626328,0.7061591858344609,0.3992932862190813,0.6348314606741573,0.7774869109947644,0.9013657056145675,0.49023861171366595,113,170,594,65,942
0.643,0.7515923566878981,0.7068136360962409,0.40070921985815605,0.6348314606741573,0.7787958115183246,0.9015151515151515,0.49130434782608706,113,169,595,65,942
0.644,0.7515923566878981,0.7068136360962409,0.40070921985815605,0.6348314606741573,0.7787958115183246,0.9015151515151515,0.49130434782608706,113,169,595,65,942
0.645,0.7526539278131635,0.7053135478557562,0.4014336917562724,0.6292134831460674,0.7814136125654451,0.9004524886877828,0.49015317286652077,112,167,597,66,942
0.646,0.7526539278131635,0.7031590093534914,0.4007220216606498,0.6235955056179775,0.7827225130890052,0.8992481203007519,0.48791208791208784,111,166,598,67,942
0.647,0.7515923566878981,0.6981954820871816,0.3978102189781022,0.6123595505617978,0.7840314136125655,0.8967065868263473,0.4823008849557522,109,165,599,69,942
0.648,0.7526539278131635,0.6988499323489618,0.3992673992673993,0.6123595505617978,0.7853403141361257,0.8968609865470852,0.48337028824833705,109,164,600,69,942
0.649,0.7526539278131635,0.6988499323489618,0.3992673992673993,0.6123595505617978,0.7853403141361257,0.8968609865470852,0.48337028824833705,109,164,600,69,942
0.65,0.7547770700636943,0.7001588328725219,0.4022140221402214,0.6123595505617978,0.7879581151832461,0.8971684053651267,0.4855233853006682,109,162,602,69,942
0.651,0.7569002123142251,0.7014677333960821,0.4052044609665427,0.6123595505617978,0.7905759162303665,0.8974739970282318,0.4876957494407158,109,160,604,69,942
0.652,0.7569002123142251,0.7014677333960821,0.4052044609665427,0.6123595505617978,0.7905759162303665,0.8974739970282318,0.4876957494407158,109,160,604,69,942
0.653,0.7569002123142251,0.7014677333960821,0.4052044609665427,0.6123595505617978,0.7905759162303665,0.8974739970282318,0.4876957494407158,109,160,604,69,942
0.654,0.7600849256900213,0.7034310841814224,0.40977443609022557,0.6123595505617978,0.7945026178010471,0.8979289940828402,0.4909909909909911,109,157,607,69,942
0.655,0.7622080679405521,0.7047399847049827,0.4128787878787879,0.6123595505617978,0.7971204188481675,0.8982300884955752,0.493212669683258,109,155,609,69,942
0.656,0.7632696390658175,0.7053944349667628,0.4144486692015209,0.6123595505617978,0.7984293193717278,0.898379970544919,0.4943310657596372,109,154,610,69,942
0.657,0.7653927813163482,0.7067033354903229,0.41762452107279696,0.6123595505617978,0.8010471204188482,0.8986784140969163,0.49658314350797267,109,152,612,69,942
0.658,0.767515923566879,0.7080122360138832,0.42084942084942084,0.6123595505617978,0.8036649214659686,0.8989751098096632,0.4988558352402746,109,150,614,69,942
0.659,0.7685774946921444,0.7086666862756633,0.42248062015503873,0.6123595505617978,0.8049738219895288,0.8991228070175439,0.4999999999999999,109,149,615,69,942
0.66,0.767515923566879,0.7015486205070887,0.4189723320158103,0.5955056179775281,0.8075916230366492,0.895500725689405,0.49187935034802777,106,147,617,72,942
0.661,0.7685774946921444,0.7022030707688688,0.42063492063492064,0.5955056179775281,0.8089005235602095,0.8956521739130435,0.4930232558139535,106,146,618,72,942
0.662,0.7696390658174098,0.7028575210306489,0.42231075697211157,0.5955056179775281,0.8102094240837696,0.8958031837916064,0.49417249417249415,106,145,619,72,942
0.663,0.7685774946921444,0.7000485322666039,0.42,0.5898876404494382,0.8102094240837696,0.8945086705202312,0.49065420560747663,105,145,619,73,942
0.664,0.7685774946921444,0.7000485322666039,0.42,0.5898876404494382,0.8102094240837696,0.8945086705202312,0.49065420560747663,105,145,619,73,942
0.665,0.767515923566879,0.6972395435025589,0.41767068273092367,0.5842696629213483,0.8102094240837696,0.8932178932178932,0.48711943793911006,104,145,619,74,942
0.666,0.7696390658174098,0.6985484440261192,0.42105263157894735,0.5842696629213483,0.81282722513089,0.8935251798561151,0.48941176470588227,104,143,621,74,942
0.667,0.7696390658174098,0.6985484440261192,0.42105263157894735,0.5842696629213483,0.81282722513089,0.8935251798561151,0.48941176470588227,104,143,621,74,942
0.668,0.7707006369426752,0.6992028942878993,0.42276422764227645,0.5842696629213483,0.8141361256544503,0.8936781609195402,0.4905660377358491,104,142,622,74,942
0.669,0.7696390658174098,0.6963939055238544,0.4204081632653061,0.5786516853932584,0.8141361256544503,0.8923959827833573,0.48699763593380613,103,142,622,75,942
0.67,0.767515923566879,0.6907759279957645,0.4156378600823045,0.5674157303370787,0.8141361256544503,0.8898426323319027,0.4798099762470309,101,142,622,77,942
0.671,0.7707006369426752,0.6927392787811049,0.42083333333333334,0.5674157303370787,0.8180628272251309,0.8903133903133903,0.4832535885167465,101,139,625,77,942
0.672,0.7707006369426752,0.6927392787811049,0.42083333333333334,0.5674157303370787,0.8180628272251309,0.8903133903133903,0.4832535885167465,101,139,625,77,942
0.673,0.7717622080679406,0.6933937290428849,0.4225941422594142,0.5674157303370787,0.819371727748691,0.8904694167852063,0.4844124700239808,101,138,626,77,942
0.674,0.7707006369426752,0.6905847402788399,0.42016806722689076,0.5617977528089888,0.819371727748691,0.8892045454545454,0.4807692307692308,100,138,626,78,942
0.675,0.7707006369426752,0.6905847402788399,0.42016806722689076,0.5617977528089888,0.819371727748691,0.8892045454545454,0.4807692307692308,100,138,626,78,942
0.676,0.7707006369426752,0.6884302017765751,0.4194915254237288,0.5561797752808989,0.8206806282722513,0.8881019830028328,0.4782608695652174,99,137,627,79,942
0.677,0.7696390658174098,0.6856212130125301,0.41702127659574467,0.550561797752809,0.8206806282722513,0.8868458274398868,0.47457627118644075,98,137,627,80,942
0.678,0.7707006369426752,0.6862756632743103,0.4188034188034188,0.550561797752809,0.8219895287958116,0.8870056497175142,0.47572815533980584,98,136,628,80,942
0.679,0.7696390658174098,0.6834666745102653,0.41630901287553645,0.5449438202247191,0.8219895287958116,0.8857545839210155,0.4720194647201946,97,136,628,81,942
0.68,0.7707006369426752,0.6841211247720453,0.41810344827586204,0.5449438202247191,0.8232984293193717,0.8859154929577465,0.4731707317073171,97,135,629,81,942
