u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,linear,0.2,4,sigmoid,0.0,0.0,1.0
64,linear,0.1,16,relu,0.1,0.6615811373092927,0.6063348416289592
64,linear,0.1,16,relu,0.05,0.6837725381414702,0.6199095022624435
64,linear,0.1,16,relu,0.0,0.6282940360610264,0.665158371040724
64,linear,0.1,16,linear,0.1,0.6560332871012483,0.6425339366515838
64,linear,0.1,16,linear,0.05,0.6560332871012483,0.6470588235294118
64,linear,0.1,16,linear,0.0,0.6269070735090153,0.6334841628959276
64,linear,0.1,16,tanh,0.1,0.680998613037448,0.6606334841628959
64,linear,0.1,16,tanh,0.05,0.6837725381414702,0.6244343891402715
64,linear,0.1,16,tanh,0.0,0.6005547850208044,0.6199095022624435
64,linear,0.1,16,sigmoid,0.1,0.6574202496532594,0.6153846153846154
64,linear,0.1,16,sigmoid,0.05,0.6601941747572816,0.6515837104072398
64,linear,0.1,16,sigmoid,0.0,0.6796116504854369,0.6199095022624435
64,linear,0.1,8,relu,0.1,0.6449375866851595,0.6334841628959276
64,linear,0.1,8,relu,0.05,0.608876560332871,0.6606334841628959
64,linear,0.1,8,relu,0.0,0.6061026352288488,0.665158371040724
64,linear,0.1,8,linear,0.1,0.5755894590846047,0.6380090497737556
64,linear,0.1,8,linear,0.05,0.6435506241331485,0.6334841628959276
64,linear,0.1,8,linear,0.0,0.6768377253814147,0.6380090497737556
64,linear,0.1,8,tanh,0.1,0.6269070735090153,0.6289592760180995
64,linear,0.1,8,tanh,0.05,0.6560332871012483,0.6470588235294118
64,linear,0.1,8,tanh,0.0,0.6601941747572816,0.6334841628959276
64,linear,0.1,8,sigmoid,0.1,0.6601941747572816,0.6334841628959276
64,linear,0.1,8,sigmoid,0.05,0.6685159500693482,0.6425339366515838
64,linear,0.1,8,sigmoid,0.0,0.0,1.0
64,linear,0.1,4,relu,0.1,0.6380027739251041,0.6606334841628959
64,linear,0.1,4,relu,0.05,0.2510402219140083,0.8190045248868778
64,linear,0.1,4,relu,0.0,0.42857142857142855,0.7828054298642534
64,linear,0.1,4,linear,0.1,0.521497919556172,0.6334841628959276
64,linear,0.1,4,linear,0.05,0.6671289875173371,0.6289592760180995
64,linear,0.1,4,linear,0.0,0.6671289875173371,0.6515837104072398
64,linear,0.1,4,tanh,0.1,0.6102635228848821,0.6425339366515838
64,linear,0.1,4,tanh,0.05,0.6768377253814147,0.6606334841628959
64,linear,0.1,4,tanh,0.0,0.6920943134535368,0.6334841628959276
64,linear,0.1,4,sigmoid,0.1,0.521497919556172,0.7149321266968326
64,linear,0.1,4,sigmoid,0.05,0.6574202496532594,0.6561085972850679
64,linear,0.1,4,sigmoid,0.0,0.0,1.0
64,tanh,0.3,16,relu,0.1,0.680998613037448,0.6380090497737556
64,tanh,0.3,16,relu,0.05,0.6227461858529819,0.6606334841628959
64,tanh,0.3,16,relu,0.0,0.6310679611650486,0.6470588235294118
64,tanh,0.3,16,linear,0.1,0.6796116504854369,0.6470588235294118
64,tanh,0.3,16,linear,0.05,0.6726768377253814,0.6425339366515838
