u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,tanh,0.3,16,sigmoid,0.05,0.0,1.0
64,tanh,0.3,16,sigmoid,0.0,0.636615811373093,0.6425339366515838
64,tanh,0.3,8,relu,0.1,0.6269070735090153,0.6742081447963801
64,tanh,0.3,8,relu,0.05,0.624133148404993,0.6199095022624435
64,tanh,0.3,8,relu,0.0,0.4160887656033287,0.7647058823529411
64,tanh,0.3,8,linear,0.1,0.6699029126213593,0.6425339366515838
64,tanh,0.3,8,linear,0.05,0.6740638002773925,0.6561085972850679
64,tanh,0.3,8,linear,0.0,0.6671289875173371,0.6515837104072398
64,tanh,0.3,8,tanh,0.1,0.6629680998613038,0.6425339366515838
64,tanh,0.3,8,tanh,0.05,0.6171983356449375,0.6877828054298643
64,tanh,0.3,8,tanh,0.0,0.6629680998613038,0.6334841628959276
64,tanh,0.3,8,sigmoid,0.1,0.21359223300970873,0.9049773755656109
64,tanh,0.3,8,sigmoid,0.05,0.6269070735090153,0.6515837104072398
64,tanh,0.3,8,sigmoid,0.0,0.6421636615811374,0.665158371040724
64,tanh,0.3,4,relu,0.1,0.6699029126213593,0.6425339366515838
64,tanh,0.3,4,relu,0.05,0.2593619972260749,0.7647058823529411
64,tanh,0.3,4,relu,0.0,0.5866851595006934,0.6470588235294118
64,tanh,0.3,4,linear,0.1,0.507628294036061,0.6153846153846154
64,tanh,0.3,4,linear,0.05,0.6685159500693482,0.6470588235294118
64,tanh,0.3,4,linear,0.0,0.6754507628294036,0.6470588235294118
64,tanh,0.3,4,tanh,0.1,0.6671289875173371,0.6606334841628959
64,tanh,0.3,4,tanh,0.05,0.6629680998613038,0.6561085972850679
64,tanh,0.3,4,tanh,0.0,0.6560332871012483,0.6425339366515838
64,tanh,0.3,4,sigmoid,0.1,0.0,1.0
64,tanh,0.3,4,sigmoid,0.05,0.7073509015256588,0.6380090497737556
64,tanh,0.3,4,sigmoid,0.0,0.0,1.0
64,tanh,0.2,16,relu,0.1,0.6490984743411928,0.6606334841628959
64,tanh,0.2,16,relu,0.05,0.6421636615811374,0.669683257918552
64,tanh,0.2,16,relu,0.0,0.6699029126213593,0.6289592760180995
64,tanh,0.2,16,linear,0.1,0.6823855755894591,0.6425339366515838
64,tanh,0.2,16,linear,0.05,0.6685159500693482,0.6334841628959276
64,tanh,0.2,16,linear,0.0,0.6227461858529819,0.6470588235294118
64,tanh,0.2,16,tanh,0.1,0.6504854368932039,0.6561085972850679
64,tanh,0.2,16,tanh,0.05,0.6574202496532594,0.665158371040724
64,tanh,0.2,16,tanh,0.0,0.651872399445215,0.6199095022624435
64,tanh,0.2,16,sigmoid,0.1,0.0,1.0
64,tanh,0.2,16,sigmoid,0.05,0.5880721220527045,0.669683257918552
64,tanh,0.2,16,sigmoid,0.0,0.6546463245492372,0.6606334841628959
64,tanh,0.2,8,relu,0.1,0.6019417475728155,0.6606334841628959
64,tanh,0.2,8,relu,0.05,0.6768377253814147,0.6380090497737556
64,tanh,0.2,8,relu,0.0,0.6033287101248266,0.6968325791855203
64,tanh,0.2,8,linear,0.1,0.6685159500693482,0.6334841628959276
64,tanh,0.2,8,linear,0.05,0.6768377253814147,0.6289592760180995
64,tanh,0.2,8,linear,0.0,0.6546463245492372,0.6606334841628959
64,tanh,0.2,8,tanh,0.1,0.6421636615811374,0.665158371040724
64,tanh,0.2,8,tanh,0.05,0.6407766990291263,0.6561085972850679
64,tanh,0.2,8,tanh,0.0,0.6504854368932039,0.6561085972850679
64,tanh,0.2,8,sigmoid,0.1,0.6782246879334258,0.6470588235294118
64,tanh,0.2,8,sigmoid,0.05,0.19694868238557559,0.9276018099547512
64,tanh,0.2,8,sigmoid,0.0,0.6061026352288488,0.7013574660633484
64,tanh,0.2,4,relu,0.1,0.5187239944521498,0.6199095022624435
64,tanh,0.2,4,relu,0.05,0.5866851595006934,0.7058823529411765
64,tanh,0.2,4,relu,0.0,0.5686546463245492,0.7058823529411765
64,tanh,0.2,4,linear,0.1,0.6338418862690708,0.6334841628959276
64,tanh,0.2,4,linear,0.05,0.6699029126213593,0.6334841628959276
64,tanh,0.2,4,linear,0.0,0.6629680998613038,0.6606334841628959
64,tanh,0.2,4,tanh,0.1,0.6102635228848821,0.6380090497737556
64,tanh,0.2,4,tanh,0.05,0.6546463245492372,0.6561085972850679
64,tanh,0.2,4,tanh,0.0,0.6421636615811374,0.6470588235294118
64,tanh,0.2,4,sigmoid,0.1,0.6463245492371706,0.6515837104072398
64,tanh,0.2,4,sigmoid,0.05,0.6061026352288488,0.6923076923076923
64,tanh,0.2,4,sigmoid,0.0,0.6269070735090153,0.6470588235294118
64,tanh,0.1,16,relu,0.1,0.5062413314840499,0.7013574660633484
64,tanh,0.1,16,relu,0.05,0.5131761442441054,0.7058823529411765
64,tanh,0.1,16,relu,0.0,0.6796116504854369,0.6244343891402715
64,tanh,0.1,16,linear,0.1,0.6726768377253814,0.6425339366515838
64,tanh,0.1,16,linear,0.05,0.6782246879334258,0.6244343891402715
64,tanh,0.1,16,linear,0.0,0.5894590846047156,0.6199095022624435
64,tanh,0.1,16,tanh,0.1,0.6477115117891817,0.6425339366515838
64,tanh,0.1,16,tanh,0.05,0.6463245492371706,0.6470588235294118
64,tanh,0.1,16,tanh,0.0,0.6574202496532594,0.6425339366515838
64,tanh,0.1,16,sigmoid,0.1,0.04576976421636616,0.995475113122172
64,tanh,0.1,16,sigmoid,0.05,0.0,1.0
64,tanh,0.1,16,sigmoid,0.0,0.6227461858529819,0.6606334841628959
64,tanh,0.1,8,relu,0.1,0.5672676837725381,0.6425339366515838
64,tanh,0.1,8,relu,0.05,0.651872399445215,0.665158371040724
64,tanh,0.1,8,relu,0.0,0.17753120665742025,0.8868778280542986
64,tanh,0.1,8,linear,0.1,0.665742024965326,0.6380090497737556
64,tanh,0.1,8,linear,0.05,0.6823855755894591,0.6380090497737556
64,tanh,0.1,8,linear,0.0,0.6740638002773925,0.6334841628959276
64,tanh,0.1,8,tanh,0.1,0.6643550624133149,0.6334841628959276
64,tanh,0.1,8,tanh,0.05,0.6449375866851595,0.6561085972850679
64,tanh,0.1,8,tanh,0.0,0.6407766990291263,0.6787330316742082
64,tanh,0.1,8,sigmoid,0.1,0.5644937586685159,0.6877828054298643
64,tanh,0.1,8,sigmoid,0.05,0.6435506241331485,0.6289592760180995
64,tanh,0.1,8,sigmoid,0.0,0.0,1.0
64,tanh,0.1,4,relu,0.1,0.5714285714285714,0.7013574660633484
64,tanh,0.1,4,relu,0.05,0.6615811373092927,0.6244343891402715
64,tanh,0.1,4,relu,0.0,0.6116504854368932,0.6968325791855203
64,tanh,0.1,4,linear,0.1,0.6685159500693482,0.6289592760180995
64,tanh,0.1,4,linear,0.05,0.6754507628294036,0.6244343891402715
64,tanh,0.1,4,linear,0.0,0.6435506241331485,0.6380090497737556
64,tanh,0.1,4,tanh,0.1,0.6754507628294036,0.6425339366515838
64,tanh,0.1,4,tanh,0.05,0.6560332871012483,0.6515837104072398
64,tanh,0.1,4,tanh,0.0,0.6199722607489597,0.6334841628959276
64,tanh,0.1,4,sigmoid,0.1,0.0,1.0
64,tanh,0.1,4,sigmoid,0.05,0.6435506241331485,0.6561085972850679
64,tanh,0.1,4,sigmoid,0.0,0.5991678224687933,0.6968325791855203
64,sigmoid,0.3,16,relu,0.1,1.0,0.004524886877828055
64,sigmoid,0.3,16,relu,0.05,0.12205270457697642,0.8868778280542986
64,sigmoid,0.3,16,relu,0.0,0.013869625520110958,0.9819004524886877
64,sigmoid,0.3,16,linear,0.1,0.8987517337031901,0.27149321266968324
64,sigmoid,0.3,16,linear,0.05,1.0,0.0
64,sigmoid,0.3,16,linear,0.0,0.1622746185852982,0.8868778280542986
64,sigmoid,0.3,16,tanh,0.1,0.059639389736477116,0.9547511312217195
64,sigmoid,0.3,16,tanh,0.05,0.3828016643550624,0.751131221719457
64,sigmoid,0.3,16,tanh,0.0,0.9694868238557559,0.013574660633484163
64,sigmoid,0.3,16,sigmoid,0.1,0.7656033287101248,0.37104072398190047
64,sigmoid,0.3,16,sigmoid,0.05,1.0,0.0
64,sigmoid,0.3,16,sigmoid,0.0,0.0,1.0
64,sigmoid,0.3,8,relu,0.1,0.09847434119278779,0.9773755656108597
64,sigmoid,0.3,8,relu,0.05,0.43134535367545074,0.7737556561085973
64,sigmoid,0.3,8,relu,0.0,0.0,1.0
64,sigmoid,0.3,8,linear,0.1,0.24133148404993066,0.7601809954751131
64,sigmoid,0.3,8,linear,0.05,0.0319001386962552,0.995475113122172
64,sigmoid,0.3,8,linear,0.0,0.9750346740638003,0.02262443438914027
64,sigmoid,0.3,8,tanh,0.1,0.9833564493758669,0.06334841628959276
64,sigmoid,0.3,8,tanh,0.05,0.9875173370319001,0.02262443438914027
64,sigmoid,0.3,8,tanh,0.0,0.6199722607489597,0.6742081447963801
64,sigmoid,0.3,8,sigmoid,0.1,0.0,1.0
64,sigmoid,0.3,8,sigmoid,0.05,0.018030513176144243,1.0
64,sigmoid,0.3,8,sigmoid,0.0,1.0,0.00904977375565611
64,sigmoid,0.3,4,relu,0.1,1.0,0.0
64,sigmoid,0.3,4,relu,0.05,0.9153952843273232,0.07239819004524888
64,sigmoid,0.3,4,relu,0.0,0.2829403606102635,0.9004524886877828
