TP,FP,TN,FN,recall_sensitivity,specificity,precision_ppv,npv,balanced_accuracy,f1_positive,accuracy,support,positive_support,negative_support
196,510,217,19,0.9116279069767442,0.2984869325997249,0.2776203966005666,0.9194915254237288,0.6050574197882346,0.4256243213897937,0.43842887473460723,942,215,727
207,491,227,17,0.9241071428571429,0.3161559888579387,0.29656160458452724,0.930327868852459,0.6201315658575408,0.4490238611713666,0.4607218683651805,942,224,718
206,500,219,17,0.9237668161434978,0.3045897079276773,0.29178470254957506,0.9279661016949152,0.6141782620355876,0.4434876210979548,0.45116772823779194,942,223,719
230,479,221,12,0.9504132231404959,0.3157142857142857,0.3244005641748942,0.9484978540772532,0.6330637544273908,0.4837013669821241,0.47876857749469215,942,242,700
207,516,205,14,0.9366515837104072,0.2843273231622746,0.2863070539419087,0.9360730593607306,0.610489453436341,0.43855932203389825,0.43736730360934184,942,221,721
189,511,220,22,0.8957345971563981,0.3009575923392613,0.27,0.9090909090909091,0.5983460947478297,0.4149286498353458,0.43418259023354566,942,211,731
192,511,215,24,0.8888888888888888,0.29614325068870523,0.27311522048364156,0.899581589958159,0.592516069788797,0.4178454842219804,0.4320594479830149,942,216,726
192,500,231,19,0.909952606635071,0.31600547195622436,0.2774566473988439,0.924,0.6129790392956477,0.42524916943521585,0.44904458598726116,942,211,731
211,489,224,18,0.9213973799126638,0.3141654978962132,0.30142857142857143,0.9256198347107438,0.6177814389044385,0.4542518837459634,0.46178343949044587,942,229,713
209,485,229,19,0.9166666666666666,0.32072829131652664,0.3011527377521614,0.9233870967741935,0.6186974789915967,0.4533622559652929,0.46496815286624205,942,228,714
197,492,233,20,0.9078341013824884,0.3213793103448276,0.28592162554426703,0.9209486166007905,0.614606705863658,0.43487858719646794,0.4564755838641189,942,217,725
210,485,225,22,0.9051724137931034,0.31690140845070425,0.302158273381295,0.9109311740890689,0.6110369111219038,0.4530744336569579,0.46178343949044587,942,232,710
206,515,203,18,0.9196428571428571,0.2827298050139276,0.2857142857142857,0.918552036199095,0.6011863310783924,0.43597883597883597,0.43418259023354566,942,224,718
203,507,213,19,0.9144144144144144,0.29583333333333334,0.2859154929577465,0.9181034482758621,0.6051238738738739,0.4356223175965665,0.4416135881104034,942,222,720
221,518,180,23,0.9057377049180327,0.25787965616045844,0.29905277401894453,0.8866995073891626,0.5818086805392456,0.44964394710071215,0.4256900212314225,942,244,698
195,499,222,26,0.8823529411764706,0.3079056865464632,0.28097982708933716,0.8951612903225806,0.5951293138614668,0.4262295081967213,0.4426751592356688,942,221,721
222,502,204,14,0.940677966101695,0.28895184135977336,0.30662983425414364,0.9357798165137615,0.6148149037307342,0.4625,0.45222929936305734,942,236,706
166,546,202,28,0.8556701030927835,0.2700534759358289,0.23314606741573032,0.8782608695652174,0.5628617895143062,0.36644591611479027,0.39065817409766457,942,194,748
211,520,186,25,0.8940677966101694,0.26345609065155806,0.28864569083447333,0.8815165876777251,0.5787619436308638,0.43640124095139604,0.42144373673036095,942,236,706
198,488,235,21,0.9041095890410958,0.32503457814661135,0.2886297376093295,0.91796875,0.6145720835938536,0.4375690607734807,0.4596602972399151,942,219,723
209,515,191,27,0.885593220338983,0.2705382436260623,0.2886740331491713,0.8761467889908257,0.5780657319825226,0.4354166666666666,0.42462845010615713,942,236,706
200,516,212,14,0.9345794392523364,0.29120879120879123,0.27932960893854747,0.9380530973451328,0.6128941152305638,0.43010752688172044,0.43736730360934184,942,214,728
229,479,211,23,0.9087301587301587,0.30579710144927535,0.3234463276836158,0.9017094017094017,0.6072636300897171,0.47708333333333336,0.46709129511677283,942,252,690
218,515,192,17,0.9276595744680851,0.27157001414427157,0.29740791268758526,0.9186602870813397,0.5996147943061784,0.4504132231404959,0.43524416135881105,942,235,707
175,530,221,16,0.9162303664921466,0.29427430093209056,0.24822695035460993,0.9324894514767933,0.6052523337121186,0.390625,0.42038216560509556,942,191,751
227,491,202,22,0.9116465863453815,0.29148629148629146,0.3161559888579387,0.9017857142857143,0.6015664389158365,0.469493278179938,0.4554140127388535,942,249,693
205,499,222,16,0.9276018099547512,0.3079056865464632,0.2911931818181818,0.9327731092436975,0.6177537482506072,0.4432432432432432,0.45329087048832273,942,221,721
175,512,237,18,0.9067357512953368,0.3164218958611482,0.2547307132459971,0.9294117647058824,0.6115788235782424,0.3977272727272727,0.43736730360934184,942,193,749
188,545,191,18,0.912621359223301,0.2595108695652174,0.25648021828103684,0.9138755980861244,0.5860661143942592,0.40042598509052185,0.4023354564755839,942,206,736
206,520,201,15,0.9321266968325792,0.2787794729542302,0.2837465564738292,0.9305555555555556,0.6054530848934048,0.4350580781414994,0.4320594479830149,942,221,721
201,501,218,22,0.9013452914798207,0.3031988873435327,0.2863247863247863,0.9083333333333333,0.6022720894116766,0.43459459459459454,0.4447983014861996,942,223,719
226,504,193,19,0.9224489795918367,0.2769010043041607,0.3095890410958904,0.910377358490566,0.5996749919479987,0.46358974358974364,0.4447983014861996,942,245,697
179,507,239,17,0.9132653061224489,0.3203753351206434,0.260932944606414,0.93359375,0.6168203206215461,0.4058956916099773,0.4437367303609342,942,196,746
222,484,218,18,0.925,0.31054131054131057,0.31444759206798867,0.923728813559322,0.6177706552706553,0.46934460887949264,0.46709129511677283,942,240,702
189,527,202,24,0.8873239436619719,0.27709190672153633,0.2639664804469274,0.8938053097345132,0.5822079251917541,0.40688912809472555,0.4150743099787686,942,213,729
183,526,222,11,0.9432989690721649,0.2967914438502674,0.25811001410437234,0.9527896995708155,0.6200452064612162,0.4053156146179402,0.4299363057324841,942,194,748
187,505,226,24,0.8862559241706162,0.3091655266757866,0.2702312138728324,0.904,0.5977107254232014,0.41417497231450723,0.43842887473460723,942,211,731
229,509,189,15,0.9385245901639344,0.2707736389684814,0.31029810298102983,0.9264705882352942,0.6046491145662078,0.46639511201629336,0.4437367303609342,942,244,698
212,497,219,14,0.9380530973451328,0.3058659217877095,0.29901269393511987,0.9399141630901288,0.6219595095664211,0.4534759358288769,0.4575371549893843,942,226,716
191,508,224,19,0.9095238095238095,0.30601092896174864,0.2732474964234621,0.9218106995884774,0.6077673692427791,0.42024202420242024,0.440552016985138,942,210,732
190,491,236,25,0.8837209302325582,0.3246217331499312,0.2790014684287812,0.9042145593869731,0.6041713316912447,0.4241071428571429,0.45222929936305734,942,215,727
211,488,220,23,0.9017094017094017,0.3107344632768362,0.30185979971387694,0.9053497942386831,0.606221932493119,0.45230439442658094,0.4575371549893843,942,234,708
197,500,228,17,0.9205607476635514,0.3131868131868132,0.28263988522238165,0.9306122448979591,0.6168737804251823,0.4324917672886938,0.45116772823779194,942,214,728
191,508,221,22,0.8967136150234741,0.30315500685871055,0.2732474964234621,0.9094650205761317,0.5999343109410924,0.41885964912280704,0.43736730360934184,942,213,729
211,483,231,17,0.9254385964912281,0.3235294117647059,0.30403458213256485,0.9314516129032258,0.624484004127967,0.45770065075921906,0.4692144373673036,942,228,714
187,517,223,15,0.9257425742574258,0.3013513513513513,0.265625,0.9369747899159664,0.6135469628043886,0.4128035320088301,0.43524416135881105,942,202,740
187,510,234,11,0.9444444444444444,0.31451612903225806,0.2682926829268293,0.9551020408163265,0.6294802867383512,0.41787709497206704,0.4469214437367304,942,198,744
189,518,223,12,0.9402985074626866,0.300944669365722,0.26732673267326734,0.948936170212766,0.6206215884142043,0.4162995594713657,0.43736730360934184,942,201,741
205,511,206,20,0.9111111111111111,0.28730822873082285,0.28631284916201116,0.911504424778761,0.599209669920967,0.43570669500531345,0.43630573248407645,942,225,717
203,500,221,18,0.918552036199095,0.3065187239944521,0.2887624466571835,0.9246861924686193,0.6125353800967736,0.4393939393939394,0.45010615711252655,942,221,721
208,504,215,15,0.9327354260089686,0.29902642559109877,0.29213483146067415,0.9347826086956522,0.6158809258000337,0.44491978609625665,0.44904458598726116,942,223,719
216,492,216,18,0.9230769230769231,0.3050847457627119,0.3050847457627119,0.9230769230769231,0.6140808344198175,0.4585987261146497,0.4585987261146497,942,234,708
199,501,227,15,0.9299065420560748,0.3118131868131868,0.2842857142857143,0.9380165289256198,0.6208598644346308,0.43544857768052525,0.45222929936305734,942,214,728
182,550,197,13,0.9333333333333333,0.2637215528781794,0.24863387978142076,0.9380952380952381,0.5985274431057563,0.3926645091693636,0.4023354564755839,942,195,747
195,512,214,21,0.9027777777777778,0.29476584022038566,0.2758132956152758,0.9106382978723404,0.5987718089990817,0.42253521126760557,0.43418259023354566,942,216,726
201,490,233,18,0.9178082191780822,0.32226832641770403,0.29088277858176553,0.9282868525896414,0.6200382727978931,0.44175824175824174,0.4607218683651805,942,219,723
182,524,206,30,0.8584905660377359,0.2821917808219178,0.2577903682719547,0.8728813559322034,0.5703411734298268,0.39651416122004357,0.4118895966029724,942,212,730
206,494,222,20,0.911504424778761,0.3100558659217877,0.29428571428571426,0.9173553719008265,0.6107801453502744,0.4449244060475161,0.4543524416135881,942,226,716
222,465,230,25,0.8987854251012146,0.33093525179856115,0.3231441048034934,0.9019607843137255,0.6148603384498879,0.4753747323340471,0.47983014861995754,942,247,695
192,505,236,9,0.9552238805970149,0.3184885290148448,0.27546628407460544,0.963265306122449,0.6368562048059299,0.42761692650334077,0.4543524416135881,942,201,741
199,518,210,15,0.9299065420560748,0.28846153846153844,0.2775453277545328,0.9333333333333333,0.6091840402588067,0.42749731471535984,0.43418259023354566,942,214,728
195,511,218,18,0.9154929577464789,0.299039780521262,0.2762039660056657,0.923728813559322,0.6072663691338704,0.42437431991294877,0.43842887473460723,942,213,729
215,476,232,19,0.9188034188034188,0.327683615819209,0.3111432706222865,0.9243027888446215,0.6232435173113139,0.4648648648648648,0.4745222929936306,942,234,708
196,523,207,16,0.9245283018867925,0.28356164383561644,0.2726008344923505,0.9282511210762332,0.6040449728612045,0.4210526315789474,0.4278131634819533,942,212,730
209,519,192,22,0.9047619047619048,0.270042194092827,0.28708791208791207,0.897196261682243,0.5874020494273658,0.4358706986444212,0.4256900212314225,942,231,711
203,505,216,18,0.918552036199095,0.29958391123439665,0.2867231638418079,0.9230769230769231,0.6090679737167458,0.4370290635091496,0.4447983014861996,942,221,721
189,513,223,17,0.9174757281553398,0.3029891304347826,0.2692307692307692,0.9291666666666667,0.6102324292950612,0.41629955947136565,0.43736730360934184,942,206,736
194,512,217,19,0.9107981220657277,0.29766803840877915,0.2747875354107649,0.9194915254237288,0.6042330802372534,0.4221980413492927,0.43630573248407645,942,213,729
180,513,233,16,0.9183673469387755,0.31233243967828417,0.2597402597402597,0.9357429718875502,0.6153498933085298,0.40494938132733405,0.43842887473460723,942,196,746
205,497,221,19,0.9151785714285714,0.30779944289693595,0.292022792022792,0.9208333333333333,0.6114890071627537,0.44276457883369336,0.45222929936305734,942,224,718
217,507,199,19,0.9194915254237288,0.2818696883852691,0.29972375690607733,0.9128440366972477,0.600680606904499,0.4520833333333333,0.4416135881104034,942,236,706
201,508,213,20,0.9095022624434389,0.29542302357836336,0.2834978843441467,0.9141630901287554,0.6024626430109011,0.43225806451612897,0.4394904458598726,942,221,721
196,510,218,18,0.9158878504672897,0.29945054945054944,0.2776203966005666,0.923728813559322,0.6076691999589195,0.4260869565217391,0.4394904458598726,942,214,728
182,530,212,18,0.91,0.2857142857142857,0.2556179775280899,0.9217391304347826,0.5978571428571429,0.3991228070175439,0.4182590233545648,942,200,742
188,510,221,23,0.8909952606635071,0.3023255813953488,0.2693409742120344,0.9057377049180327,0.596660421029428,0.41364136413641367,0.43418259023354566,942,211,731
192,512,216,22,0.897196261682243,0.2967032967032967,0.2727272727272727,0.907563025210084,0.5969497791927698,0.41830065359477125,0.43312101910828027,942,214,728
211,494,223,14,0.9377777777777778,0.3110181311018131,0.29929078014184396,0.9409282700421941,0.6243979544397955,0.453763440860215,0.4607218683651805,942,225,717
202,506,206,28,0.8782608695652174,0.2893258426966292,0.2853107344632768,0.8803418803418803,0.5837933561309233,0.4307036247334755,0.43312101910828027,942,230,712
219,485,219,19,0.9201680672268907,0.31107954545454547,0.31107954545454547,0.9201680672268907,0.6156238063407181,0.464968152866242,0.46496815286624205,942,238,704
204,479,243,16,0.9272727272727272,0.3365650969529086,0.2986822840409956,0.9382239382239382,0.6319189121128179,0.45182724252491696,0.4745222929936306,942,220,722
193,502,231,16,0.9234449760765551,0.3151432469304229,0.2776978417266187,0.9352226720647774,0.619294111503489,0.42699115044247793,0.45010615711252655,942,209,733
203,497,222,20,0.9103139013452914,0.3087621696801113,0.29,0.9173553719008265,0.6095380355127014,0.4398699891657638,0.45116772823779194,942,223,719
219,490,215,18,0.9240506329113924,0.3049645390070922,0.30888575458392104,0.9227467811158798,0.6145075859592424,0.4630021141649049,0.4607218683651805,942,237,705
205,505,217,15,0.9318181818181818,0.30055401662049863,0.2887323943661972,0.9353448275862069,0.6161860992193402,0.4408602150537635,0.44798301486199577,942,220,722
202,500,219,21,0.905829596412556,0.3045897079276773,0.28774928774928776,0.9125,0.6052096521701167,0.4367567567567568,0.4469214437367304,942,223,719
213,501,210,18,0.922077922077922,0.29535864978902954,0.29831932773109243,0.9210526315789473,0.6087182859334758,0.45079365079365075,0.44904458598726116,942,231,711
185,506,236,15,0.925,0.31805929919137466,0.26772793053545585,0.9402390438247012,0.6215296495956874,0.4152637485970819,0.4469214437367304,942,200,742
178,519,226,19,0.9035532994923858,0.30335570469798656,0.25538020086083213,0.9224489795918367,0.6034545020951863,0.39821029082774045,0.4288747346072187,942,197,745
188,513,224,17,0.9170731707317074,0.3039348710990502,0.268188302425107,0.9294605809128631,0.6105040209153788,0.4150110375275939,0.43736730360934184,942,205,737
180,512,238,12,0.9375,0.31733333333333336,0.26011560693641617,0.952,0.6274166666666667,0.4072398190045249,0.4437367303609342,942,192,750
230,489,212,11,0.9543568464730291,0.3024251069900143,0.3198887343532684,0.9506726457399103,0.6283909767315217,0.47916666666666663,0.4692144373673036,942,241,701
188,517,215,22,0.8952380952380953,0.2937158469945355,0.26666666666666666,0.9071729957805907,0.5944769711163154,0.41092896174863386,0.4278131634819533,942,210,732
213,489,226,14,0.9383259911894273,0.31608391608391606,0.3034188034188034,0.9416666666666667,0.6272049536366717,0.4585575888051668,0.46602972399150744,942,227,715
222,506,203,11,0.9527896995708155,0.2863187588152327,0.30494505494505497,0.9485981308411215,0.619554229193024,0.46201873048907394,0.45116772823779194,942,233,709
189,520,218,15,0.9264705882352942,0.2953929539295393,0.26657263751763044,0.9356223175965666,0.6109317710824167,0.41401971522453446,0.4320594479830149,942,204,738
211,487,219,25,0.8940677966101694,0.3101983002832861,0.3022922636103152,0.8975409836065574,0.6021330484467278,0.45182012847965736,0.4564755838641189,942,236,706
218,476,221,27,0.889795918367347,0.3170731707317073,0.31412103746397696,0.8911290322580645,0.6034345445495272,0.46432374866879667,0.46602972399150744,942,245,697
221,480,221,20,0.91701244813278,0.3152639087018545,0.3152639087018545,0.91701244813278,0.6161381784173172,0.46921443736730367,0.4692144373673036,942,241,701
198,517,207,20,0.908256880733945,0.28591160220994477,0.27692307692307694,0.9118942731277533,0.5970842414719448,0.4244372990353698,0.4299363057324841,942,218,724
198,506,227,11,0.9473684210526315,0.3096862210095498,0.28125,0.9537815126050421,0.6285273210310907,0.43373493975903615,0.45116772823779194,942,209,733
211,498,214,19,0.9173913043478261,0.300561797752809,0.29760225669957685,0.9184549356223176,0.6089765510503176,0.4494142705005325,0.45116772823779194,942,230,712
210,480,224,28,0.8823529411764706,0.3181818181818182,0.30434782608695654,0.8888888888888888,0.6002673796791443,0.45258620689655177,0.4607218683651805,942,238,704
202,509,209,22,0.9017857142857143,0.29108635097493035,0.2841068917018284,0.9047619047619048,0.5964360326303223,0.4320855614973262,0.43630573248407645,942,224,718
177,524,225,16,0.917098445595855,0.30040053404539385,0.2524964336661912,0.9336099585062241,0.6087494898206244,0.39597315436241615,0.4267515923566879,942,193,749
187,512,221,22,0.8947368421052632,0.3015006821282401,0.2675250357653791,0.9094650205761317,0.5981187621167516,0.4118942731277533,0.43312101910828027,942,209,733
194,519,221,8,0.9603960396039604,0.29864864864864865,0.2720897615708275,0.9650655021834061,0.6295223441263045,0.4240437158469945,0.440552016985138,942,202,740
199,514,211,18,0.9170506912442397,0.2910344827586207,0.2791023842917251,0.9213973799126638,0.6040425870014302,0.42795698924731185,0.43524416135881105,942,217,725
198,501,223,20,0.908256880733945,0.3080110497237569,0.2832618025751073,0.9176954732510288,0.6081339652288509,0.4318429661941112,0.4469214437367304,942,218,724
215,485,223,19,0.9188034188034188,0.3149717514124294,0.30714285714285716,0.9214876033057852,0.6168875851079241,0.4603854389721627,0.46496815286624205,942,234,708
221,479,225,17,0.9285714285714286,0.3196022727272727,0.3157142857142857,0.9297520661157025,0.6240868506493507,0.4712153518123668,0.4734607218683652,942,238,704
188,523,214,17,0.9170731707317074,0.2903663500678426,0.26441631504922647,0.9264069264069265,0.603719760399775,0.41048034934497823,0.4267515923566879,942,205,737
217,500,202,23,0.9041666666666667,0.28774928774928776,0.30264993026499304,0.8977777777777778,0.5959579772079773,0.4535005224660397,0.4447983014861996,942,240,702
195,499,228,20,0.9069767441860465,0.31361760660247595,0.28097982708933716,0.9193548387096774,0.6102971753942612,0.42904290429042896,0.44904458598726116,942,215,727
231,494,198,19,0.924,0.2861271676300578,0.31862068965517243,0.9124423963133641,0.6050635838150289,0.4738461538461538,0.4554140127388535,942,250,692
211,493,221,17,0.9254385964912281,0.30952380952380953,0.2997159090909091,0.9285714285714286,0.6174812030075187,0.45278969957081544,0.4585987261146497,942,228,714
211,486,222,23,0.9017094017094017,0.3135593220338983,0.30272596843615496,0.9061224489795918,0.60763436187165,0.4532760472610097,0.4596602972399151,942,234,708
209,502,219,12,0.9457013574660633,0.30374479889042993,0.2939521800281294,0.948051948051948,0.6247230781782467,0.4484978540772532,0.4543524416135881,942,221,721
212,486,225,19,0.9177489177489178,0.31645569620253167,0.3037249283667622,0.9221311475409836,0.6171023069757247,0.4564047362755651,0.46390658174097665,942,231,711
213,502,214,13,0.9424778761061947,0.2988826815642458,0.29790209790209793,0.9427312775330396,0.6206802788352203,0.45270988310308186,0.45329087048832273,942,226,716
198,489,234,21,0.9041095890410958,0.3236514522821577,0.28820960698689957,0.9176470588235294,0.6138805206616268,0.43708609271523174,0.4585987261146497,942,219,723
196,522,201,23,0.8949771689497716,0.27800829875518673,0.27298050139275765,0.8973214285714286,0.5864927338524792,0.41835645677694766,0.42144373673036095,942,219,723
196,496,224,26,0.8828828828828829,0.3111111111111111,0.2832369942196532,0.896,0.596996996996997,0.4288840262582057,0.445859872611465,942,222,720
185,509,230,18,0.9113300492610837,0.3112313937753721,0.2665706051873199,0.9274193548387096,0.6112807215182279,0.4124860646599777,0.440552016985138,942,203,739
200,506,221,15,0.9302325581395349,0.30398899587345257,0.28328611898017,0.9364406779661016,0.6171107770064937,0.43431053203040176,0.4469214437367304,942,215,727
177,522,226,17,0.9123711340206185,0.30213903743315507,0.2532188841201717,0.9300411522633745,0.6072550857268868,0.39641657334826436,0.4278131634819533,942,194,748
195,512,215,20,0.9069767441860465,0.29573590096286106,0.2758132956152758,0.9148936170212766,0.6013563225744538,0.4229934924078091,0.43524416135881105,942,215,727
192,499,229,22,0.897196261682243,0.31456043956043955,0.2778581765557164,0.9123505976095617,0.6058783506213412,0.42430939226519343,0.4469214437367304,942,214,728
204,514,205,19,0.9147982062780269,0.2851182197496523,0.2841225626740947,0.9151785714285714,0.5999582130138396,0.43358129649309246,0.43418259023354566,942,223,719
209,495,223,15,0.9330357142857143,0.31058495821727017,0.296875,0.9369747899159664,0.6218103362514922,0.4504310344827586,0.4585987261146497,942,224,718
197,504,219,22,0.8995433789954338,0.3029045643153527,0.2810271041369472,0.9087136929460581,0.6012239716553932,0.42826086956521736,0.4416135881104034,942,219,723
208,499,217,18,0.9203539823008849,0.30307262569832405,0.2942008486562942,0.9234042553191489,0.6117133039996046,0.4458735262593783,0.45116772823779194,942,226,716
190,524,211,17,0.9178743961352657,0.2870748299319728,0.2661064425770308,0.9254385964912281,0.6024746130336193,0.4125950054288816,0.4256900212314225,942,207,735
206,491,231,14,0.9363636363636364,0.31994459833795014,0.29555236728837875,0.9428571428571428,0.6281541173507933,0.44929116684841874,0.46390658174097665,942,220,722
203,505,206,28,0.8787878787878788,0.28973277074542897,0.2867231638418079,0.8803418803418803,0.5842603247666539,0.43237486687965926,0.43418259023354566,942,231,711
205,491,223,23,0.8991228070175439,0.3123249299719888,0.29454022988505746,0.9065040650406504,0.6057238684947663,0.44372294372294374,0.4543524416135881,942,228,714
200,515,203,24,0.8928571428571429,0.2827298050139276,0.27972027972027974,0.8942731277533039,0.5877934739355353,0.4259850905218318,0.4278131634819533,942,224,718
198,504,223,17,0.9209302325581395,0.30674002751031637,0.28205128205128205,0.9291666666666667,0.613835130034228,0.4318429661941112,0.4469214437367304,942,215,727
175,520,225,22,0.8883248730964467,0.30201342281879195,0.2517985611510791,0.9109311740890689,0.5951691479576193,0.3923766816143497,0.42462845010615713,942,197,745
202,498,228,14,0.9351851851851852,0.3140495867768595,0.2885714285714286,0.9421487603305785,0.6246173859810223,0.4410480349344979,0.4564755838641189,942,216,726
211,499,214,18,0.9213973799126638,0.30014025245441794,0.2971830985915493,0.9224137931034483,0.6107688161835408,0.44941427050053245,0.45116772823779194,942,229,713
179,500,249,14,0.927461139896373,0.3324432576769025,0.26362297496318116,0.9467680608365019,0.6299521987866378,0.41055045871559637,0.4543524416135881,942,193,749
213,508,210,11,0.9508928571428571,0.2924791086350975,0.29542302357836336,0.9502262443438914,0.6216859828889774,0.45079365079365075,0.44904458598726116,942,224,718
207,518,203,14,0.9366515837104072,0.2815533980582524,0.28551724137931034,0.9354838709677419,0.6091024908843299,0.43763213530655387,0.43524416135881105,942,221,721
213,496,213,20,0.9141630901287554,0.3004231311706629,0.3004231311706629,0.9141630901287554,0.6072931106497091,0.4522292993630573,0.45222929936305734,942,233,709
227,491,211,13,0.9458333333333333,0.3005698005698006,0.3161559888579387,0.9419642857142857,0.6232015669515669,0.4739039665970772,0.46496815286624205,942,240,702
213,504,206,19,0.9181034482758621,0.29014084507042254,0.29707112970711297,0.9155555555555556,0.6041221466731423,0.4488935721812435,0.4447983014861996,942,232,710
195,493,239,15,0.9285714285714286,0.32650273224043713,0.28343023255813954,0.9409448818897638,0.6275370804059328,0.43429844097995546,0.4607218683651805,942,210,732
180,518,227,17,0.9137055837563451,0.3046979865771812,0.25787965616045844,0.930327868852459,0.6092017851667632,0.40223463687150834,0.4320594479830149,942,197,745
193,508,225,16,0.9234449760765551,0.3069577080491132,0.275320970042796,0.9336099585062241,0.6152013420628342,0.4241758241758241,0.4437367303609342,942,209,733
202,520,206,14,0.9351851851851852,0.2837465564738292,0.27977839335180055,0.9363636363636364,0.6094658708295072,0.43070362473347545,0.43312101910828027,942,216,726
200,504,215,23,0.8968609865470852,0.29902642559109877,0.2840909090909091,0.9033613445378151,0.597943706069092,0.4314994606256743,0.440552016985138,942,223,719
211,507,209,15,0.9336283185840708,0.2918994413407821,0.2938718662952646,0.9330357142857143,0.6127638799624264,0.4470338983050848,0.445859872611465,942,226,716
194,530,198,20,0.9065420560747663,0.27197802197802196,0.26795580110497236,0.908256880733945,0.5892600390263941,0.4136460554371002,0.416135881104034,942,214,728
190,516,217,19,0.9090909090909091,0.296043656207367,0.26912181303116145,0.9194915254237288,0.6025672826491381,0.41530054644808745,0.4320594479830149,942,209,733
187,520,217,18,0.9121951219512195,0.2944369063772049,0.26449787835926447,0.9234042553191489,0.6033160141642122,0.41008771929824556,0.4288747346072187,942,205,737
210,478,233,21,0.9090909090909091,0.32770745428973275,0.30523255813953487,0.9173228346456693,0.6183991816903209,0.45701849836779107,0.470276008492569,942,231,711
173,526,232,11,0.9402173913043478,0.30606860158311344,0.2474964234620887,0.9547325102880658,0.6231429964437306,0.391845979614949,0.4299363057324841,942,184,758
189,515,223,15,0.9264705882352942,0.3021680216802168,0.2684659090909091,0.9369747899159664,0.6143193049577554,0.41629955947136565,0.43736730360934184,942,204,738
204,499,224,15,0.9315068493150684,0.30982019363762103,0.2901849217638691,0.9372384937238494,0.6206635214763447,0.4425162689804772,0.4543524416135881,942,219,723
197,482,248,15,0.9292452830188679,0.33972602739726027,0.29013254786450665,0.9429657794676806,0.6344856552080641,0.4421997755331089,0.4723991507430998,942,212,730
209,501,214,18,0.920704845814978,0.2993006993006993,0.2943661971830986,0.9224137931034483,0.6100027725578386,0.4461045891141942,0.44904458598726116,942,227,715
188,499,231,24,0.8867924528301887,0.31643835616438354,0.27365356622998543,0.9058823529411765,0.6016154044972861,0.4182424916573971,0.4447983014861996,942,212,730
215,505,196,26,0.8921161825726142,0.2796005706134094,0.2986111111111111,0.8828828828828829,0.5858583765930118,0.4474505723204995,0.43630573248407645,942,241,701
217,499,210,16,0.9313304721030042,0.29619181946403383,0.30307262569832405,0.9292035398230089,0.613761145783519,0.45732349841938885,0.45329087048832273,942,233,709
203,516,200,23,0.8982300884955752,0.27932960893854747,0.282336578581363,0.8968609865470852,0.5887798487170613,0.42962962962962964,0.4278131634819533,942,226,716
194,494,232,22,0.8981481481481481,0.31955922865013775,0.2819767441860465,0.9133858267716536,0.6088536883991429,0.42920353982300885,0.45222929936305734,942,216,726
209,515,191,27,0.885593220338983,0.2705382436260623,0.2886740331491713,0.8761467889908257,0.5780657319825226,0.4354166666666666,0.42462845010615713,942,236,706
200,497,229,16,0.9259259259259259,0.3154269972451791,0.28694404591104733,0.9346938775510204,0.6206764615855525,0.43811610076670315,0.4554140127388535,942,216,726
214,495,211,22,0.9067796610169492,0.2988668555240793,0.3018335684062059,0.9055793991416309,0.6028232582705142,0.4529100529100529,0.45116772823779194,942,236,706
202,488,233,19,0.9140271493212669,0.3231622746185853,0.2927536231884058,0.9246031746031746,0.6185947119699261,0.44346871569703616,0.46178343949044587,942,221,721
206,520,199,17,0.9237668161434978,0.2767732962447844,0.2837465564738292,0.9212962962962963,0.6002700561941411,0.43414120126448896,0.4299363057324841,942,223,719
215,497,212,18,0.9227467811158798,0.29901269393511987,0.30196629213483145,0.9217391304347826,0.6108797375254998,0.455026455026455,0.45329087048832273,942,233,709
220,482,221,19,0.9205020920502092,0.31436699857752487,0.31339031339031337,0.9208333333333333,0.617434545313867,0.4675876726886291,0.4681528662420382,942,239,703
188,510,222,22,0.8952380952380953,0.30327868852459017,0.2693409742120344,0.9098360655737705,0.5992583918813428,0.41409691629955947,0.43524416135881105,942,210,732
186,520,217,19,0.9073170731707317,0.2944369063772049,0.26345609065155806,0.9194915254237288,0.6008769897739683,0.40834248079034025,0.4278131634819533,942,205,737
214,474,227,27,0.8879668049792531,0.3238231098430813,0.311046511627907,0.8937007874015748,0.6058949574111672,0.46071044133476863,0.4681528662420382,942,241,701
213,486,219,24,0.8987341772151899,0.31063829787234043,0.30472103004291845,0.9012345679012346,0.6046862375437652,0.4551282051282051,0.4585987261146497,942,237,705
199,522,207,14,0.9342723004694836,0.2839506172839506,0.27600554785020803,0.9366515837104072,0.6091114588767171,0.4261241970021413,0.4309978768577495,942,213,729
205,510,209,18,0.9192825112107623,0.2906815020862309,0.2867132867132867,0.920704845814978,0.6049820066484966,0.43710021321961623,0.4394904458598726,942,223,719
199,506,215,22,0.9004524886877828,0.29819694868238555,0.2822695035460993,0.9071729957805907,0.5993247186850842,0.42980561555075597,0.4394904458598726,942,221,721
200,517,201,24,0.8928571428571429,0.2799442896935933,0.2789400278940028,0.8933333333333333,0.5864007162753682,0.42507970244420834,0.4256900212314225,942,224,718
183,512,226,21,0.8970588235294118,0.3062330623306233,0.2633093525179856,0.9149797570850202,0.6016459429300176,0.407119021134594,0.43418259023354566,942,204,738
217,494,214,17,0.9273504273504274,0.3022598870056497,0.30520393811533053,0.9264069264069265,0.6148051571780385,0.45925925925925926,0.4575371549893843,942,234,708
