TP,FP,TN,FN,recall_sensitivity,specificity,precision_ppv,npv,balanced_accuracy,f1_positive,accuracy,support,positive_support,negative_support
138,362,410,32,0.8117647058823529,0.5310880829015544,0.276,0.9276018099547512,0.6714263943919536,0.4119402985074627,0.5817409766454352,942,170,772
129,363,413,37,0.7771084337349398,0.5322164948453608,0.2621951219512195,0.9177777777777778,0.6546624642901503,0.39209726443769,0.5753715498938429,942,166,776
143,345,426,28,0.8362573099415205,0.5525291828793775,0.2930327868852459,0.9383259911894273,0.694393246410449,0.43399089529590296,0.6040339702760085,942,171,771
135,362,408,37,0.7848837209302325,0.5298701298701298,0.2716297786720322,0.9168539325842696,0.6573769254001811,0.40358744394618834,0.5764331210191083,942,172,770
139,342,431,30,0.8224852071005917,0.5575679172056921,0.288981288981289,0.9349240780911063,0.6900265621531418,0.4276923076923077,0.6050955414012739,942,169,773
132,389,392,29,0.8198757763975155,0.5019206145966709,0.2533589251439539,0.9311163895486936,0.6608981954970932,0.3870967741935484,0.5562632696390658,942,161,781
135,346,432,29,0.823170731707317,0.5552699228791774,0.2806652806652807,0.9370932754880694,0.6892203272932472,0.4186046511627907,0.6019108280254777,942,164,778
147,356,410,29,0.8352272727272727,0.5352480417754569,0.2922465208747515,0.9339407744874715,0.6852376572513648,0.4329896907216495,0.5912951167728238,942,176,766
147,331,427,37,0.7989130434782609,0.5633245382585752,0.3075313807531381,0.9202586206896551,0.681118790868418,0.44410876132930516,0.6093418259023354,942,184,758
147,361,401,33,0.8166666666666667,0.526246719160105,0.28937007874015747,0.923963133640553,0.6714566929133858,0.4273255813953488,0.5817409766454352,942,180,762
138,362,406,36,0.7931034482758621,0.5286458333333334,0.276,0.918552036199095,0.6608746408045978,0.40949554896142437,0.5774946921443737,942,174,768
144,342,423,33,0.8135593220338984,0.5529411764705883,0.2962962962962963,0.9276315789473685,0.6832502492522433,0.43438914027149317,0.6019108280254777,942,177,765
129,361,412,40,0.7633136094674556,0.5329883570504528,0.26326530612244897,0.911504424778761,0.6481509832589543,0.3915022761760243,0.5743099787685775,942,169,773
130,357,420,35,0.7878787878787878,0.5405405405405406,0.2669404517453799,0.9230769230769231,0.6642096642096642,0.3987730061349693,0.583864118895966,942,165,777
155,360,393,34,0.8201058201058201,0.5219123505976095,0.30097087378640774,0.9203747072599532,0.6710090853517148,0.4403409090909091,0.5817409766454352,942,189,753
142,371,388,41,0.7759562841530054,0.5111989459815547,0.27680311890838205,0.9044289044289044,0.6435776150672801,0.40804597701149425,0.5626326963906582,942,183,759
148,354,414,26,0.8505747126436781,0.5390625,0.2948207171314741,0.9409090909090909,0.6948186063218391,0.43786982248520706,0.5966029723991507,942,174,768
154,360,402,26,0.8555555555555555,0.5275590551181102,0.29961089494163423,0.9392523364485982,0.6915573053368329,0.4438040345821326,0.5902335456475584,942,180,762
131,379,404,28,0.8238993710691824,0.5159642401021711,0.2568627450980392,0.9351851851851852,0.6699318055856768,0.39162929745889385,0.5679405520169851,942,159,783
154,362,393,33,0.8235294117647058,0.5205298013245033,0.29844961240310075,0.9225352112676056,0.6720296065446045,0.43812233285917496,0.5806794055201698,942,187,755
138,346,427,31,0.8165680473372781,0.5523932729624839,0.28512396694214875,0.9323144104803494,0.684480660149881,0.4226646248085758,0.5997876857749469,942,169,773
156,326,426,34,0.8210526315789474,0.5664893617021277,0.3236514522821577,0.9260869565217391,0.6937709966405375,0.46428571428571425,0.6178343949044586,942,190,752
145,362,401,34,0.8100558659217877,0.5255570117955439,0.2859960552268245,0.9218390804597701,0.6678064388586658,0.4227405247813411,0.5796178343949044,942,179,763
150,354,401,37,0.8021390374331551,0.5311258278145695,0.2976190476190476,0.9155251141552512,0.6666324326238623,0.43415340086830684,0.5849256900212314,942,187,755
143,360,410,29,0.8313953488372093,0.5324675324675324,0.28429423459244535,0.9339407744874715,0.6819314406523709,0.42370370370370375,0.5870488322717622,942,172,770
147,314,444,37,0.7989130434782609,0.5857519788918206,0.3188720173535792,0.9230769230769231,0.6923325111850407,0.45581395348837206,0.6273885350318471,942,184,758
130,387,387,38,0.7738095238095238,0.5,0.2514506769825919,0.9105882352941177,0.6369047619047619,0.3795620437956205,0.5488322717622081,942,168,774
145,341,424,32,0.8192090395480226,0.5542483660130719,0.29835390946502055,0.9298245614035088,0.6867287027805473,0.4374057315233785,0.6040339702760085,942,177,765
151,347,408,36,0.8074866310160428,0.5403973509933775,0.3032128514056225,0.918918918918919,0.6739419910047102,0.4408759124087592,0.5934182590233545,942,187,755
137,377,402,26,0.8404907975460123,0.5160462130937099,0.26653696498054474,0.9392523364485982,0.6782685053198612,0.4047267355982275,0.5721868365180467,942,163,779
140,354,407,41,0.7734806629834254,0.5348226018396847,0.2834008097165992,0.9084821428571429,0.654151632411555,0.4148148148148148,0.5806794055201698,942,181,761
143,378,380,41,0.7771739130434783,0.5013192612137203,0.2744721689059501,0.9026128266033254,0.6392465871285993,0.40567375886524826,0.5552016985138004,942,184,758
143,362,410,27,0.8411764705882353,0.5310880829015544,0.28316831683168314,0.9382151029748284,0.6861322767448949,0.4237037037037037,0.5870488322717622,942,170,772
161,358,386,37,0.8131313131313131,0.5188172043010753,0.31021194605009633,0.9125295508274232,0.6659742587161942,0.44909344490934455,0.5806794055201698,942,198,744
137,359,417,29,0.8253012048192772,0.5373711340206185,0.2762096774193548,0.9349775784753364,0.6813361694199478,0.41389728096676737,0.5881104033970276,942,166,776
146,360,400,36,0.8021978021978022,0.5263157894736842,0.2885375494071146,0.9174311926605505,0.6642567958357433,0.4244186046511629,0.5796178343949044,942,182,760
158,362,386,36,0.8144329896907216,0.516042780748663,0.3038461538461538,0.9146919431279621,0.6652378852196923,0.4425770308123249,0.5774946921443737,942,194,748
133,346,438,25,0.8417721518987342,0.5586734693877551,0.2776617954070981,0.9460043196544277,0.7002228106432447,0.4175824175824176,0.6061571125265393,942,158,784
142,335,429,36,0.797752808988764,0.5615183246073299,0.2976939203354298,0.9225806451612903,0.6796355667980469,0.433587786259542,0.6061571125265393,942,178,764
145,361,404,32,0.8192090395480226,0.5281045751633987,0.2865612648221344,0.926605504587156,0.6736568073557107,0.424597364568082,0.5828025477707006,942,177,765
171,325,407,39,0.8142857142857143,0.5560109289617486,0.34475806451612906,0.9125560538116592,0.6851483216237315,0.48441926345609065,0.613588110403397,942,210,732
158,367,388,29,0.8449197860962567,0.5139072847682119,0.30095238095238097,0.9304556354916067,0.6794135354322344,0.4438202247191011,0.5796178343949044,942,187,755
131,360,415,36,0.7844311377245509,0.535483870967742,0.2668024439918534,0.9201773835920177,0.6599575043461464,0.39817629179331304,0.5796178343949044,942,167,775
135,380,392,35,0.7941176470588235,0.5077720207253886,0.2621359223300971,0.9180327868852459,0.650944833892106,0.3941605839416058,0.559447983014862,942,170,772
150,342,416,34,0.8152173913043478,0.5488126649076517,0.3048780487804878,0.9244444444444444,0.6820150281059998,0.4437869822485207,0.6008492569002123,942,184,758
130,375,399,38,0.7738095238095238,0.5155038759689923,0.25742574257425743,0.9130434782608695,0.644656699889258,0.38632986627043087,0.5615711252653928,942,168,774
158,387,368,29,0.8449197860962567,0.48741721854304637,0.28990825688073396,0.9269521410579346,0.6661685023196515,0.43169398907103834,0.5583864118895966,942,187,755
116,350,447,29,0.8,0.560853199498118,0.24892703862660945,0.9390756302521008,0.6804265997490591,0.37970540098199673,0.5976645435244161,942,145,797
142,350,420,30,0.8255813953488372,0.5454545454545454,0.2886178861788618,0.9333333333333333,0.6855179704016914,0.42771084337349397,0.5966029723991507,942,172,770
132,354,414,42,0.7586206896551724,0.5390625,0.2716049382716049,0.9078947368421053,0.6488415948275862,0.39999999999999997,0.5796178343949044,942,174,768
141,353,411,37,0.7921348314606742,0.5379581151832461,0.2854251012145749,0.9174107142857143,0.6650464733219601,0.4196428571428572,0.5859872611464968,942,178,764
155,336,424,27,0.8516483516483516,0.5578947368421052,0.31568228105906315,0.9401330376940134,0.7047715442452285,0.46062407132243693,0.6146496815286624,942,182,760
126,366,414,36,0.7777777777777778,0.5307692307692308,0.25609756097560976,0.92,0.6542735042735043,0.38532110091743116,0.5732484076433121,942,162,780
148,375,386,33,0.8176795580110497,0.507227332457293,0.2829827915869981,0.9212410501193318,0.6624534452341714,0.4204545454545454,0.5668789808917197,942,181,761
154,324,431,33,0.8235294117647058,0.5708609271523178,0.32217573221757323,0.9288793103448276,0.6971951694585119,0.46315789473684216,0.6210191082802548,942,187,755
141,376,390,35,0.8011363636363636,0.5091383812010444,0.2727272727272727,0.9176470588235294,0.655137372418704,0.4069264069264069,0.5636942675159236,942,176,766
159,355,401,27,0.8548387096774194,0.5304232804232805,0.3093385214007782,0.9369158878504673,0.69263099505035,0.45428571428571435,0.5944798301486199,942,186,756
146,366,396,34,0.8111111111111111,0.5196850393700787,0.28515625,0.9209302325581395,0.6653980752405949,0.4219653179190751,0.5753715498938429,942,180,762
164,344,402,32,0.8367346938775511,0.5388739946380697,0.3228346456692913,0.9262672811059908,0.6878043442578103,0.46590909090909083,0.6008492569002123,942,196,746
158,322,421,41,0.7939698492462312,0.566621803499327,0.32916666666666666,0.9112554112554112,0.6802958263727791,0.46539027982326947,0.6146496815286624,942,199,743
133,375,404,30,0.8159509202453987,0.5186136071887034,0.2618110236220472,0.9308755760368663,0.667282263717051,0.39642324888226527,0.5700636942675159,942,163,779
155,337,418,32,0.8288770053475936,0.5536423841059602,0.3150406504065041,0.9288888888888889,0.6912596947267768,0.45655375552282773,0.60828025477707,942,187,755
160,350,405,27,0.8556149732620321,0.5364238410596026,0.3137254901960784,0.9375,0.6960194071608173,0.4591104734576757,0.5997876857749469,942,187,755
136,368,402,36,0.7906976744186046,0.522077922077922,0.2698412698412698,0.9178082191780822,0.6563877982482633,0.4023668639053254,0.5711252653927813,942,172,770
132,363,414,33,0.8,0.5328185328185329,0.26666666666666666,0.9261744966442953,0.6664092664092665,0.4,0.5796178343949044,942,165,777
150,355,410,27,0.847457627118644,0.5359477124183006,0.297029702970297,0.9382151029748284,0.6917026697684723,0.4398826979472141,0.5944798301486199,942,177,765
178,317,411,36,0.8317757009345794,0.5645604395604396,0.3595959595959596,0.9194630872483222,0.6981680702475095,0.5021156558533145,0.6252653927813163,942,214,728
146,358,401,37,0.7978142076502732,0.52832674571805,0.2896825396825397,0.9155251141552512,0.6630704766841616,0.4250363901018923,0.5806794055201698,942,183,759
168,352,393,29,0.8527918781725888,0.5275167785234899,0.3230769230769231,0.9312796208530806,0.6901543283480394,0.4686192468619247,0.5955414012738853,942,197,745
137,337,438,30,0.8203592814371258,0.5651612903225807,0.2890295358649789,0.9358974358974359,0.6927602858798532,0.42745709828393136,0.6104033970276008,942,167,775
139,357,421,25,0.8475609756097561,0.5411311053984575,0.28024193548387094,0.9439461883408071,0.6943460405041069,0.4212121212121212,0.5944798301486199,942,164,778
140,342,426,34,0.8045977011494253,0.5546875,0.29045643153526973,0.9260869565217391,0.6796426005747127,0.426829268292683,0.6008492569002123,942,174,768
131,345,428,38,0.7751479289940828,0.553686934023286,0.27521008403361347,0.9184549356223176,0.6644174315086844,0.40620155038759687,0.5934182590233545,942,169,773
133,347,420,42,0.76,0.5475880052151239,0.27708333333333335,0.9090909090909091,0.6537940026075619,0.40610687022900765,0.5870488322717622,942,175,767
116,346,462,18,0.8656716417910447,0.5717821782178217,0.2510822510822511,0.9625,0.7187269100044332,0.3892617449664429,0.613588110403397,942,134,808
155,366,387,34,0.8201058201058201,0.5139442231075697,0.29750479846449135,0.9192399049881235,0.6670250216066949,0.43661971830985913,0.5753715498938429,942,189,753
140,347,427,28,0.8333333333333334,0.5516795865633075,0.2874743326488706,0.9384615384615385,0.6925064599483204,0.42748091603053434,0.6019108280254777,942,168,774
153,351,413,25,0.8595505617977528,0.5405759162303665,0.30357142857142855,0.9429223744292238,0.7000632390140596,0.4486803519061583,0.6008492569002123,942,178,764
138,367,404,33,0.8070175438596491,0.5239948119325551,0.2732673267326733,0.9244851258581236,0.6655061778961021,0.40828402366863903,0.5753715498938429,942,171,771
152,344,405,41,0.7875647668393783,0.540720961281709,0.3064516129032258,0.9080717488789237,0.6641428640605436,0.4412191582002903,0.5912951167728238,942,193,749
144,374,394,30,0.8275862068965517,0.5130208333333334,0.277992277992278,0.9292452830188679,0.6703035201149425,0.4161849710982659,0.5711252653927813,942,174,768
151,324,425,42,0.7823834196891192,0.5674232309746329,0.3178947368421053,0.9100642398286938,0.674903325331876,0.45209580838323354,0.6114649681528662,942,193,749
147,369,393,33,0.8166666666666667,0.515748031496063,0.28488372093023256,0.9225352112676056,0.6662073490813648,0.4224137931034483,0.5732484076433121,942,180,762
146,333,423,40,0.7849462365591398,0.5595238095238095,0.3048016701461378,0.9136069114470843,0.6722350230414746,0.43909774436090226,0.6040339702760085,942,186,756
161,347,405,29,0.8473684210526315,0.538563829787234,0.3169291338582677,0.9331797235023042,0.6929661254199329,0.46131805157593114,0.6008492569002123,942,190,752
134,371,406,31,0.8121212121212121,0.5225225225225225,0.26534653465346536,0.9290617848970252,0.6673218673218673,0.39999999999999997,0.5732484076433121,942,165,777
149,337,420,36,0.8054054054054054,0.5548216644649934,0.3065843621399177,0.9210526315789473,0.6801135349351994,0.4441132637853949,0.6040339702760085,942,185,757
157,330,428,27,0.8532608695652174,0.5646437994722955,0.32238193018480493,0.9406593406593406,0.7089523345187565,0.4679582712369598,0.6210191082802548,942,184,758
121,356,424,41,0.7469135802469136,0.5435897435897435,0.25366876310272535,0.9118279569892473,0.6452516619183286,0.3787167449139279,0.578556263269639,942,162,780
137,353,412,40,0.7740112994350282,0.538562091503268,0.2795918367346939,0.911504424778761,0.6562866954691481,0.4107946026986507,0.5828025477707006,942,177,765
150,346,414,32,0.8241758241758241,0.5447368421052632,0.3024193548387097,0.9282511210762332,0.6844563331405437,0.44247787610619466,0.5987261146496815,942,182,760
148,357,404,33,0.8176795580110497,0.5308804204993429,0.29306930693069305,0.9244851258581236,0.6742799892551963,0.4314868804664723,0.5859872611464968,942,181,761
137,350,428,27,0.8353658536585366,0.5501285347043702,0.2813141683778234,0.9406593406593406,0.6927471941814534,0.42089093701996927,0.5997876857749469,942,164,778
136,339,436,31,0.8143712574850299,0.5625806451612904,0.2863157894736842,0.9336188436830836,0.6884759513231602,0.4236760124610592,0.6072186836518046,942,167,775
146,344,418,34,0.8111111111111111,0.5485564304461942,0.2979591836734694,0.9247787610619469,0.6798337707786526,0.43582089552238806,0.5987261146496815,942,180,762
131,373,403,35,0.7891566265060241,0.5193298969072165,0.25992063492063494,0.9200913242009132,0.6542432617066203,0.391044776119403,0.5668789808917197,942,166,776
141,354,403,44,0.7621621621621621,0.5323645970937912,0.28484848484848485,0.901565995525727,0.6472633796279768,0.41470588235294115,0.5774946921443737,942,185,757
139,357,414,32,0.8128654970760234,0.5369649805447471,0.28024193548387094,0.9282511210762332,0.6749152388103852,0.416791604197901,0.5870488322717622,942,171,771
150,333,417,42,0.78125,0.556,0.3105590062111801,0.9084967320261438,0.668625,0.4444444444444444,0.6019108280254777,942,192,750
148,337,416,41,0.783068783068783,0.5524568393094289,0.30515463917525776,0.9102844638949672,0.667762811189106,0.43916913946587544,0.5987261146496815,942,189,753
154,348,399,41,0.7897435897435897,0.5341365461847389,0.30677290836653387,0.9068181818181819,0.6619400679641643,0.4418938307030129,0.5870488322717622,942,195,747
125,343,434,40,0.7575757575757576,0.5585585585585585,0.2670940170940171,0.9156118143459916,0.658067158067158,0.3949447077409163,0.5934182590233545,942,165,777
153,379,373,37,0.8052631578947368,0.49601063829787234,0.287593984962406,0.9097560975609756,0.6506368980963045,0.42382271468144045,0.5583864118895966,942,190,752
150,353,408,31,0.8287292817679558,0.5361366622864652,0.2982107355864811,0.929384965831435,0.6824329720272104,0.43859649122807015,0.5923566878980892,942,181,761
156,350,398,38,0.8041237113402062,0.5320855614973262,0.308300395256917,0.9128440366972477,0.6681046364187662,0.44571428571428573,0.5881104033970276,942,194,748
151,364,401,26,0.8531073446327684,0.5241830065359477,0.29320388349514565,0.9391100702576113,0.6886451755843581,0.4364161849710983,0.5859872611464968,942,177,765
149,350,407,36,0.8054054054054054,0.5376486129458389,0.2985971943887776,0.9187358916478555,0.6715270091756221,0.4356725146198831,0.5902335456475584,942,185,757
129,361,419,33,0.7962962962962963,0.5371794871794872,0.26326530612244897,0.9269911504424779,0.6667378917378917,0.3957055214723926,0.5817409766454352,942,162,780
139,358,404,41,0.7722222222222223,0.5301837270341208,0.2796780684104628,0.9078651685393259,0.6512029746281716,0.41063515509601184,0.5764331210191083,942,180,762
143,360,403,36,0.7988826815642458,0.528178243774574,0.28429423459244535,0.9179954441913439,0.6635304626694098,0.41935483870967744,0.5796178343949044,942,179,763
143,340,426,33,0.8125,0.556135770234987,0.29606625258799174,0.9281045751633987,0.6843178851174935,0.4339908952959029,0.6040339702760085,942,176,766
127,357,430,28,0.8193548387096774,0.5463786531130876,0.26239669421487605,0.9388646288209607,0.6828667459113825,0.3974960876369327,0.5912951167728238,942,155,787
144,369,394,35,0.8044692737430168,0.5163826998689384,0.2807017543859649,0.9184149184149184,0.6604259868059776,0.4161849710982659,0.5711252653927813,942,179,763
150,365,400,27,0.847457627118644,0.5228758169934641,0.2912621359223301,0.936768149882904,0.685166722056054,0.43352601156069365,0.583864118895966,942,177,765
179,353,384,26,0.8731707317073171,0.5210312075983717,0.33646616541353386,0.9365853658536586,0.6971009696528444,0.4857530529172321,0.5976645435244161,942,205,737
139,362,412,29,0.8273809523809523,0.5322997416020672,0.2774451097804391,0.9342403628117913,0.6798403469915097,0.4155455904334828,0.5849256900212314,942,168,774
150,366,392,34,0.8152173913043478,0.5171503957783641,0.29069767441860467,0.92018779342723,0.666183893541356,0.4285714285714286,0.5753715498938429,942,184,758
153,344,406,39,0.796875,0.5413333333333333,0.30784708249496984,0.9123595505617977,0.6691041666666666,0.4441219158200291,0.5934182590233545,942,192,750
141,355,401,45,0.7580645161290323,0.5304232804232805,0.2842741935483871,0.899103139013453,0.6442438982761564,0.4134897360703812,0.5753715498938429,942,186,756
137,342,439,24,0.8509316770186336,0.5620998719590269,0.2860125260960334,0.9481641468682506,0.7065157744888302,0.428125,0.6114649681528662,942,161,781
143,368,403,28,0.8362573099415205,0.522697795071336,0.27984344422700586,0.9350348027842227,0.6794775525064283,0.4193548387096774,0.5796178343949044,942,171,771
143,361,403,35,0.8033707865168539,0.5274869109947644,0.2837301587301587,0.9200913242009132,0.6654288487558091,0.4193548387096774,0.5796178343949044,942,178,764
153,370,389,30,0.8360655737704918,0.5125164690382081,0.2925430210325048,0.9284009546539379,0.67429102140435,0.43342776203966005,0.5753715498938429,942,183,759
143,360,407,32,0.8171428571428572,0.530638852672751,0.28429423459244535,0.9271070615034168,0.6738908549078041,0.4218289085545723,0.583864118895966,942,175,767
168,315,426,33,0.835820895522388,0.5748987854251012,0.34782608695652173,0.9281045751633987,0.7053598404737447,0.49122807017543857,0.6305732484076433,942,201,741
147,353,402,40,0.786096256684492,0.5324503311258278,0.294,0.9095022624434389,0.65927329390516,0.4279475982532751,0.5828025477707006,942,187,755
146,365,399,32,0.8202247191011236,0.5222513089005235,0.2857142857142857,0.925754060324826,0.6712380140008236,0.4238026124818578,0.578556263269639,942,178,764
148,366,393,35,0.8087431693989071,0.5177865612648221,0.28793774319066145,0.9182242990654206,0.6632648653318647,0.4246771879483501,0.5743099787685775,942,183,759
147,363,398,34,0.8121546961325967,0.5229960578186597,0.28823529411764703,0.9212962962962963,0.6675753769756282,0.4254703328509406,0.578556263269639,942,181,761
147,355,404,36,0.8032786885245902,0.5322793148880105,0.29282868525896416,0.9181818181818182,0.6677790017063003,0.42919708029197084,0.5849256900212314,942,183,759
156,337,419,30,0.8387096774193549,0.5542328042328042,0.31643002028397565,0.933184855233853,0.6964712408260796,0.45949926362297494,0.6104033970276008,942,186,756
130,359,423,30,0.8125,0.540920716112532,0.2658486707566462,0.9337748344370861,0.676710358056266,0.4006163328197226,0.5870488322717622,942,160,782
131,349,424,38,0.7751479289940828,0.5485122897800776,0.27291666666666664,0.9177489177489178,0.6618301093870802,0.40369799691833586,0.589171974522293,942,169,773
152,344,410,36,0.8085106382978723,0.5437665782493368,0.3064516129032258,0.9192825112107623,0.6761386082736045,0.4444444444444444,0.5966029723991507,942,188,754
136,384,386,36,0.7906976744186046,0.5012987012987012,0.26153846153846155,0.9146919431279621,0.6459981878586529,0.3930635838150289,0.554140127388535,942,172,770
135,383,397,27,0.8333333333333334,0.5089743589743589,0.2606177606177606,0.9363207547169812,0.6711538461538462,0.39705882352941174,0.564755838641189,942,162,780
139,356,424,23,0.8580246913580247,0.5435897435897435,0.2808080808080808,0.9485458612975392,0.7008072174738842,0.42313546423135456,0.5976645435244161,942,162,780
157,363,392,30,0.839572192513369,0.519205298013245,0.3019230769230769,0.9289099526066351,0.679388745263307,0.4441301272984441,0.5828025477707006,942,187,755
151,354,408,29,0.8388888888888889,0.5354330708661418,0.299009900990099,0.9336384439359268,0.6871609798775153,0.4408759124087592,0.5934182590233545,942,180,762
148,360,396,38,0.7956989247311828,0.5238095238095238,0.29133858267716534,0.9124423963133641,0.6597542242703534,0.4265129682997118,0.5774946921443737,942,186,756
137,375,392,38,0.7828571428571428,0.5110821382007823,0.267578125,0.9116279069767442,0.6469696405289626,0.39883551673944684,0.5615711252653928,942,175,767
153,348,413,28,0.8453038674033149,0.5427069645203679,0.30538922155688625,0.9365079365079365,0.6940054159618414,0.4486803519061583,0.6008492569002123,942,181,761
153,323,426,40,0.7927461139896373,0.5687583444592791,0.32142857142857145,0.9141630901287554,0.6807522292244582,0.45739910313901344,0.6146496815286624,942,193,749
144,346,418,34,0.8089887640449438,0.5471204188481675,0.2938775510204082,0.9247787610619469,0.6780545914465557,0.43113772455089827,0.5966029723991507,942,178,764
131,352,432,27,0.8291139240506329,0.5510204081632653,0.2712215320910973,0.9411764705882353,0.6900671661069491,0.40873634945397813,0.5976645435244161,942,158,784
141,340,437,24,0.8545454545454545,0.5624195624195624,0.29313929313929316,0.9479392624728851,0.7084825084825084,0.4365325077399382,0.613588110403397,942,165,777
144,351,412,35,0.8044692737430168,0.5399737876802096,0.2909090909090909,0.9217002237136466,0.6722215307116133,0.42729970326409494,0.5902335456475584,942,179,763
158,360,381,43,0.7860696517412935,0.5141700404858299,0.305019305019305,0.8985849056603774,0.6501198461135618,0.4394993045897079,0.5721868365180467,942,201,741
119,364,428,31,0.7933333333333333,0.5404040404040404,0.2463768115942029,0.9324618736383442,0.6668686868686868,0.37598736176935227,0.5806794055201698,942,150,792
153,340,424,25,0.8595505617977528,0.5549738219895288,0.3103448275862069,0.9443207126948775,0.7072621918936408,0.45603576751117736,0.6125265392781316,942,178,764
160,348,400,34,0.8247422680412371,0.5347593582887701,0.31496062992125984,0.9216589861751152,0.6797508131650036,0.4558404558404558,0.5944798301486199,942,194,748
146,347,414,35,0.8066298342541437,0.5440210249671484,0.2961460446247465,0.9220489977728286,0.6753254296106461,0.4332344213649852,0.5944798301486199,942,181,761
135,323,465,19,0.8766233766233766,0.5901015228426396,0.29475982532751094,0.9607438016528925,0.7333624497330081,0.4411764705882353,0.6369426751592356,942,154,788
121,375,404,42,0.7423312883435583,0.5186136071887034,0.2439516129032258,0.905829596412556,0.6304724477661309,0.36722306525037934,0.5573248407643312,942,163,779
138,364,409,31,0.8165680473372781,0.5291073738680466,0.2749003984063745,0.9295454545454546,0.6728377106026624,0.4113263785394933,0.5806794055201698,942,169,773
148,361,410,23,0.8654970760233918,0.5317769130998703,0.2907662082514735,0.9468822170900693,0.6986369945616311,0.4352941176470588,0.5923566878980892,942,171,771
151,373,392,26,0.8531073446327684,0.5124183006535947,0.2881679389312977,0.937799043062201,0.6827628226431816,0.4308131241084166,0.5764331210191083,942,177,765
154,334,427,27,0.850828729281768,0.5611038107752957,0.3155737704918033,0.9405286343612335,0.7059662700285319,0.46038863976083705,0.6167728237791932,942,181,761
127,357,435,23,0.8466666666666667,0.5492424242424242,0.26239669421487605,0.9497816593886463,0.6979545454545455,0.4006309148264984,0.5966029723991507,942,150,792
117,360,439,26,0.8181818181818182,0.5494367959949937,0.24528301886792453,0.9440860215053763,0.6838093070884059,0.37741935483870964,0.5902335456475584,942,143,799
124,340,438,40,0.7560975609756098,0.5629820051413882,0.2672413793103448,0.9163179916317992,0.659539783058499,0.39490445859872614,0.5966029723991507,942,164,778
119,374,419,30,0.7986577181208053,0.5283732660781841,0.2413793103448276,0.933184855233853,0.6635154920994948,0.37071651090342683,0.5711252653927813,942,149,793
136,331,444,31,0.8143712574850299,0.5729032258064516,0.291220556745182,0.9347368421052632,0.6936372416457408,0.42902208201892744,0.6157112526539278,942,167,775
144,348,418,32,0.8181818181818182,0.5456919060052219,0.2926829268292683,0.9288888888888889,0.68193686209352,0.4311377245508982,0.5966029723991507,942,176,766
156,361,381,44,0.78,0.5134770889487871,0.30174081237911027,0.8964705882352941,0.6467385444743936,0.4351464435146443,0.5700636942675159,942,200,742
146,333,426,37,0.7978142076502732,0.5612648221343873,0.3048016701461378,0.9200863930885529,0.6795395148923302,0.44108761329305135,0.6072186836518046,942,183,759
146,364,400,32,0.8202247191011236,0.5235602094240838,0.28627450980392155,0.9259259259259259,0.6718924642626036,0.4244186046511628,0.5796178343949044,942,178,764
170,347,387,38,0.8173076923076923,0.5272479564032697,0.3288201160541586,0.9105882352941177,0.672277824355481,0.4689655172413793,0.5912951167728238,942,208,734
140,377,403,22,0.8641975308641975,0.5166666666666667,0.27079303675048355,0.9482352941176471,0.6904320987654321,0.4123711340206186,0.5764331210191083,942,162,780
152,343,406,41,0.7875647668393783,0.5420560747663551,0.30707070707070705,0.9082774049217002,0.6648104208028667,0.44186046511627913,0.5923566878980892,942,193,749
148,357,404,33,0.8176795580110497,0.5308804204993429,0.29306930693069305,0.9244851258581236,0.6742799892551963,0.4314868804664723,0.5859872611464968,942,181,761
131,370,403,38,0.7751479289940828,0.5213454075032341,0.26147704590818366,0.9138321995464853,0.6482466682486585,0.391044776119403,0.5668789808917197,942,169,773
141,354,416,31,0.8197674418604651,0.5402597402597402,0.28484848484848485,0.930648769574944,0.6800135910601026,0.42278860569715143,0.5912951167728238,942,172,770
137,373,398,34,0.8011695906432749,0.51621271076524,0.26862745098039215,0.9212962962962963,0.6586911507042574,0.40234948604992654,0.5679405520169851,942,171,771
143,371,387,41,0.7771739130434783,0.5105540897097626,0.2782101167315175,0.9042056074766355,0.6438640013766204,0.40974212034383956,0.5626326963906582,942,184,758
136,357,420,29,0.8242424242424242,0.5405405405405406,0.27586206896551724,0.9354120267260579,0.6823914823914824,0.41337386018237077,0.5902335456475584,942,165,777
152,329,429,32,0.8260869565217391,0.5659630606860159,0.316008316008316,0.93058568329718,0.6960250086038775,0.45714285714285713,0.6167728237791932,942,184,758
164,344,395,39,0.8078817733990148,0.5345060893098782,0.3228346456692913,0.9101382488479263,0.6711939313544465,0.46132208157524607,0.5934182590233545,942,203,739
150,349,418,25,0.8571428571428571,0.5449804432855281,0.30060120240480964,0.9435665914221218,0.7010616502141926,0.4451038575667656,0.6029723991507431,942,175,767
130,370,411,31,0.8074534161490683,0.5262483994878361,0.26,0.9298642533936652,0.6668509078184521,0.3933434190620272,0.5743099787685775,942,161,781
143,354,422,23,0.8614457831325302,0.5438144329896907,0.28772635814889336,0.9483146067415731,0.7026301080611104,0.43137254901960786,0.5997876857749469,942,166,776
143,335,420,44,0.7647058823529411,0.5562913907284768,0.29916317991631797,0.9051724137931034,0.660498636540709,0.4300751879699248,0.5976645435244161,942,187,755
159,359,389,35,0.8195876288659794,0.5200534759358288,0.30694980694980695,0.9174528301886793,0.6698205524009041,0.44662921348314605,0.5817409766454352,942,194,748
