u1,a1,d1,u2,a2,d2,recall_0,recall_1
64,tanh,0.3,16,tanh,0.05,0.6796116504854369,0.6470588235294118
64,tanh,0.3,16,tanh,0.0,0.6574202496532594,0.6425339366515838
64,tanh,0.3,16,sigmoid,0.1,0.6560332871012483,0.6561085972850679
64,tanh,0.3,16,sigmoid,0.05,0.0,1.0
64,tanh,0.3,16,sigmoid,0.0,0.6463245492371706,0.669683257918552
64,tanh,0.3,8,relu,0.1,0.5034674063800277,0.6470588235294118
64,tanh,0.3,8,relu,0.05,0.6782246879334258,0.6334841628959276
64,tanh,0.3,8,relu,0.0,0.6282940360610264,0.669683257918552
64,tanh,0.3,8,linear,0.1,0.6324549237170597,0.6515837104072398
64,tanh,0.3,8,linear,0.05,0.6643550624133149,0.6425339366515838
64,tanh,0.3,8,linear,0.0,0.6782246879334258,0.6470588235294118
64,tanh,0.3,8,tanh,0.1,0.6574202496532594,0.6425339366515838
