,PAÍS,ETNIA.BN,EDAD,FUGAS.BN,ABUSOSUBS1,ABUSOSUBS2,CONVIVEN.1,CONVIVEN.2,CONVIVEN.3,CONVIVEN.4,CONVIVEN_H,CONVIVEN_0,AUTOEFIC.MEAN,AUTOEFIC.VAR,IMPULS.MEAN,IMPULS.MEDIAN,IMPULS.VAR,APOYO.MEAN,APOYO.MEDIAN,APOYO.VAR,MORAL.MEAN,MORAL.VAR,PORNO.T,GENERO.BN0,ORIENTSEX.BN0,GENERO.BN1,ORIENTSEX.BN1
3188,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.8,0.1599999999999999,2.375,2.5,0.484375,4.0,4.0,0.0,4.8,0.1599999999999999,2.0,False,True,True,False
3189,True,False,15.0,False,4,3,1.0,1.0,0.0,0.0,True,False,2.8,0.5599999999999999,2.375,2.0,0.734375,3.142857142857143,4.0,1.2653061224489797,4.2,0.5599999999999999,5.0,True,False,False,True
3190,True,False,14.0,False,3,2,1.0,1.0,0.0,0.0,False,False,3.0,0.4,2.125,2.0,0.359375,3.857142857142857,4.0,0.1224489795918367,4.4,0.24,1.0,False,True,True,False
3191,True,True,15.0,False,2,2,0.0,1.0,0.0,0.0,True,False,3.0,0.4,2.25,2.5,0.6875,2.5714285714285716,3.0,0.816326530612245,4.0,0.8,1.0,False,True,True,False
3192,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,True,True,2.0,0.4,2.625,2.5,0.984375,2.4285714285714284,2.0,0.8163265306122449,4.2,0.1599999999999999,2.0,False,True,True,False
3193,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,False,False,3.8,0.1599999999999999,2.25,2.5,1.1875,3.4285714285714284,4.0,0.5306122448979592,4.0,1.2,1.0,False,True,True,False
3194,True,True,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.6,0.24,2.375,2.5,0.484375,3.4285714285714284,4.0,0.5306122448979592,4.6,0.24,1.0,True,True,False,False
3195,False,True,15.0,False,2,2,1.0,0.0,0.0,0.0,False,False,4.0,0.0,1.875,2.0,0.609375,3.0,4.0,1.7142857142857142,4.6,0.6399999999999999,2.0,True,True,False,False
3196,True,True,14.0,True,4,4,1.0,0.0,0.0,0.0,False,False,2.4,0.64,2.75,3.0,0.9375,3.2857142857142856,3.0,0.489795918367347,3.6,2.24,4.0,True,True,False,False
3197,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.4,0.64,2.375,2.0,1.234375,2.5714285714285716,3.0,0.816326530612245,4.0,0.4,1.0,True,True,False,False
3198,True,True,16.0,True,3,3,1.0,1.0,0.0,0.0,True,False,3.4,0.24,2.75,3.0,0.6875,2.4285714285714284,2.0,0.8163265306122449,2.8,0.5599999999999999,2.0,True,True,False,False
3199,True,False,16.0,False,0,1,0.0,1.0,0.0,0.0,True,False,3.2,0.5599999999999999,2.75,3.0,1.6875,3.7142857142857144,4.0,0.489795918367347,4.4,0.6399999999999999,1.0,True,True,False,False
3200,True,False,15.0,False,3,2,1.0,1.0,0.0,0.0,True,False,3.2,0.5599999999999999,2.0,2.0,1.0,3.0,3.0,0.8571428571428571,4.6,0.24,1.0,False,True,True,False
3201,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.2,0.1599999999999999,2.5,2.5,0.25,3.142857142857143,3.0,0.4081632653061224,3.4,0.24,3.0,True,True,False,False
3202,True,False,16.0,True,2,2,1.0,0.0,0.0,0.0,False,False,1.6,0.64,2.5,3.0,0.5,2.5714285714285716,2.0,0.5306122448979592,3.8,0.5599999999999999,2.0,False,True,True,False
3203,True,False,15.0,False,2,0,1.0,1.0,0.0,0.0,True,False,2.6,0.24,2.625,3.0,0.234375,3.5714285714285716,4.0,0.5306122448979592,3.4,1.04,1.0,True,True,False,False
3204,False,True,14.0,False,0,1,0.0,0.0,1.0,0.0,False,False,3.2,0.1599999999999999,2.75,2.5,0.6875,2.142857142857143,2.0,0.979591836734694,4.2,0.5599999999999999,3.0,True,True,False,False
3205,True,False,15.0,False,4,2,1.0,1.0,0.0,0.0,False,True,2.2,0.5599999999999999,2.625,3.0,0.734375,3.857142857142857,4.0,0.1224489795918367,4.4,0.64,2.0,True,True,False,False
3206,True,False,15.0,True,4,4,1.0,0.0,0.0,0.0,False,False,2.2,0.5599999999999999,2.5,2.5,1.75,3.0,3.0,1.1428571428571428,4.6,0.6399999999999999,2.0,False,True,True,False
3207,True,False,16.0,False,2,0,1.0,1.0,0.0,0.0,True,False,1.4,0.24,2.75,3.0,0.4375,3.857142857142857,4.0,0.1224489795918367,4.4,0.24,1.0,False,True,True,False
3208,True,True,17.0,False,2,0,1.0,1.0,0.0,0.0,True,True,2.5906218655967903,0.2328492900969709,2.375,2.0,0.234375,2.7142857142857144,3.0,0.489795918367347,3.8,0.1599999999999999,1.0,False,True,True,False
3209,True,False,16.0,False,4,3,1.0,1.0,0.0,0.0,True,False,3.4,0.24,2.5,2.5,0.75,4.0,4.0,0.0,4.413563563563564,0.2298850301753205,3.0,False,False,True,True
3210,True,False,15.0,False,2,0,1.0,1.0,0.0,0.0,False,False,2.2,0.5599999999999999,2.625,3.0,0.734375,3.2857142857142856,4.0,0.7755102040816327,4.4,0.24,2.0,True,True,False,False
3211,True,False,16.0,True,4,4,1.0,1.0,0.0,0.0,False,False,3.2,0.5599999999999999,2.019218710810133,1.5768748432405315,1.2525855119164246,2.857142857142857,3.0,0.979591836734694,5.0,0.0,2.0,False,False,True,True
3212,True,False,15.0,False,0,1,1.0,0.0,0.0,0.0,True,False,1.6,0.24,3.25,3.5,0.6875,2.142857142857143,2.0,0.6938775510204082,3.6,0.24,2.0,False,True,True,False
3213,True,True,16.0,False,2,0,1.0,1.0,0.0,0.0,True,False,2.6,0.24,2.5,2.5,0.75,3.0,3.0,0.2857142857142857,4.0,0.4,3.0,True,True,False,False
3214,True,False,15.0,False,2,0,1.0,1.0,0.0,0.0,False,False,3.2,0.1599999999999999,2.375,2.0,0.734375,3.7142857142857144,4.0,0.2040816326530612,4.0,0.0,1.0,False,True,True,False
3215,True,False,15.0,False,3,2,1.0,1.0,0.0,0.0,False,False,2.6,0.24,2.625,3.0,0.234375,2.7142857142857144,3.0,0.2040816326530612,4.2,0.1599999999999999,4.0,True,True,False,False
3216,True,True,16.0,True,4,4,1.0,0.0,0.0,0.0,False,False,2.6,0.24,2.125,2.0,0.359375,3.142857142857143,3.0,0.6938775510204082,4.8,0.1599999999999999,4.0,False,False,True,True
3217,True,False,16.0,False,2,0,1.0,1.0,1.0,1.0,True,False,3.6,0.24,2.5,2.0,1.5,4.0,4.0,0.0,4.8,0.1599999999999999,1.0,False,True,True,False
3218,True,False,15.0,False,2,0,0.0,1.0,0.0,0.0,False,False,2.8,0.1599999999999999,2.375,2.0,0.734375,3.142857142857143,3.0,0.1224489795918367,4.0,0.4,2.0,False,True,True,False
3219,True,False,16.0,False,2,0,1.0,1.0,0.0,0.0,False,False,2.8,0.5599999999999999,2.625,2.5,0.484375,2.7142857142857144,3.0,0.2040816326530612,4.2,0.1599999999999999,2.0,False,False,True,True
3220,False,True,15.0,False,0,1,1.0,0.0,0.0,0.0,True,False,3.4,0.24,2.125,2.0,1.109375,3.142857142857143,4.0,0.979591836734694,4.8,0.1599999999999999,3.0,False,False,True,True
3221,True,False,16.0,True,3,3,0.0,1.0,0.0,0.0,False,False,3.0,0.0,2.375,2.0,0.234375,2.7142857142857144,2.0,0.7755102040816327,3.8,0.1599999999999999,3.0,False,False,True,True
3222,True,True,14.0,False,0,1,1.0,1.0,0.0,0.0,True,True,3.4,0.24,1.875,2.0,0.359375,3.7142857142857144,4.0,0.2040816326530612,4.8,0.1599999999999999,1.0,True,True,False,False
3223,True,True,15.0,False,3,2,1.0,1.0,0.0,0.0,False,False,3.4,0.24,2.25,2.5,1.1875,3.7142857142857144,4.0,0.489795918367347,4.2,0.5599999999999999,1.0,False,True,True,False
3224,True,False,14.0,False,2,0,1.0,1.0,0.0,0.0,True,False,2.8,0.5599999999999999,2.25,2.5,0.6875,3.2857142857142856,4.0,1.0612244897959184,4.2,0.1599999999999999,1.0,False,True,True,False
3225,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.6,0.24,2.5,2.5,0.75,3.5714285714285716,4.0,0.2448979591836734,4.4,0.6399999999999999,1.0,False,False,True,True
3226,True,False,14.0,False,2,0,1.0,0.0,0.0,0.0,True,False,2.8,0.1599999999999999,2.75,3.0,0.4375,4.0,4.0,0.0,4.4,0.24,2.0,False,False,True,True
3227,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.8,0.1599999999999999,2.75,3.0,0.4375,3.142857142857143,3.0,0.1224489795918367,3.2,0.5599999999999999,1.0,False,True,True,False
3228,True,False,14.0,False,2,0,1.0,1.0,0.0,0.0,True,False,1.8,0.16,2.375,2.5,0.484375,2.2857142857142856,3.0,0.7755102040816327,4.6,0.6399999999999999,1.0,False,True,True,False
3229,False,True,15.0,False,3,3,1.0,1.0,0.0,0.0,True,False,1.4,0.24,2.5,2.0,0.5,2.4285714285714284,3.0,1.1020408163265307,4.4,0.24,2.0,False,True,True,False
3230,True,False,15.0,True,2,0,1.0,1.0,0.0,0.0,False,False,3.0,0.4,2.875,3.0,0.609375,3.4285714285714284,4.0,0.5306122448979592,3.2,1.36,5.0,True,True,False,False
3231,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.8,0.5599999999999999,2.625,3.0,0.234375,3.4285714285714284,3.0,0.2448979591836734,4.2,0.1599999999999999,2.0,True,True,False,False
3232,True,False,14.0,True,0,1,1.0,1.0,0.0,0.0,True,False,3.2,0.5599999999999999,2.625,2.5,0.484375,3.4285714285714284,4.0,0.5306122448979592,3.6,0.64,4.0,True,True,False,False
3233,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.6,0.24,2.625,2.5,0.484375,3.0,3.0,0.2857142857142857,3.8,0.1599999999999999,1.0,True,True,False,False
3234,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,False,False,2.8,0.1599999999999999,2.625,3.0,0.234375,4.0,4.0,0.0,4.8,0.1599999999999999,2.0,True,True,False,False
3235,True,True,15.0,False,0,1,1.0,0.0,0.0,0.0,False,False,2.2,0.5599999999999999,2.875,3.0,1.109375,3.2857142857142856,4.0,0.7755102040816327,4.6,0.24,4.0,False,False,True,True
3236,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.8,0.1599999999999999,2.5,3.0,0.5,3.428607107178536,4.0,0.5305816708725025,4.2,0.1599999999999999,1.0,False,True,True,False
3237,False,True,15.0,False,0,1,1.0,1.0,0.0,0.0,True,True,3.0,0.8,2.5,2.5,0.25,3.857142857142857,4.0,0.1224489795918367,4.6,0.24,5.0,True,True,False,False
3238,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.8,0.1599999999999999,2.625,2.5,0.984375,4.0,4.0,0.0,3.6,1.04,1.0,True,True,False,False
3239,True,False,15.0,False,2,2,1.0,1.0,0.0,0.0,True,False,2.4,1.04,2.5,2.0,1.5,4.0,4.0,0.0,4.0,1.2,1.0,False,True,True,False
3240,False,True,14.0,True,0,1,1.0,1.0,0.0,0.0,True,True,3.2,0.1599999999999999,2.625,3.0,1.234375,3.4285714285714284,3.0,0.2448979591836734,5.0,0.0,1.0,False,True,True,False
3241,True,False,16.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.4,1.44,1.75,1.0,1.6875,4.0,4.0,0.0,3.4,3.8400000000000007,1.0,True,True,False,False
3242,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.6,0.64,2.75,3.0,0.4375,2.857142857142857,3.0,0.4081632653061224,3.2,0.5599999999999999,1.0,True,True,False,False
3243,True,True,14.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.2,0.5599999999999999,2.5,2.5,0.75,2.4285714285714284,3.0,0.5306122448979592,3.4,0.24,1.0,False,True,True,False
3244,True,False,14.0,False,0,1,1.0,1.0,0.0,0.0,False,False,2.4,1.44,2.125,2.0,0.609375,3.4285714285714284,4.0,0.5306122448979592,1.0,0.0,4.0,False,False,True,True
3245,True,False,15.0,False,2,0,1.0,1.0,0.0,0.0,True,False,3.2,1.36,2.125,2.0,0.859375,2.5714285714285716,2.0,1.673469387755102,5.0,0.0,1.0,True,True,False,False
3246,True,False,15.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.2,0.5599999999999999,2.0,1.5,1.25,3.7142857142857144,4.0,0.2040816326530612,4.0,0.0,2.0,True,True,False,False
3247,True,False,17.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.8,2.16,2.5,2.5,1.75,3.142857142857143,4.0,1.8367346938775508,3.0,1.2,5.0,True,True,False,False
3248,True,False,16.0,True,4,3,1.0,1.0,0.0,0.0,True,False,1.2,0.16,1.875,1.0,1.359375,3.613544389929449,4.0,0.2074080481906637,4.8,0.1599999999999999,2.0,False,False,True,True
3249,True,False,16.0,True,3,2,0.0,1.0,0.0,0.0,False,False,3.6,0.24,2.25,2.5,0.6875,3.857142857142857,4.0,0.1224489795918367,4.2,0.1599999999999999,5.0,True,True,False,False
3250,True,False,15.0,True,4,4,1.0,1.0,0.0,0.0,True,False,3.6,0.24,2.125,2.0,0.359375,3.5714285714285716,4.0,0.5306122448979592,1.6,1.44,5.0,True,True,False,False
3251,False,True,17.0,True,5,4,1.0,0.0,0.0,0.0,False,False,4.0,0.0,1.625,1.0,1.234375,2.142857142857143,2.0,1.551020408163265,4.4,1.44,2.0,True,True,False,False
3252,True,False,16.0,False,4,4,1.0,1.0,0.0,0.0,True,False,3.4,0.24,2.0,2.0,0.25,3.5714285714285716,4.0,0.5306122448979592,2.8,2.56,5.0,True,True,False,False
3253,True,True,17.0,False,0,1,1.0,1.0,0.0,0.0,False,False,3.6,0.24,2.625,2.5,0.984375,3.7142857142857144,4.0,0.2040816326530612,2.6,1.04,3.0,True,True,False,False
3254,True,False,17.0,False,0,1,1.0,1.0,0.0,0.0,False,False,3.6,0.24,2.5,2.5,0.75,2.7142857142857144,2.0,1.3469387755102038,4.8,0.1599999999999999,5.0,True,True,False,False
3255,True,False,16.0,False,3,2,0.0,1.0,0.0,0.0,False,True,3.0,0.4,2.25,2.0,0.9375,3.857142857142857,4.0,0.1224489795918367,5.0,0.0,3.0,True,True,False,False
3256,True,False,17.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.2,0.1599999999999999,2.25,2.0,0.9375,3.857142857142857,4.0,0.1224489795918367,4.0,0.8,3.0,True,True,False,False
3257,True,False,17.0,False,3,0,1.0,1.0,0.0,0.0,True,False,3.2,0.1599999999999999,2.75,3.0,1.6875,3.5714285714285716,4.0,0.2448979591836734,3.4,1.44,1.0,True,True,False,False
3258,True,False,17.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.4,0.24,2.625,2.5,0.984375,2.2857142857142856,2.0,0.489795918367347,4.0,0.4,2.0,False,True,True,False
3259,True,False,17.0,False,3,3,1.0,0.0,0.0,0.0,False,False,2.4,0.64,2.125,2.0,0.859375,2.142857142857143,1.0,1.8367346938775508,3.6,1.04,2.0,False,False,True,True
3260,True,False,17.0,False,0,1,1.0,1.0,0.0,0.0,False,False,3.6,0.24,2.375,2.0,1.984375,3.2857142857142856,3.0,0.2040816326530612,4.6,0.6399999999999999,1.0,False,True,True,False
3261,True,False,17.0,False,2,2,1.0,1.0,0.0,0.0,True,False,2.2,0.5599999999999999,2.5,3.0,1.0,2.2857142857142856,2.0,1.0612244897959184,4.0,1.6,3.0,False,False,True,True
3262,True,False,17.0,False,2,0,1.0,1.0,0.0,0.0,True,False,3.6,0.24,2.25,2.5,0.6875,3.5714285714285716,4.0,0.5306122448979592,4.4,0.24,3.0,True,True,False,False
3263,True,False,17.0,False,2,2,1.0,1.0,0.0,0.0,False,False,3.4,0.24,2.25,2.0,0.4375,3.4285714285714284,4.0,0.816326530612245,4.6,0.24,4.0,True,True,False,False
3264,True,False,17.0,True,3,2,1.0,1.0,0.0,0.0,True,False,4.0,0.0,3.0,3.5,1.25,3.7142857142857144,4.0,0.2040816326530612,4.8,0.1599999999999999,4.0,True,True,False,False
3265,True,False,17.0,False,3,3,1.0,1.0,0.0,0.0,True,True,2.4,0.24,2.5,2.5,0.25,2.5714285714285716,2.0,1.673469387755102,4.2,0.1599999999999999,1.0,False,False,True,True
3266,False,True,17.0,False,3,3,1.0,1.0,0.0,0.0,True,False,3.0,0.4,2.875,3.0,0.609375,3.7142857142857144,4.0,0.2040816326530612,4.8,0.1599999999999999,4.0,False,False,True,True
3267,True,False,17.0,False,4,3,1.0,1.0,0.0,0.0,True,True,2.8,0.1599999999999999,2.375,2.5,0.984375,3.142857142857143,4.0,0.979591836734694,4.4,0.24,2.0,True,False,False,True
3268,True,False,17.0,False,3,2,1.0,1.0,0.0,0.0,True,False,3.2,0.1599999999999999,2.25,2.5,0.6875,3.0,4.0,1.7142857142857142,4.6,0.24,1.0,False,False,True,True
3269,True,False,17.0,False,3,2,1.0,1.0,0.0,0.0,False,False,2.8,0.5599999999999999,2.25,2.0,0.4375,3.7142857142857144,4.0,0.489795918367347,4.8,0.1599999999999999,1.0,False,False,True,True
3270,True,False,17.0,False,4,2,1.0,1.0,0.0,0.0,False,False,3.2,0.1599999999999999,2.375,2.5,0.484375,2.2857142857142856,3.0,0.7755102040816327,3.4,0.24,1.0,False,False,True,True
3271,True,False,17.0,False,2,2,1.0,1.0,0.0,0.0,True,False,1.4,0.24,2.625,2.5,0.984375,2.0,2.0,0.5714285714285714,4.4,0.64,1.0,False,False,True,True
3272,True,False,17.0,False,3,2,0.0,1.0,0.0,0.0,True,False,2.8,0.5599999999999999,2.625,2.5,1.484375,3.5714285714285716,4.0,0.5306122448979592,4.4,0.24,5.0,False,True,True,False
3273,True,False,15.0,False,2,0,1.0,1.0,0.0,0.0,False,True,2.8,0.1599999999999999,2.875,3.0,1.109375,1.8571428571428572,2.0,0.4081632653061224,3.8,0.5599999999999999,2.0,False,False,True,True
3274,True,False,15.0,False,2,0,1.0,1.0,0.0,0.0,False,True,2.2,0.5599999999999999,2.5,2.5,1.25,2.0,2.0,0.5714285714285714,3.6,0.24,2.0,False,False,True,True
3275,True,True,17.0,False,2,2,1.0,0.0,0.0,0.0,True,False,2.2,0.96,2.375,2.0,1.234375,3.7142857142857144,4.0,0.489795918367347,3.6,1.4400000000000002,1.0,False,True,True,False
3276,True,False,17.0,False,3,0,1.0,1.0,0.0,0.0,True,False,1.8,0.56,2.375,2.0,1.734375,2.142857142857143,2.0,0.4081632653061224,4.2,1.36,1.0,False,True,True,False
3277,True,True,17.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.4,1.0400000000000005,2.25,2.0,1.4375,3.0,3.0,1.1428571428571428,3.0,0.0,1.0,False,True,True,False
3278,True,False,17.0,False,2,2,1.0,1.0,0.0,0.0,True,True,2.8,0.1599999999999999,2.25,2.0,0.1875,3.7142857142857144,4.0,0.2040816326530612,3.2,0.1599999999999999,2.0,False,True,True,False
3279,True,False,17.0,False,2,2,1.0,0.0,0.0,0.0,False,False,3.2,0.5599999999999999,2.0,1.5,1.5,2.2857142857142856,1.0,2.2040816326530615,2.6,0.64,1.0,False,True,True,False
3280,True,True,17.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.8,0.1599999999999999,2.0,2.0,1.0,3.857142857142857,4.0,0.1224489795918367,4.0,2.4,3.0,False,True,True,False
3281,True,False,17.0,False,0,1,1.0,0.0,0.0,0.0,False,False,3.4,0.24,1.875,2.0,0.609375,3.2857142857142856,4.0,1.3469387755102038,3.0,1.6,5.0,True,True,False,False
3282,True,False,17.0,False,3,3,1.0,1.0,0.0,0.0,True,False,3.8,0.1599999999999999,2.375,2.5,0.984375,4.0,4.0,0.0,4.8,0.1599999999999999,1.0,False,True,True,False
3283,True,False,17.0,False,4,0,0.0,1.0,0.0,0.0,False,False,4.0,0.0,2.875,3.0,1.109375,4.0,4.0,0.0,4.6,0.24,1.0,False,True,True,False
3284,True,True,16.0,False,0,1,0.0,1.0,0.0,0.0,False,False,2.4,0.24,2.375,2.5,0.984375,2.0,2.0,0.5714285714285714,3.4,0.64,1.0,False,True,True,False
3285,True,False,17.0,False,3,2,1.0,0.0,0.0,0.0,True,True,3.2,0.1599999999999999,2.25,2.0,0.1875,3.5714285714285716,4.0,0.5306122448979592,4.8,0.1599999999999999,1.0,True,True,False,False
3286,True,False,17.0,False,2,2,1.0,1.0,0.0,0.0,True,False,2.2,0.5599999999999999,2.5,2.0,1.0,3.142857142857143,3.0,0.6938775510204082,3.6,2.24,1.0,False,True,True,False
3287,True,True,16.0,False,0,1,0.0,0.0,0.0,0.0,True,False,3.8,0.1599999999999999,2.0,2.0,1.0,3.0,4.0,1.7142857142857142,3.6572001001753063,1.8988474859805056,1.0,False,True,True,False
3288,False,False,17.0,False,2,0,1.0,0.0,1.0,0.0,True,False,3.6,0.24,2.0,2.0,0.5,4.0,4.0,0.0,4.8,0.1599999999999999,2.0,False,True,True,False
3289,True,False,16.0,False,2,2,1.0,1.0,0.0,0.0,True,False,3.0,0.4,1.875,2.0,0.359375,3.0,3.0,0.8571428571428571,4.8,0.1599999999999999,2.0,False,True,True,False
3290,True,False,16.0,False,4,3,1.0,1.0,0.0,0.0,True,False,2.6,0.24,2.125,2.0,0.109375,3.4285714285714284,4.0,0.5306122448979592,3.8,0.5599999999999999,3.0,False,True,True,False
3291,True,False,17.0,False,4,3,1.0,0.0,0.0,0.0,False,False,3.2,0.5599999999999999,2.25,2.0,1.4375,3.7142857142857144,4.0,0.2040816326530612,4.0,0.4,1.0,False,True,True,False
3292,True,False,17.0,False,3,3,1.0,0.0,0.0,0.0,False,False,2.6,1.04,1.625,1.0,0.734375,1.8571428571428572,2.0,0.979591836734694,4.0,0.8,2.0,False,True,True,False
3293,True,False,16.0,True,0,1,1.0,0.0,0.0,0.0,False,False,3.4,0.24,1.875,2.0,0.859375,2.4285714285714284,3.0,1.1020408163265307,2.4,0.24,1.0,True,True,False,False
3294,True,False,16.0,False,3,2,1.0,0.0,0.0,0.0,True,False,2.8,0.1599999999999999,2.375,2.0,0.234375,3.142857142857143,4.0,1.2653061224489797,3.2,0.1599999999999999,2.0,True,True,False,False
3295,True,False,16.0,False,2,0,0.0,0.0,0.0,0.0,True,True,2.8,0.1599999999999999,2.5,3.0,0.5,2.4285714285714284,3.0,0.5306122448979592,2.2,0.96,2.0,False,False,True,True
3296,True,False,17.0,False,0,1,1.0,1.0,0.0,0.0,True,False,2.6,0.24,2.375,2.5,0.484375,3.857142857142857,4.0,0.1224489795918367,4.0,0.4,1.0,False,False,True,True
3297,True,False,16.0,False,3,3,1.0,1.0,0.0,0.0,True,False,2.8,1.36,2.625,3.0,0.234375,4.0,4.0,0.0,4.6,0.24,4.0,True,True,False,False
3298,True,False,17.0,False,4,3,0.0,1.0,0.0,0.0,True,False,2.6,1.04,2.75,3.0,1.1875,2.4285714285714284,2.0,0.2448979591836734,3.2,1.7600000000000002,3.0,True,True,False,False
3299,True,False,17.0,False,2,0,1.0,1.0,0.0,0.0,True,False,2.6,0.64,2.5,2.5,0.25,3.0,3.0,0.2857142857142857,4.2,1.36,3.0,True,True,False,False
3300,True,True,16.0,True,3,2,1.0,0.0,1.0,0.0,False,False,1.6,0.24,2.25,2.0,0.4375,1.8571428571428572,2.0,0.6938775510204082,4.0,0.0,2.0,False,True,True,False
3301,False,True,16.0,False,0,1,1.0,0.0,1.0,0.0,True,True,3.6,0.24,2.5,2.5,0.75,1.7142857142857142,2.0,0.489795918367347,3.8,0.5599999999999999,1.0,False,True,True,False
3302,True,False,17.0,False,0,1,1.0,0.0,0.0,0.0,False,False,2.8,0.1599999999999999,2.5,2.5,0.25,2.857142857142857,3.0,0.6938775510204082,4.6,0.24,1.0,False,True,True,False
3303,True,True,16.0,False,3,2,1.0,1.0,0.0,0.0,True,True,2.4,0.24,2.375,2.0,0.734375,3.142857142857143,4.0,1.8367346938775508,4.2,0.5599999999999999,1.0,False,True,True,False
3304,True,True,17.0,False,2,2,1.0,1.0,0.0,0.0,True,False,3.4,1.4400000000000002,1.625,1.0,0.734375,3.5714285714285716,4.0,1.1020408163265307,4.6,0.24,1.0,False,True,True,False
3305,False,False,16.0,False,2,2,1.0,0.0,0.0,0.0,False,False,2.8,0.5599999999999999,2.5,2.5,0.75,3.5714285714285716,4.0,0.5306122448979592,3.6,0.24,2.0,False,True,True,False
3306,True,True,17.0,True,3,3,1.0,1.0,0.0,0.0,True,False,2.2,1.36,1.875,1.0,1.609375,2.142857142857143,2.0,1.5510204081632657,3.6,2.24,1.0,False,True,True,False
3307,True,True,17.0,False,4,0,1.0,0.0,0.0,0.0,False,False,3.6,0.24,2.5,2.0,0.5,2.857142857142857,3.0,0.4081632653061224,3.8,1.36,2.0,True,True,False,False
3308,True,False,17.0,False,4,2,1.0,0.0,0.0,0.0,True,True,3.0,0.4,2.625,3.0,1.234375,3.0,3.0,0.8571428571428571,3.8,2.56,1.0,True,True,False,False
3309,True,False,16.0,True,4,3,0.0,1.0,0.0,0.0,False,False,2.4,0.24,2.875,3.0,0.859375,3.0,3.0,1.1428571428571428,5.0,0.0,3.0,False,False,True,True
3310,False,True,17.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.6,0.24,2.25,2.0,0.9375,3.857142857142857,4.0,0.1224489795918367,3.0,1.2,1.0,False,True,True,False
3311,False,True,17.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.6,0.24,2.25,2.0,0.9375,3.857142857142857,4.0,0.1224489795918367,3.0,1.2,1.0,False,True,True,False
3312,True,False,17.0,False,0,1,0.0,1.0,0.0,0.0,False,False,2.8,2.16,2.125,2.0,0.359375,3.857142857142857,4.0,0.1224489795918367,3.6,1.44,1.0,True,True,False,False
3313,True,False,17.0,True,3,3,0.0,1.0,0.0,1.0,False,False,2.0,1.2,1.875,1.0,1.609375,3.0,4.0,1.4285714285714286,3.6,2.24,3.0,False,False,True,True
3314,True,False,16.0,False,2,0,1.0,0.0,0.0,0.0,False,True,3.8,0.1599999999999999,2.25,2.5,1.1875,2.7142857142857144,3.0,1.346938775510204,3.0,2.0,4.0,True,True,False,False
3315,True,False,17.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.4,0.24,2.375,2.0,0.234375,3.4285714285714284,4.0,0.5306122448979593,3.6,2.24,5.0,True,True,False,False
3316,True,False,17.0,False,2,2,1.0,1.0,0.0,0.0,False,False,3.2,0.5599999999999999,2.25,2.5,1.1875,3.7142857142857144,4.0,0.489795918367347,4.6,0.6399999999999999,2.0,False,False,True,True
3317,True,False,17.0,False,3,2,1.0,0.0,0.0,0.0,False,False,3.0,0.4,2.375,2.5,1.484375,3.7142857142857144,4.0,0.2040816326530612,4.8,0.1599999999999999,1.0,False,True,True,False
3318,True,False,17.0,False,0,1,1.0,1.0,0.0,0.0,False,False,2.6,0.64,2.875,3.0,1.359375,2.2857142857142856,3.0,1.346938775510204,3.6,0.24,1.0,False,True,True,False
3319,True,True,16.0,False,0,1,1.0,1.0,0.0,0.0,True,False,3.4,0.24,2.5,2.5,0.25,3.2857142857142856,3.0,0.489795918367347,4.4,0.6399999999999999,1.0,False,True,True,False
3320,True,False,16.0,False,0,1,1.0,1.0,0.0,0.0,False,False,2.4,1.04,2.25,2.0,0.4375,3.2857142857142856,4.0,1.3469387755102038,4.4,1.44,1.0,False,False,True,True
3321,True,True,15.0,True,2,3,1.0,1.0,0.0,0.0,False,False,2.0,0.0,2.625,2.5,0.984375,2.2857142857142856,2.0,1.0612244897959184,3.4,0.64,4.0,True,True,False,False
