idx_original,y_pred,y_prob,V.SUM.TOTAL,P.SUM.TOTAL
600,1,0.509393451422437,7.0,1.0
866,1,0.7824773413897281,1.0,0.0
3,1,0.509393451422437,0.0,0.0
1698,1,0.509393451422437,1.0,0.0
1420,1,0.509393451422437,1.0,0.0
1626,0,0.2979397781299525,1.0,0.0
2371,1,0.509393451422437,0.0,0.0
1162,1,0.7824773413897281,0.0,1.0
3657,1,0.509393451422437,6.0,1.0
2130,1,0.7824773413897281,0.0,0.0
1525,1,0.7824773413897281,0.0,0.0
2669,1,0.509393451422437,4.0,0.0
2429,1,0.509393451422437,1.0,1.0
566,1,0.509393451422437,1.0,0.0
1040,1,0.509393451422437,0.0,0.0
1798,1,0.509393451422437,0.0,0.0
2251,0,0.2979397781299525,0.0,0.0
2949,1,0.509393451422437,2.0,2.0
527,1,0.509393451422437,0.0,0.0
2891,1,0.7824773413897281,1.0,1.0
2,1,0.509393451422437,2.0,0.0
1160,1,0.7824773413897281,9.0,0.0
1840,1,0.509393451422437,0.0,0.0
1102,1,0.509393451422437,0.0,0.0
2372,0,0.2979397781299525,0.0,0.0
3557,1,0.509393451422437,0.0,0.0
2470,1,0.509393451422437,0.0,0.0
3663,1,0.509393451422437,0.0,0.0
1415,1,0.509393451422437,0.0,0.0
2465,0,0.2979397781299525,2.0,1.0
2473,1,0.509393451422437,1.0,1.0
464,0,0.2979397781299525,5.0,0.0
2432,1,0.509393451422437,0.0,0.0
2797,0,0.2979397781299525,1.0,0.0
2648,1,0.509393451422437,1.0,0.0
2992,1,0.509393451422437,1.0,0.0
1941,1,0.509393451422437,4.0,0.0
589,1,0.509393451422437,3.0,0.0
423,1,0.509393451422437,2.0,1.0
2082,0,0.2979397781299525,1.0,0.0
1982,1,0.509393451422437,12.0,1.0
858,1,0.509393451422437,0.0,0.0
173,1,0.509393451422437,0.0,0.0
3713,0,0.2979397781299525,0.0,0.0
2865,0,0.2979397781299525,2.0,0.0
3704,1,0.7824773413897281,0.0,0.0
1564,1,0.509393451422437,0.0,0.0
2739,1,0.509393451422437,0.0,0.0
2816,1,0.509393451422437,0.0,0.0
3564,0,0.2979397781299525,6.0,2.0
3392,1,0.509393451422437,3.0,0.0
3503,1,0.509393451422437,0.0,0.0
1932,1,0.509393451422437,0.0,0.0
1788,1,0.509393451422437,0.0,0.0
1306,1,0.509393451422437,0.0,0.0
929,1,0.7824773413897281,0.0,0.0
1914,0,0.2979397781299525,6.0,0.0
957,1,0.509393451422437,0.0,0.0
2707,1,0.509393451422437,3.0,1.0
71,1,0.509393451422437,1.0,0.0
1431,1,0.509393451422437,5.0,1.0
2995,1,0.509393451422437,0.0,3.0
112,0,0.2979397781299525,0.0,0.0
431,1,0.7824773413897281,3.0,0.0
449,1,0.509393451422437,3.0,1.0
3316,1,0.509393451422437,5.0,1.0
2856,0,0.2979397781299525,3.0,0.0
3470,1,0.509393451422437,1.0,3.0
3678,0,0.2979397781299525,9.0,1.0
541,1,0.509393451422437,2.0,1.0
3461,1,0.509393451422437,0.0,1.0
3472,1,0.509393451422437,5.0,0.0
1354,1,0.509393451422437,0.0,1.0
72,0,0.2979397781299525,5.0,1.0
2249,1,0.509393451422437,1.0,0.0
2212,1,0.509393451422437,0.0,2.0
467,1,0.509393451422437,10.0,0.0
3280,1,0.509393451422437,0.0,0.0
3308,1,0.509393451422437,0.0,0.0
2039,1,0.509393451422437,0.0,0.0
2157,0,0.2979397781299525,0.0,0.0
3197,0,0.2979397781299525,1.0,0.0
172,1,0.509393451422437,0.0,1.0
1469,1,0.7824773413897281,0.0,0.0
2618,1,0.509393451422437,1.0,0.0
2893,1,0.7824773413897281,3.0,1.0
178,1,0.509393451422437,0.0,0.0
1532,1,0.7824773413897281,0.0,0.0
2657,1,0.509393451422437,6.0,1.0
3209,1,0.509393451422437,0.0,0.0
2229,1,0.509393451422437,0.0,0.0
323,1,0.509393451422437,11.0,1.0
845,1,0.509393451422437,2.0,1.0
919,1,0.509393451422437,15.0,3.0
3048,1,0.509393451422437,0.0,0.0
2000,1,0.7824773413897281,0.0,1.0
3350,1,0.509393451422437,3.0,0.0
871,1,0.509393451422437,0.0,0.0
1406,1,0.509393451422437,0.0,3.0
1226,1,0.509393451422437,0.0,0.0
