idx_original,y_pred,y_prob,V.SUM.TOTAL,P.SUM.TOTAL
2157,0,0.4394042193889618,0.0,0.0
2159,0,0.4620163142681122,6.0,0.0
2163,1,0.6002830266952515,0.0,0.0
2165,1,0.6220223307609558,0.0,0.0
2166,0,0.4422259628772735,3.0,0.0
2167,0,0.4981685876846313,0.0,0.0
2169,0,0.4812363386154175,1.0,0.0
2170,1,0.5407838821411133,0.0,0.0
2172,1,0.516657829284668,0.0,0.0
2173,1,0.5773398280143738,3.0,0.0
2174,1,0.5293525457382202,0.0,1.0
2182,1,0.5203723311424255,6.0,2.0
2186,0,0.4361121654510498,3.0,0.0
2187,1,0.6800068020820618,0.0,1.0
2190,0,0.439605712890625,4.0,2.0
2192,1,0.661952018737793,0.0,0.0
2197,1,0.5407291054725647,0.0,0.0
2198,0,0.4713935256004333,3.0,1.0
2200,0,0.4694344103336334,8.0,1.0
2203,0,0.4904035031795501,7.0,0.0
2209,1,0.6430754065513611,0.0,0.0
2214,0,0.4980204999446869,0.0,0.0
2217,0,0.4745902121067047,1.0,0.0
2232,1,0.6265620589256287,0.0,0.0
2234,0,0.4940852522850036,0.0,0.0
2237,1,0.8137376308441162,0.0,0.0
2242,1,0.5283100008964539,0.0,0.0
2246,1,0.6191495656967163,0.0,0.0
2247,1,0.5934463143348694,0.0,1.0
2248,1,0.5907096266746521,0.0,0.0
2264,1,0.7078985571861267,2.0,0.0
2265,1,0.8308156132698059,11.0,0.0
2269,1,0.5433619022369385,1.0,2.0
2274,0,0.4854304492473602,4.0,0.0
2275,1,0.7336543202400208,1.0,0.0
2276,1,0.6311090588569641,4.0,5.0
2286,0,0.4604523479938507,0.0,0.0
2291,1,0.557055652141571,0.0,1.0
2300,0,0.4888937771320343,9.0,0.0
2301,0,0.4288843274116516,4.0,0.0
2302,1,0.506703794002533,0.0,0.0
2306,1,0.532972514629364,0.0,0.0
2309,1,0.5095791816711426,1.0,0.0
2313,1,0.7848795056343079,1.0,0.0
2318,1,0.5608110427856445,0.0,0.0
2321,1,0.6338971257209778,7.0,4.0
2324,1,0.5113586783409119,0.0,0.0
2327,0,0.439960777759552,0.0,0.0
2333,1,0.5566275119781494,1.0,0.0
2341,1,0.5984222888946533,2.0,0.0
2345,1,0.6610782146453857,3.0,1.0
2351,1,0.6099680066108704,2.0,0.0
2354,0,0.4351331293582916,2.0,0.0
2356,1,0.610874354839325,7.0,0.0
2358,0,0.4767858684062958,0.0,0.0
2360,1,0.5795797109603882,0.0,0.0
2362,1,0.6834855675697327,0.0,1.0
2367,1,0.5266876816749573,6.0,0.0
2379,1,0.6304320096969604,1.0,0.0
2382,1,0.5756573677062988,3.0,14.0
2384,0,0.4756985306739807,0.0,0.0
2389,1,0.6902849674224854,1.0,0.0
2390,1,0.5711867809295654,4.0,1.0
2394,1,0.7465823888778687,8.0,1.0
2396,1,0.6457290649414062,3.0,0.0
2398,1,0.530624270439148,0.0,0.0
2399,1,0.7350721955299377,0.0,0.0
2402,1,0.8469225764274597,9.0,8.0
2403,1,0.5427613854408264,2.0,1.0
2411,0,0.465741217136383,1.0,1.0
2424,1,0.5317898988723755,0.0,0.0
2430,1,0.6308257579803467,0.0,0.0
2433,0,0.4705617129802704,0.0,0.0
2436,1,0.8525580763816833,0.0,0.0
2437,0,0.4890440106391907,0.0,0.0
2440,0,0.4469485878944397,0.0,0.0
2442,1,0.5698531866073608,1.0,0.0
2443,0,0.4942295551300049,0.0,0.0
2445,0,0.4107215404510498,0.0,0.0
2449,1,0.7827011346817017,1.0,0.0
2451,0,0.491301417350769,0.0,0.0
2453,1,0.5098784565925598,0.0,0.0
2456,0,0.4418356418609619,1.0,0.0
2457,1,0.5892760157585144,0.0,0.0
2462,1,0.5641096234321594,1.0,1.0
2470,1,0.5788334608078003,0.0,0.0
2477,0,0.4143601059913635,0.0,0.0
2481,1,0.7351659536361694,2.0,1.0
2483,1,0.5047835111618042,0.0,0.0
2489,1,0.7404330372810364,0.0,0.0
2492,1,0.645355224609375,6.0,2.0
2494,1,0.7263676524162292,2.0,0.0
2499,1,0.5379291772842407,2.0,3.0
2508,1,0.6277464628219604,1.0,0.0
2510,1,0.5393218398094177,0.0,0.0
2518,1,0.6187317371368408,3.0,1.0
2523,0,0.4895187020301819,5.0,1.0
2527,0,0.4797777235507965,0.0,0.0
2528,1,0.5570669770240784,1.0,0.0
2538,1,0.5162545442581177,3.0,0.0
2539,0,0.4912474751472473,1.0,0.0
2541,1,0.6533011198043823,0.0,0.0
2547,0,0.4892171919345855,13.0,3.0
2549,1,0.5658523440361023,0.0,0.0
2556,1,0.554163932800293,1.0,0.0
2557,1,0.549119770526886,1.0,0.0
2559,1,0.6092349290847778,5.0,0.0
2560,1,0.5084120035171509,0.0,0.0
2562,1,0.6322816610336304,0.0,0.0
2572,1,0.5388076901435852,0.0,0.0
2574,1,0.5528979897499084,0.0,0.0
2576,1,0.6687259078025818,1.0,0.0
2578,1,0.720646321773529,0.0,0.0
2581,1,0.6400135159492493,1.0,0.0
2587,0,0.4851628839969635,0.0,0.0
2602,1,0.5928530097007751,1.0,0.0
