,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
410,-0.7279579543877027,-0.4787049940151887,-0.6096525390009782,1.0641927152244033,-0.05190643673546324,-0.5564798292692572,0.060497675552955384,0.2345811297117591,0.01408580729708988,0.43131502942266486,-0.9482468063747035,0.019577115433392148,0.2949215284089582,0.08955601369125074,0.5345648246064174,0.20274042437976741,-0.49771451548458534,-0.25176735557681357
2886,0.9563294153884185,0.038003285239708605,-0.16010744305237065,-0.6600445566095262,-0.4623972601617399,-0.07687600561048216,0.00041861707980109497,0.3911890726739565,-0.096780576752553,0.5262149885168883,0.17322440006738304,-0.24795334125000779,-0.12411536119559059,0.07388492218340915,-0.14483788762424918,0.2313633490941083,0.05380478684356562,-0.018525225446646032
3666,-0.6867318141606293,-0.17718807216389543,-0.3464326983158009,0.47115583098475483,0.5032096175894698,-0.8015020127722546,0.25362721551095246,-0.16022289870260625,-0.15043138996423136,0.18883662693234646,-0.24989223727676652,0.3296294153652784,-0.06372234061477372,0.2792777857591309,0.36130361610791456,-0.4480360722535679,0.24285450851359894,0.4805169564220355
461,-0.42905305920039694,0.20399100420267735,-0.052657024972178,0.5223704477957386,0.24994076342755042,0.7229535219403171,-0.12470929100287027,0.03622699535681362,-0.014080557761451937,0.9855544478610045,0.16656905549742712,0.08454622689798824,0.3530732830246703,0.05415378296327634,-0.2639640318970516,0.11427342441637452,0.03916707383753442,-0.14765757387863512
1222,-0.6736960992747925,-0.9610554221749508,-0.3684741476277425,-0.33070390214140466,0.9122660003289089,0.2389408043735124,0.3221600968659584,-0.0594697257336195,-0.33371739127717054,-0.4565774397307588,0.19066611139563885,-0.017475191581643033,-0.005711050480260499,-0.016994463094543163,0.13570284567008292,0.4970043734168316,0.11036609544456871,-0.14796990775267926
5,0.8962796183658674,-0.3813318727899845,-0.05595982605155757,-0.5353835629038006,-0.1274969428832021,0.25905107581304343,0.3378495327494505,-0.2350381479163537,0.44318268174804765,0.37213166816476045,-0.5772304472339271,0.000542104681154479,0.15316123646440824,-0.5137756935157892,0.23211105203967775,-0.11681497553490286,-0.017498857294949224,0.16262067563585755
2833,-0.6407637698211288,0.6680591869434523,-0.19720132098103807,-0.07428717909035591,-0.08059121953536572,-0.16954491196243696,0.060746846603537075,0.33126901837681466,-0.036041085383857266,0.30777659509420957,0.09206071567308759,0.008009587612565965,-0.025267391470146637,-0.10414870488512383,-0.08084374203292959,0.07851586435248895,0.1352651829463132,0.06746360546425019
2577,0.5949398616534933,0.31077206579151634,0.2231772106682997,0.05216530533070028,0.5202459381986585,0.3485046273731196,0.5759446875945993,0.06693012438638221,-0.20044124998911123,-0.7065614097913708,-0.08482483062803615,0.1478027889885941,-0.02152566857875262,0.0325380534251641,-0.1377209670312651,0.19892657476336995,-0.18664296811071054,0.07895026331898679
1823,-0.7200867156962716,0.6410903904433642,-0.21491657262062705,-0.04337079793698422,-0.12904069717004726,-0.17923652164883438,-0.017266819821038455,0.051530375832383735,-0.047071887074435624,-0.04769582483114047,0.0058121387174913846,-0.16035471276860525,-0.06023344497247862,-0.0007233872888370828,0.08555653160847965,0.12399116711752152,-0.1220355298143788,0.010582722668229417
1509,-0.6355757611335107,-0.12333343890174761,-0.3881902475009333,-0.6752963398583219,-0.022288586906155337,0.28712715249382154,-0.28474959597300864,-0.2667664748811991,-0.028289476757768137,-0.2028782097257783,-0.03691288141813362,-0.13919086085669188,-0.06911743848528233,0.12201835863192556,0.5203146981858455,-0.1873596070141814,0.3502515312651381,0.1453717710261365
