V.SUM.TOTAL,P.SUM.TOTAL,PAÍS,ETNIA.BN,EDAD,GENERO_BIN_0,GENERO_BIN_1,ORIENTSEX.BN_1,ORIENTSEX.BN_2,INTERSECT,idx_original
0.0,1.0,1,0.0,17.0,0,1,0,1,0,639
15.0,11.0,2,1.0,14.0,1,0,1,0,1,147
1.0,0.0,1,0.0,16.0,0,1,1,0,0,2815
0.0,0.0,1,0.0,17.0,0,1,1,0,0,728
2.0,0.0,2,1.0,17.0,1,0,1,0,0,2325
1.0,0.0,1,0.0,16.0,0,1,1,0,0,1895
0.0,1.0,1,0.0,17.0,1,0,1,0,0,1746
1.0,0.0,1,0.0,14.0,1,0,1,0,0,2898
4.0,2.0,1,0.0,16.0,0,1,1,0,1,604
2.0,3.0,1,1.0,16.0,1,0,1,0,1,1277
0.0,0.0,1,1.0,17.0,1,0,1,0,0,2396
0.0,0.0,1,0.0,16.0,0,1,0,1,0,787
0.0,0.0,1,0.0,16.0,1,0,1,0,0,2596
2.0,3.0,1,0.0,14.0,0,1,1,0,1,1882
1.0,0.0,1,1.0,16.0,0,1,1,0,0,2841
0.0,0.0,1,1.0,17.0,1,0,1,0,0,1271
0.0,0.0,1,0.0,17.0,1,0,1,0,0,710
0.0,0.0,1,0.0,17.0,0,1,1,0,0,3137
4.0,2.0,1,1.0,16.0,1,0,1,0,1,3622
2.0,0.0,1,0.0,15.0,0,1,1,0,0,3349
8.0,0.0,1,0.0,16.0,0,1,1,0,0,196
7.0,1.0,1,0.0,16.0,0,1,1,0,1,3582
1.0,0.0,1,1.0,15.0,0,1,1,0,0,2908
0.0,0.0,1,0.0,17.0,1,0,1,0,0,1941
0.0,0.0,1,1.0,17.0,0,1,0,1,0,1563
2.0,0.0,1,0.0,14.0,1,0,1,0,0,160
2.0,0.0,1,0.0,15.0,0,1,1,0,0,2014
2.0,0.0,1,0.0,14.0,0,1,1,0,0,3757
3.0,14.0,2,1.0,15.0,1,0,1,0,1,2237
6.0,1.0,2,1.0,16.0,1,0,1,0,1,3640
4.0,0.0,1,0.0,16.0,1,0,0,1,0,870
0.0,0.0,1,0.0,15.0,1,0,1,0,0,1146
0.0,0.0,1,0.0,17.0,1,0,1,0,0,1972
2.0,0.0,1,1.0,16.0,0,1,1,0,0,210
3.0,2.0,2,1.0,16.0,0,1,1,0,1,673
0.0,0.0,1,0.0,15.0,1,0,1,0,0,455
0.0,0.0,1,0.0,16.0,0,1,1,0,0,2001
2.0,0.0,1,0.0,15.0,0,1,1,0,0,2463
2.0,2.0,1,0.0,16.0,1,0,1,0,1,245
0.0,0.0,1,0.0,15.0,0,1,1,0,0,2149
1.0,0.0,1,0.0,15.0,0,1,1,0,0,3584
1.0,0.0,1,0.0,16.0,0,1,0,1,0,1555
0.0,0.0,1,0.0,16.0,1,0,1,0,0,685
1.0,1.0,1,0.0,17.0,1,0,1,0,1,651
1.0,1.0,1,0.0,16.0,0,1,1,0,1,2579
0.0,0.0,1,0.0,14.0,0,1,1,0,0,1907
1.0,1.0,1,0.0,15.0,0,1,1,0,1,1924
0.0,0.0,1,0.0,15.0,1,0,1,0,0,1673
0.0,0.0,1,0.0,14.0,1,0,1,0,0,1637
0.0,0.0,1,0.0,17.0,1,0,1,0,0,719
0.0,0.0,1,0.0,15.0,1,0,1,0,0,1851
0.0,0.0,1,1.0,15.0,1,0,1,0,0,1057
1.0,0.0,1,0.0,17.0,1,0,1,0,0,1003
0.0,1.0,1,0.0,16.0,0,1,1,0,0,3116
3.0,0.0,1,0.0,17.0,0,1,1,0,0,3272
0.0,0.0,1,0.0,16.0,0,1,0,1,0,753
0.0,0.0,1,0.0,15.0,0,1,1,0,0,3344
1.0,1.0,1,0.0,16.0,1,0,1,0,1,1979
8.0,0.0,1,0.0,16.0,0,1,1,0,0,96
1.0,0.0,1,1.0,16.0,0,1,0,1,0,2675
6.0,1.0,1,1.0,15.0,0,1,1,0,1,461
3.0,1.0,1,1.0,15.0,0,1,1,0,1,1176
2.0,0.0,2,0.0,16.0,1,0,1,0,0,3685
0.0,0.0,1,0.0,14.0,1,0,1,0,0,1861
0.0,0.0,1,0.0,14.0,0,1,1,0,0,501
6.0,0.0,1,0.0,15.0,0,1,0,1,0,2901
1.0,0.0,1,0.0,14.0,0,1,1,0,0,1048
0.0,0.0,1,0.0,16.0,1,0,1,0,0,1582
12.0,1.0,1,0.0,16.0,0,1,0,1,1,264
0.0,0.0,1,0.0,17.0,0,1,1,0,0,3407
3.0,0.0,1,0.0,17.0,0,1,1,0,0,1514
0.0,0.0,1,1.0,15.0,0,1,1,0,0,427
0.0,0.0,1,0.0,15.0,0,1,1,0,0,1831
0.0,0.0,1,0.0,14.0,0,1,1,0,0,2196
0.0,0.0,1,0.0,16.0,1,0,1,0,0,838
0.0,0.0,1,0.0,14.0,1,0,1,0,0,1047
0.0,0.0,1,0.0,15.0,1,0,1,0,0,894
0.0,0.0,2,1.0,17.0,1,0,1,0,0,1538
3.0,3.0,1,0.0,14.0,1,0,1,0,1,2873
0.0,0.0,2,1.0,17.0,1,0,1,0,0,316
0.0,0.0,1,0.0,15.0,1,0,1,0,0,218
3.0,0.0,2,0.0,14.0,1,0,1,0,0,3713
0.0,0.0,1,0.0,16.0,1,0,1,0,0,831
0.0,0.0,1,0.0,17.0,1,0,1,0,0,3502
1.0,0.0,1,0.0,17.0,0,1,1,0,0,101
1.0,0.0,2,0.0,14.0,0,1,1,0,0,3763
1.0,0.0,1,0.0,15.0,1,0,1,0,0,3230
0.0,0.0,1,0.0,14.0,1,0,1,0,0,3175
2.0,0.0,1,0.0,15.0,0,1,0,1,0,3490
0.0,0.0,1,0.0,17.0,1,0,1,0,0,1783
3.0,2.0,1,0.0,14.0,1,0,0,1,1,344
0.0,0.0,2,0.0,14.0,1,0,1,0,0,55
1.0,0.0,1,0.0,15.0,1,0,1,0,0,2273
0.0,0.0,1,0.0,15.0,1,0,1,0,0,924
0.0,0.0,1,0.0,14.0,0,1,1,0,0,1898
0.0,0.0,1,0.0,17.0,0,1,0,1,0,2567
5.0,0.0,1,0.0,16.0,0,1,1,0,0,3325
5.0,0.0,1,0.0,16.0,0,1,0,1,0,1495
0.0,1.0,1,0.0,16.0,1,0,1,0,0,598
5.0,0.0,1,0.0,16.0,0,1,0,1,0,1634
1.0,0.0,2,1.0,15.0,0,1,0,1,0,2481
3.0,0.0,2,1.0,17.0,1,0,1,0,0,1803
0.0,0.0,1,0.0,14.0,1,0,1,0,0,507
1.0,0.0,1,0.0,17.0,0,1,1,0,0,2351
0.0,1.0,1,0.0,14.0,0,1,1,0,0,908
1.0,0.0,1,0.0,16.0,0,1,0,1,0,372
1.0,0.0,1,0.0,14.0,0,1,1,0,0,1918
0.0,0.0,1,0.0,15.0,1,0,1,0,0,2136
0.0,0.0,1,0.0,15.0,0,1,0,1,0,106
2.0,1.0,1,0.0,16.0,0,1,1,0,1,1622
0.0,0.0,1,0.0,15.0,0,1,1,0,0,3534
2.0,0.0,1,1.0,14.0,0,1,1,0,0,156
0.0,0.0,1,0.0,15.0,1,0,0,1,0,275
1.0,0.0,1,1.0,15.0,1,0,1,0,0,1887
0.0,0.0,1,1.0,14.0,0,1,1,0,0,2884
1.0,0.0,1,0.0,15.0,1,0,1,0,0,3115
0.0,0.0,1,0.0,16.0,0,1,1,0,0,2644
2.0,1.0,1,0.0,16.0,0,1,1,0,1,3378
0.0,0.0,1,1.0,16.0,1,0,1,0,0,1286
2.0,5.0,1,0.0,15.0,1,0,1,0,1,3064
0.0,0.0,1,0.0,16.0,0,1,1,0,0,1275
0.0,0.0,1,0.0,14.0,1,0,1,0,0,1647
0.0,0.0,1,0.0,16.0,1,0,1,0,0,2477
2.0,0.0,1,0.0,14.0,1,0,1,0,0,3039
2.0,1.0,1,0.0,15.0,0,1,1,0,1,2747
0.0,0.0,1,0.0,16.0,1,0,1,0,0,1660
0.0,0.0,1,0.0,15.0,0,1,1,0,0,2252
8.0,1.0,1,1.0,17.0,0,1,0,1,1,726
1.0,0.0,1,0.0,15.0,0,1,1,0,0,204
0.0,0.0,2,0.0,15.0,0,1,1,0,0,3627
1.0,0.0,1,0.0,15.0,0,1,1,0,0,2821
0.0,0.0,1,0.0,14.0,1,0,1,0,0,2186
1.0,0.0,2,1.0,14.0,1,0,1,0,0,3737
0.0,0.0,1,0.0,15.0,0,1,0,1,0,3333
1.0,0.0,1,0.0,15.0,1,0,1,0,0,1080
0.0,0.0,1,0.0,14.0,1,0,1,0,0,1138
1.0,1.0,1,0.0,16.0,1,0,1,0,1,2279
0.0,0.0,1,0.0,17.0,1,0,1,0,0,1605
3.0,4.0,1,0.0,15.0,1,0,1,0,1,2658
10.0,1.0,2,1.0,16.0,1,0,1,0,1,650
0.0,0.0,1,1.0,17.0,1,0,1,0,0,2958
0.0,0.0,1,0.0,14.0,0,1,1,0,0,3176
0.0,0.0,1,0.0,16.0,1,0,1,0,0,3529
0.0,1.0,1,0.0,15.0,1,0,1,0,0,1981
0.0,0.0,1,0.0,15.0,1,0,1,0,0,1858
0.0,1.0,1,0.0,14.0,1,0,1,0,0,2819
0.0,0.0,1,0.0,14.0,1,0,1,0,0,3760
0.0,0.0,1,0.0,16.0,1,0,1,0,0,469
5.0,2.0,1,1.0,16.0,1,0,0,1,1,3451
0.0,0.0,1,0.0,17.0,0,1,1,0,0,1611
2.0,1.0,1,0.0,14.0,0,1,1,0,1,339
12.0,0.0,1,0.0,16.0,0,1,0,1,0,3248
0.0,0.0,1,0.0,15.0,1,0,1,0,0,464
0.0,0.0,1,0.0,17.0,1,0,1,0,0,37
5.0,1.0,1,0.0,14.0,0,1,1,0,1,2833
3.0,2.0,1,0.0,16.0,0,1,1,0,1,2365
7.0,2.0,1,0.0,14.0,1,0,1,0,1,3611
0.0,2.0,1,0.0,17.0,0,1,1,0,0,2637
4.0,2.0,1,0.0,15.0,0,1,1,0,1,1177
7.0,1.0,1,1.0,16.0,1,0,0,1,1,1308
1.0,0.0,1,0.0,16.0,1,0,1,0,0,1391
0.0,0.0,1,0.0,14.0,0,1,1,0,0,1244
3.0,0.0,1,0.0,14.0,1,0,1,0,0,2763
0.0,0.0,1,0.0,15.0,0,1,1,0,0,2214
1.0,0.0,1,0.0,14.0,0,1,1,0,0,1827
0.0,0.0,1,0.0,14.0,1,0,1,0,0,3750
0.0,0.0,1,0.0,16.0,1,0,1,0,0,2035
0.0,0.0,1,0.0,14.0,0,1,1,0,0,2411
0.0,0.0,1,0.0,15.0,0,1,1,0,0,3166
0.0,0.0,1,0.0,17.0,0,1,1,0,0,625
0.0,0.0,1,0.0,15.0,1,0,1,0,0,2751
0.0,0.0,1,0.0,17.0,1,0,1,0,0,3402
1.0,3.0,1,0.0,15.0,1,0,1,0,1,2832
5.0,0.0,1,1.0,17.0,1,0,1,0,0,2950
0.0,1.0,1,0.0,17.0,0,1,1,0,0,166
8.0,11.0,1,1.0,14.0,1,0,1,0,1,2767
0.0,0.0,1,0.0,17.0,1,0,1,0,0,3298
0.0,1.0,1,0.0,15.0,1,0,1,0,0,1426
0.0,0.0,1,0.0,15.0,1,0,1,0,0,391
0.0,0.0,1,0.0,14.0,1,0,1,0,0,2179
2.0,0.0,1,0.0,17.0,0,1,1,0,0,1539
5.0,0.0,1,0.0,14.0,0,1,0,1,0,2201
0.0,0.0,1,0.0,15.0,0,1,1,0,0,2905
2.0,0.0,1,0.0,16.0,0,1,1,0,0,3071
1.0,0.0,1,0.0,16.0,1,0,1,0,0,768
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3593
0.0,0.0,1,0.0,17.0,0,1,1,0,0,2561
3.0,0.0,1,0.0,15.0,0,1,0,1,0,2964
3.0,2.0,1,0.0,16.0,0,1,1,0,1,755
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3197
0.0,0.0,1,0.0,16.0,0,1,0,1,0,2410
6.0,3.0,1,1.0,16.0,0,1,1,0,1,1951
1.0,0.0,1,0.0,16.0,0,1,1,0,0,279
5.0,0.0,1,0.0,16.0,0,1,0,1,0,740
0.0,0.0,1,0.0,15.0,1,0,1,0,0,2420
3.0,0.0,1,0.0,17.0,1,0,1,0,0,1012
2.0,1.0,1,0.0,15.0,0,1,0,1,1,444
0.0,0.0,1,0.0,15.0,1,0,0,1,0,1164
0.0,1.0,1,0.0,16.0,0,1,1,0,0,3127
0.0,1.0,1,0.0,15.0,1,0,0,1,0,2483
0.0,0.0,1,1.0,14.0,0,1,1,0,0,1926
0.0,0.0,1,0.0,16.0,1,0,1,0,0,1561
0.0,0.0,1,0.0,14.0,0,1,1,0,0,3224
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3168
0.0,0.0,1,0.0,14.0,1,0,1,0,0,158
0.0,0.0,1,1.0,17.0,1,0,1,0,0,1025
12.0,0.0,1,0.0,15.0,0,1,0,1,0,2744
0.0,0.0,1,0.0,15.0,0,1,1,0,0,1135
6.0,3.0,1,0.0,16.0,1,0,1,0,1,851
1.0,0.0,2,1.0,14.0,1,0,1,0,0,1419
5.0,0.0,1,0.0,16.0,0,1,1,0,0,1480
0.0,0.0,1,0.0,16.0,0,1,1,0,0,2003
0.0,1.0,1,0.0,17.0,1,0,1,0,0,1946
0.0,0.0,1,1.0,16.0,0,1,1,0,0,2635
1.0,0.0,1,0.0,15.0,1,0,1,0,0,2766
0.0,0.0,1,1.0,15.0,0,1,1,0,0,2923
0.0,0.0,1,0.0,15.0,1,0,1,0,0,1161
2.0,0.0,1,0.0,16.0,0,1,0,1,0,3102
0.0,0.0,2,1.0,15.0,1,0,1,0,0,1840
4.0,2.0,2,0.0,16.0,0,1,1,0,1,607
1.0,0.0,1,0.0,15.0,0,1,1,0,0,2442
5.0,0.0,1,0.0,15.0,1,0,0,1,0,1975
6.0,0.0,1,0.0,16.0,0,1,1,0,0,3638
2.0,2.0,1,0.0,16.0,0,1,0,1,1,2978
3.0,0.0,1,1.0,14.0,0,1,0,1,0,1675
1.0,0.0,1,0.0,16.0,0,1,1,0,0,2605
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3594
3.0,0.0,1,0.0,16.0,0,1,1,0,0,1583
4.0,1.0,1,0.0,17.0,0,1,0,1,1,1404
0.0,0.0,1,0.0,14.0,1,0,1,0,0,898
0.0,0.0,1,0.0,16.0,1,0,1,0,0,1818
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3590
0.0,0.0,1,0.0,16.0,0,1,1,0,0,2360
6.0,1.0,1,1.0,15.0,1,0,1,0,1,1360
3.0,2.0,1,0.0,15.0,1,0,1,0,1,2662
10.0,1.0,1,1.0,17.0,0,1,0,1,1,3103
0.0,0.0,1,0.0,16.0,0,1,1,0,0,1099
2.0,0.0,1,0.0,16.0,0,1,0,1,0,649
3.0,0.0,2,0.0,16.0,1,0,0,1,0,2835
3.0,1.0,1,1.0,16.0,0,1,0,1,1,2960
0.0,0.0,1,0.0,14.0,1,0,1,0,0,2276
1.0,0.0,1,0.0,16.0,1,0,1,0,0,1993
0.0,0.0,1,0.0,15.0,0,1,0,1,0,1154
0.0,0.0,1,0.0,15.0,0,1,1,0,0,2205
2.0,0.0,1,0.0,15.0,0,1,1,0,0,399
2.0,0.0,1,0.0,15.0,0,1,1,0,0,1310
0.0,0.0,1,0.0,17.0,1,0,1,0,0,288
2.0,0.0,2,1.0,15.0,0,1,1,0,0,1405
1.0,1.0,1,1.0,14.0,1,0,1,0,1,2241
1.0,0.0,1,0.0,15.0,0,1,1,0,0,2941
7.0,1.0,1,0.0,17.0,1,0,1,0,1,618
1.0,0.0,1,0.0,15.0,0,1,1,0,0,2849
0.0,0.0,2,1.0,16.0,0,1,1,0,0,2948
0.0,0.0,1,0.0,16.0,0,1,1,0,0,732
0.0,0.0,1,0.0,15.0,1,0,1,0,0,913
2.0,0.0,1,0.0,15.0,1,0,1,0,0,2865
0.0,0.0,1,1.0,15.0,0,1,1,0,0,1334
5.0,3.0,1,0.0,15.0,0,1,1,0,1,3187
0.0,2.0,1,0.0,16.0,0,1,1,0,0,2107
1.0,10.0,1,0.0,14.0,0,1,1,0,1,1674
3.0,1.0,1,1.0,15.0,1,0,1,0,1,430
6.0,2.0,1,0.0,14.0,1,0,0,1,1,3605
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3343
5.0,0.0,1,0.0,17.0,0,1,1,0,0,630
0.0,0.0,1,0.0,15.0,0,1,1,0,0,2215
0.0,0.0,1,0.0,16.0,0,1,1,0,0,240
1.0,0.0,1,1.0,16.0,0,1,0,1,0,578
0.0,0.0,1,0.0,14.0,1,0,1,0,0,92
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3179
0.0,0.0,1,0.0,14.0,0,1,1,0,0,333
2.0,0.0,1,1.0,15.0,0,1,1,0,0,3038
0.0,0.0,1,0.0,17.0,1,0,1,0,0,614
1.0,2.0,1,1.0,17.0,1,0,1,0,1,294
1.0,0.0,2,1.0,14.0,0,1,1,0,0,1936
8.0,4.0,1,0.0,14.0,1,0,1,0,1,85
9.0,2.0,1,0.0,17.0,1,0,1,0,1,523
2.0,0.0,1,0.0,16.0,0,1,1,0,0,1580
0.0,0.0,1,0.0,17.0,1,0,1,0,0,2505
0.0,0.0,1,0.0,14.0,0,1,1,0,0,1885
0.0,0.0,1,1.0,17.0,0,1,1,0,0,414
0.0,0.0,1,0.0,15.0,0,1,1,0,0,779
0.0,0.0,1,0.0,15.0,0,1,1,0,0,3214
0.0,0.0,1,0.0,14.0,0,1,1,0,0,1919
0.0,0.0,1,0.0,17.0,0,1,1,0,0,1971
0.0,0.0,1,0.0,16.0,0,1,1,0,0,1396
0.0,0.0,1,0.0,16.0,1,0,1,0,0,3393
1.0,1.0,1,0.0,15.0,0,1,1,0,1,2673
0.0,0.0,1,0.0,17.0,0,1,1,0,0,2317
4.0,1.0,1,1.0,15.0,0,1,0,1,1,388
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3612
0.0,0.0,1,0.0,14.0,0,1,0,1,0,2227
0.0,0.0,1,0.0,16.0,0,1,0,1,0,2368
3.0,0.0,1,0.0,16.0,1,0,1,0,0,2686
0.0,0.0,1,0.0,14.0,1,0,1,0,0,3158
1.0,1.0,1,1.0,14.0,0,1,1,0,1,969
1.0,0.0,1,0.0,17.0,0,1,0,1,0,3270
0.0,0.0,1,0.0,14.0,1,0,1,0,0,2192
0.0,0.0,1,1.0,16.0,0,1,1,0,0,3527
5.0,3.0,2,1.0,15.0,0,1,1,0,1,3229
2.0,0.0,1,0.0,15.0,0,1,0,1,0,754
0.0,0.0,1,0.0,15.0,0,1,1,0,0,2425
1.0,4.0,1,0.0,15.0,1,0,1,0,1,3569
0.0,0.0,1,0.0,16.0,0,1,1,0,0,1751
0.0,0.0,1,0.0,17.0,1,0,1,0,0,1990
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3601
0.0,0.0,1,0.0,14.0,0,1,0,1,0,1031
0.0,0.0,1,0.0,14.0,1,0,1,0,0,2940
9.0,0.0,1,0.0,15.0,0,1,0,1,0,2164
1.0,0.0,1,0.0,15.0,0,1,1,0,0,2859
1.0,0.0,1,0.0,16.0,0,1,1,0,0,3100
1.0,0.0,1,0.0,16.0,0,1,1,0,0,590
1.0,0.0,1,0.0,15.0,1,0,1,0,0,462
3.0,1.0,1,0.0,14.0,0,1,1,0,1,79
1.0,0.0,1,0.0,16.0,0,1,1,0,0,665
0.0,0.0,1,0.0,15.0,0,1,1,0,0,1686
2.0,0.0,1,0.0,17.0,0,1,1,0,0,3395
0.0,0.0,1,0.0,15.0,0,1,1,0,0,1693
1.0,0.0,1,0.0,14.0,0,1,1,0,0,3572
0.0,0.0,1,0.0,16.0,1,0,1,0,0,636
1.0,0.0,1,0.0,15.0,1,0,1,0,0,2647
1.0,0.0,1,0.0,16.0,0,1,0,1,0,1695
3.0,0.0,1,1.0,16.0,1,0,1,0,0,189
0.0,0.0,1,0.0,14.0,1,0,1,0,0,2790
0.0,0.0,1,0.0,17.0,1,0,1,0,0,303
1.0,0.0,1,0.0,15.0,0,1,1,0,0,2812
0.0,0.0,1,0.0,17.0,1,0,1,0,0,2037
0.0,0.0,1,0.0,16.0,1,0,1,0,0,940
1.0,0.0,1,0.0,15.0,1,0,1,0,0,1680
0.0,0.0,1,0.0,15.0,0,1,1,0,0,771
1.0,1.0,1,0.0,16.0,0,1,1,0,1,3610
10.0,3.0,1,0.0,16.0,0,1,1,0,1,181
2.0,0.0,1,0.0,14.0,0,1,0,1,0,981
2.0,0.0,1,0.0,14.0,0,1,1,0,0,497
2.0,0.0,1,0.0,15.0,1,0,1,0,0,593
1.0,0.0,1,0.0,16.0,0,1,1,0,0,678
1.0,0.0,1,0.0,17.0,0,1,1,0,0,2851
0.0,0.0,1,0.0,17.0,1,0,1,0,0,1029
4.0,2.0,1,1.0,14.0,0,1,1,0,1,2693
2.0,2.0,1,0.0,15.0,1,0,1,0,1,3063
1.0,0.0,1,0.0,17.0,1,0,1,0,0,704
2.0,1.0,1,0.0,15.0,0,1,1,0,1,2839
0.0,0.0,1,0.0,14.0,0,1,1,0,0,2497
0.0,0.0,1,0.0,16.0,0,1,1,0,0,3350
0.0,0.0,1,0.0,15.0,0,1,1,0,0,1194
0.0,2.0,1,0.0,15.0,0,1,1,0,0,3658
2.0,0.0,1,0.0,15.0,0,1,1,0,0,1215
0.0,0.0,1,0.0,15.0,1,0,1,0,0,907
3.0,0.0,1,0.0,15.0,0,1,1,0,0,2022
0.0,0.0,1,0.0,17.0,1,0,1,0,0,171
0.0,0.0,1,0.0,15.0,1,0,1,0,0,2429
0.0,0.0,1,0.0,14.0,1,0,1,0,0,2932
4.0,2.0,1,0.0,14.0,0,1,1,0,1,2247
0.0,0.0,1,0.0,17.0,1,0,1,0,0,26
1.0,0.0,1,0.0,17.0,0,1,0,1,0,139
0.0,0.0,2,1.0,15.0,1,0,1,0,0,2805
3.0,0.0,1,1.0,17.0,1,0,1,0,0,38
0.0,0.0,1,0.0,17.0,0,1,1,0,0,1781
0.0,0.0,1,0.0,15.0,0,1,1,0,0,3413
0.0,0.0,1,1.0,14.0,1,0,0,1,0,165
4.0,1.0,1,0.0,15.0,0,1,0,1,1,2922
0.0,0.0,1,0.0,14.0,1,0,1,0,0,1033
7.0,2.0,1,1.0,16.0,1,0,1,0,1,1628
3.0,1.0,2,1.0,15.0,1,0,1,0,1,3642
0.0,0.0,1,0.0,15.0,1,0,1,0,0,2284
0.0,0.0,1,0.0,17.0,1,0,1,0,0,1075
10.0,3.0,1,0.0,14.0,0,1,0,1,1,93
0.0,0.0,2,1.0,16.0,1,0,1,0,0,2836
3.0,0.0,1,0.0,14.0,0,1,0,1,0,952
1.0,0.0,1,0.0,15.0,0,1,1,0,0,2013
0.0,0.0,1,0.0,15.0,1,0,1,0,0,2095
2.0,0.0,2,1.0,15.0,0,1,1,0,0,2709
0.0,0.0,1,0.0,14.0,0,1,0,1,0,967
0.0,0.0,2,1.0,16.0,1,0,1,0,0,612
0.0,0.0,1,0.0,16.0,0,1,1,0,0,1092
0.0,0.0,1,0.0,17.0,0,1,1,0,0,1370
2.0,1.0,1,0.0,16.0,0,1,1,0,1,998
0.0,0.0,1,1.0,16.0,1,0,1,0,0,3327
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3628
1.0,0.0,1,0.0,16.0,0,1,0,1,0,737
0.0,1.0,2,0.0,16.0,1,0,1,0,0,3457
0.0,0.0,1,1.0,14.0,1,0,1,0,0,2406
7.0,3.0,1,0.0,15.0,1,0,1,0,1,2758
0.0,0.0,1,0.0,15.0,0,1,1,0,0,2290
0.0,0.0,1,0.0,17.0,1,0,1,0,0,1719
0.0,0.0,1,1.0,14.0,1,0,1,0,0,2726
1.0,1.0,1,0.0,16.0,0,1,0,1,1,3460
0.0,0.0,1,0.0,16.0,1,0,1,0,0,1489
0.0,0.0,1,1.0,14.0,0,1,1,0,0,1174
0.0,0.0,1,0.0,15.0,0,1,1,0,0,1210
1.0,0.0,1,0.0,15.0,1,0,1,0,0,2657
1.0,0.0,1,1.0,14.0,0,1,1,0,0,1248
10.0,0.0,1,0.0,16.0,0,1,0,1,0,1733
0.0,0.0,1,0.0,16.0,1,0,1,0,0,2989
0.0,0.0,1,0.0,14.0,1,0,1,0,0,2854
0.0,0.0,1,0.0,17.0,1,0,1,0,0,1367
0.0,0.0,1,0.0,15.0,0,1,1,0,0,3429
0.0,0.0,1,0.0,17.0,1,0,1,0,0,2514
0.0,1.0,2,0.0,16.0,1,0,0,1,0,2954
0.0,0.0,1,0.0,15.0,1,0,1,0,0,3524
3.0,1.0,2,0.0,15.0,1,0,1,0,1,1137
0.0,0.0,1,1.0,15.0,0,1,1,0,0,229
2.0,0.0,1,0.0,16.0,0,1,1,0,0,995
0.0,0.0,1,0.0,17.0,0,1,1,0,0,2535
3.0,2.0,1,0.0,16.0,0,1,1,0,1,2359
5.0,2.0,1,0.0,15.0,0,1,0,1,1,420
4.0,0.0,1,0.0,14.0,0,1,1,0,0,334
1.0,0.0,1,0.0,14.0,0,1,1,0,0,1665
0.0,0.0,1,0.0,15.0,0,1,1,0,0,3056
0.0,0.0,1,0.0,17.0,0,1,1,0,0,1600
7.0,2.0,2,0.0,15.0,1,0,1,0,1,3600
0.0,1.0,2,1.0,14.0,1,0,1,0,0,353
3.0,0.0,1,0.0,15.0,0,1,1,0,0,3530
4.0,2.0,1,0.0,15.0,0,1,1,0,1,2492
1.0,2.0,1,1.0,17.0,0,1,1,0,1,3304
0.0,0.0,1,0.0,17.0,1,0,1,0,0,1612
1.0,3.0,1,0.0,15.0,1,0,1,0,1,1104
0.0,0.0,1,0.0,14.0,1,0,1,0,0,3709
0.0,1.0,1,0.0,15.0,1,0,1,0,0,1067
1.0,0.0,1,1.0,14.0,0,1,1,0,0,162
0.0,0.0,1,0.0,14.0,0,1,0,1,0,146
1.0,0.0,1,1.0,14.0,0,1,1,0,0,3036
0.0,0.0,1,0.0,17.0,0,1,1,0,0,28
2.0,0.0,1,0.0,14.0,0,1,1,0,0,435
2.0,1.0,1,0.0,16.0,0,1,0,1,1,3309
0.0,0.0,1,1.0,15.0,1,0,1,0,0,887
5.0,3.0,1,0.0,16.0,0,1,1,0,1,220
0.0,0.0,1,0.0,17.0,0,1,1,0,0,517
0.0,0.0,1,0.0,17.0,1,0,1,0,0,2520
0.0,0.0,1,0.0,16.0,1,0,1,0,0,1103
0.0,0.0,1,0.0,16.0,1,0,1,0,0,3150
5.0,0.0,1,0.0,15.0,0,1,1,0,0,1780
6.0,3.0,1,0.0,16.0,1,0,0,1,1,2599
0.0,0.0,1,0.0,14.0,0,1,1,0,0,2135
1.0,1.0,1,0.0,17.0,0,1,1,0,1,1727
0.0,0.0,1,0.0,14.0,0,1,1,0,0,2197
3.0,0.0,1,0.0,15.0,0,1,0,1,0,2055
0.0,0.0,1,0.0,17.0,0,1,1,0,0,3279
1.0,0.0,1,0.0,17.0,1,0,1,0,0,720
0.0,4.0,1,1.0,14.0,1,0,1,0,0,1655
0.0,0.0,1,1.0,14.0,0,1,1,0,0,1464
0.0,0.0,1,0.0,16.0,0,1,1,0,0,3564
12.0,14.0,1,1.0,14.0,1,0,1,0,1,1437
2.0,3.0,1,1.0,16.0,1,0,1,0,1,3328
0.0,0.0,1,1.0,16.0,1,0,1,0,0,2305
1.0,0.0,2,1.0,17.0,1,0,1,0,0,3348
0.0,0.0,1,0.0,16.0,0,1,1,0,0,2217
0.0,0.0,1,0.0,15.0,1,0,1,0,0,847
7.0,2.0,2,0.0,17.0,0,1,1,0,1,3380
1.0,1.0,1,0.0,16.0,1,0,1,0,1,3355
4.0,1.0,1,0.0,16.0,0,1,1,0,1,3385
0.0,0.0,1,1.0,16.0,0,1,1,0,0,2705
0.0,0.0,1,0.0,14.0,0,1,1,0,0,3228
