outcome,component,component_number,feature,loading,abs_loading,explained_variance_ratio_component,explained_variance_percent_component,cumulative_variance_percent_at_component,domain
victimization,PC18,18,AUTOEFIC.MEAN,0.0643300350537839,0.0643300350537839,0.0142593060064944,1.4259306006494423,95.07613576237335,Self-efficacy
victimization,PC18,18,APOYO.MEDIAN,0.0633889412437271,0.0633889412437271,0.0142593060064944,1.4259306006494423,95.07613576237335,Social support
victimization,PC18,18,IMPULS.MEAN,0.035822075263804,0.035822075263804,0.0142593060064944,1.4259306006494423,95.07613576237335,Impulsivity
victimization,PC18,18,MORAL.VAR,-0.0242758782618144,0.0242758782618144,0.0142593060064944,1.4259306006494423,95.07613576237335,Moral domain
victimization,PC19,19,IMPULS.VAR,0.1502645106820081,0.1502645106820081,0.0135966613793747,1.359666137937476,96.43580190031084,Impulsivity
victimization,PC19,19,IMPULS.MEDIAN,0.0614854830442068,0.0614854830442068,0.0135966613793747,1.359666137937476,96.43580190031084,Impulsivity
victimization,PC19,19,AUTOEFIC.MEAN,0.0535358503526617,0.0535358503526617,0.0135966613793747,1.359666137937476,96.43580190031084,Self-efficacy
victimization,PC19,19,IMPULS.MEAN,0.0498889616072987,0.0498889616072987,0.0135966613793747,1.359666137937476,96.43580190031084,Impulsivity
victimization,PC19,19,AUTOEFIC.VAR,-0.027193547815222,0.027193547815222,0.0135966613793747,1.359666137937476,96.43580190031084,Self-efficacy
victimization,PC19,19,MORAL.MEAN,0.021130706222787,0.021130706222787,0.0135966613793747,1.359666137937476,96.43580190031084,Moral domain
victimization,PC19,19,ABUSOSUBS2,0.0207315336380565,0.0207315336380565,0.0135966613793747,1.359666137937476,96.43580190031084,Substance use
victimization,PC19,19,APOYO.MEDIAN,-0.0192702633495399,0.0192702633495399,0.0135966613793747,1.359666137937476,96.43580190031084,Social support
victimization,PC20,20,ABUSOSUBS2,0.1217929838082736,0.1217929838082736,0.0098312469499208,0.9831246949920802,97.41892659530292,Substance use
victimization,PC20,20,ABUSOSUBS1,-0.0891602695961144,0.0891602695961144,0.0098312469499208,0.9831246949920802,97.41892659530292,Substance use
victimization,PC20,20,CONVIVEN.4,-0.0287077149643323,0.0287077149643323,0.0098312469499208,0.9831246949920802,97.41892659530292,Household composition
victimization,PC20,20,AUTOEFIC.VAR,0.0206184564699538,0.0206184564699538,0.0098312469499208,0.9831246949920802,97.41892659530292,Self-efficacy
victimization,PC20,20,CONVIVEN.3,0.0159806256031988,0.0159806256031988,0.0098312469499208,0.9831246949920802,97.41892659530292,Household composition
victimization,PC20,20,EDAD,0.0090507285139875,0.0090507285139875,0.0098312469499208,0.9831246949920802,97.41892659530292,Sociodemographic indicators
victimization,PC20,20,IMPULS.VAR,-0.0085621500755652,0.0085621500755652,0.0098312469499208,0.9831246949920802,97.41892659530292,Impulsivity
victimization,PC20,20,CONVIVEN.2,0.0075180752522937,0.0075180752522937,0.0098312469499208,0.9831246949920802,97.41892659530292,Household composition
victimization,PC21,21,CONVIVEN.4,0.1354824103465952,0.1354824103465952,0.0088823586364684,0.8882358636468461,98.30716245894978,Household composition
victimization,PC21,21,CONVIVEN.3,-0.0320064610904449,0.0320064610904449,0.0088823586364684,0.8882358636468461,98.30716245894978,Household composition
victimization,PC21,21,CONVIVEN.1,0.0285750367075669,0.0285750367075669,0.0088823586364684,0.8882358636468461,98.30716245894978,Household composition
victimization,PC21,21,ABUSOSUBS2,0.02416089136331,0.02416089136331,0.0088823586364684,0.8882358636468461,98.30716245894978,Substance use
victimization,PC21,21,ABUSOSUBS1,-0.0211040191914157,0.0211040191914157,0.0088823586364684,0.8882358636468461,98.30716245894978,Substance use
victimization,PC21,21,AUTOEFIC.MEAN,-0.0208434249171199,0.0208434249171199,0.0088823586364684,0.8882358636468461,98.30716245894978,Self-efficacy
victimization,PC21,21,MORAL.MEAN,-0.0144217462672934,0.0144217462672934,0.0088823586364684,0.8882358636468461,98.30716245894978,Moral domain
victimization,PC21,21,AUTOEFIC.VAR,-0.0130842095787235,0.0130842095787235,0.0088823586364684,0.8882358636468461,98.30716245894978,Self-efficacy
