strategy,n,positives,negatives,TP,FP,TN,FN,recall_sensitivity,specificity,precision_ppv,npv,balanced_accuracy,f1_positive,accuracy,fpr,fnr,auc_pr,auc_roc,victim_threshold,perp_threshold
Smart AND grid,942,178,764,60,81,683,118,0.33707865168539325,0.893979057591623,0.425531914893617,0.8526841448189763,0.6155288546385081,0.37617554858934166,0.7887473460721869,0.10602094240837696,0.6629213483146067,0.3996067080511836,0.7213291958350492,0.7,0.45
Smart AND grid,942,178,764,60,80,684,118,0.33707865168539325,0.8952879581151832,0.42857142857142855,0.8528678304239401,0.6161833049002883,0.3773584905660377,0.7898089171974523,0.10471204188481675,0.6629213483146067,0.3996067080511836,0.7213291958350492,0.7,0.46
Smart AND grid,942,178,764,60,79,685,118,0.33707865168539325,0.8965968586387435,0.4316546762589928,0.8530510585305106,0.6168377551620684,0.37854889589905366,0.7908704883227177,0.10340314136125654,0.6629213483146067,0.3996067080511836,0.7213291958350492,0.7,0.47
Smart AND grid,942,178,764,60,79,685,118,0.33707865168539325,0.8965968586387435,0.4316546762589928,0.8530510585305106,0.6168377551620684,0.37854889589905366,0.7908704883227177,0.10340314136125654,0.6629213483146067,0.3996067080511836,0.7213291958350492,0.7,0.48
Smart AND grid,942,178,764,59,79,685,119,0.33146067415730335,0.8965968586387435,0.427536231884058,0.8519900497512438,0.6140287663980234,0.37341772151898733,0.7898089171974523,0.10340314136125654,0.6685393258426966,0.3996067080511836,0.7213291958350492,0.7,0.49
Smart AND grid,942,178,764,59,77,687,119,0.33146067415730335,0.8992146596858639,0.4338235294117647,0.8523573200992556,0.6153376669215836,0.37579617834394896,0.7919320594479831,0.10078534031413612,0.6685393258426966,0.3996067080511836,0.7213291958350492,0.7,0.5
Smart AND grid,942,178,764,59,75,689,119,0.33146067415730335,0.9018324607329843,0.44029850746268656,0.8527227722772277,0.6166465674451438,0.3782051282051282,0.7940552016985138,0.09816753926701571,0.6685393258426966,0.3996067080511836,0.7213291958350492,0.7,0.51
Smart AND grid,942,178,764,58,73,691,120,0.3258426966292135,0.9044502617801047,0.44274809160305345,0.8520345252774353,0.615146479204659,0.3754045307443366,0.7951167728237792,0.09554973821989529,0.6741573033707865,0.3996067080511836,0.7213291958350492,0.7,0.52
Smart AND grid,942,178,764,58,73,691,120,0.3258426966292135,0.9044502617801047,0.44274809160305345,0.8520345252774353,0.615146479204659,0.3754045307443366,0.7951167728237792,0.09554973821989529,0.6741573033707865,0.3996067080511836,0.7213291958350492,0.7,0.53
Smart AND grid,942,178,764,57,71,693,121,0.3202247191011236,0.9070680628272252,0.4453125,0.8513513513513513,0.6136463909641744,0.37254901960784315,0.7961783439490446,0.09293193717277487,0.6797752808988764,0.3996067080511836,0.7213291958350492,0.7,0.54
Smart AND grid,942,178,764,57,71,693,121,0.3202247191011236,0.9070680628272252,0.4453125,0.8513513513513513,0.6136463909641744,0.37254901960784315,0.7961783439490446,0.09293193717277487,0.6797752808988764,0.3996067080511836,0.7213291958350492,0.7,0.55
Smart AND grid,942,178,764,57,70,694,121,0.3202247191011236,0.9083769633507853,0.44881889763779526,0.8515337423312883,0.6143008412259545,0.3737704918032787,0.79723991507431,0.09162303664921466,0.6797752808988764,0.3996067080511836,0.7213291958350492,0.7,0.56
Smart AND grid,942,178,764,56,68,696,122,0.3146067415730337,0.9109947643979057,0.45161290322580644,0.8508557457212714,0.6128007529854698,0.3708609271523179,0.7983014861995754,0.08900523560209424,0.6853932584269663,0.3996067080511836,0.7213291958350492,0.7,0.57
Smart AND grid,942,178,764,56,63,701,122,0.3146067415730337,0.9175392670157068,0.47058823529411764,0.8517618469015796,0.6160730042943703,0.37710437710437705,0.8036093418259024,0.0824607329842932,0.6853932584269663,0.3996067080511836,0.7213291958350492,0.7,0.58
Smart AND grid,942,178,764,56,59,705,122,0.3146067415730337,0.9227748691099477,0.48695652173913045,0.8524788391777509,0.6186908053414907,0.3822525597269625,0.807855626326964,0.07722513089005235,0.6853932584269663,0.3996067080511836,0.7213291958350492,0.7,0.59
Smart AND grid,942,178,764,56,58,706,122,0.3146067415730337,0.9240837696335078,0.49122807017543857,0.8526570048309179,0.6193452556032708,0.3835616438356165,0.8089171974522293,0.07591623036649214,0.6853932584269663,0.3996067080511836,0.7213291958350492,0.7,0.6
Smart AND grid,942,178,764,55,55,709,123,0.3089887640449438,0.9280104712041884,0.5,0.8521634615384616,0.6184996176245661,0.3819444444444444,0.8110403397027601,0.07198952879581152,0.6910112359550562,0.3996067080511836,0.7213291958350492,0.7,0.61
Smart AND grid,942,178,764,55,51,713,123,0.3089887640449438,0.9332460732984293,0.5188679245283019,0.8528708133971292,0.6211174186716866,0.3873239436619718,0.8152866242038217,0.06675392670157068,0.6910112359550562,0.3996067080511836,0.7213291958350492,0.7,0.62
Smart AND grid,942,178,764,53,49,715,125,0.29775280898876405,0.9358638743455497,0.5196078431372549,0.8511904761904762,0.6168083416671569,0.37857142857142856,0.8152866242038217,0.06413612565445026,0.702247191011236,0.3996067080511836,0.7213291958350492,0.7,0.63
Smart AND grid,942,178,764,52,47,717,126,0.29213483146067415,0.9384816753926701,0.5252525252525253,0.8505338078291815,0.6153082534266722,0.3754512635379061,0.8163481953290871,0.061518324607329845,0.7078651685393258,0.3996067080511836,0.7213291958350492,0.7,0.64
Smart AND grid,942,178,764,51,43,721,127,0.28651685393258425,0.943717277486911,0.5425531914893617,0.8502358490566038,0.6151170657097477,0.37499999999999994,0.8195329087048833,0.056282722513089,0.7134831460674157,0.3996067080511836,0.7213291958350492,0.7,0.65
Smart AND grid,942,178,764,48,34,730,130,0.2696629213483146,0.9554973821989529,0.5853658536585366,0.8488372093023255,0.6125801517736338,0.3692307692307692,0.8259023354564756,0.04450261780104712,0.7303370786516854,0.3996067080511836,0.7213291958350492,0.7,0.66
Smart AND grid,942,178,764,46,31,733,132,0.25842696629213485,0.9594240837696335,0.5974025974025974,0.8473988439306358,0.6089255250308842,0.3607843137254902,0.826963906581741,0.04057591623036649,0.7415730337078652,0.3996067080511836,0.7213291958350492,0.7,0.67
Smart AND grid,942,178,764,43,28,736,135,0.24157303370786518,0.9633507853403142,0.6056338028169014,0.8450057405281286,0.6024619095240896,0.3453815261044177,0.826963906581741,0.03664921465968586,0.7584269662921348,0.3996067080511836,0.7213291958350492,0.7,0.68
Smart AND grid,942,178,764,41,27,737,137,0.2303370786516854,0.9646596858638743,0.6029411764705882,0.8432494279176201,0.5974983822577798,0.3333333333333333,0.8259023354564756,0.03534031413612566,0.7696629213483146,0.3996067080511836,0.7213291958350492,0.7,0.69
Smart AND grid,942,178,764,38,23,741,140,0.21348314606741572,0.9698952879581152,0.6229508196721312,0.8410896708286039,0.5916892170127654,0.31799163179916323,0.826963906581741,0.030104712041884817,0.7865168539325843,0.3996067080511836,0.7213291958350492,0.7,0.7
Smart AND grid,942,178,764,35,20,744,143,0.19662921348314608,0.9738219895287958,0.6363636363636364,0.8387824126268321,0.5852256015059709,0.3004291845493562,0.826963906581741,0.02617801047120419,0.8033707865168539,0.3996067080511836,0.7213291958350492,0.7,0.71
Smart AND grid,942,178,764,34,19,745,144,0.19101123595505617,0.975130890052356,0.6415094339622641,0.8380202474690663,0.583071063003706,0.29437229437229434,0.826963906581741,0.024869109947643978,0.8089887640449438,0.3996067080511836,0.7213291958350492,0.7,0.72
Smart AND grid,942,178,764,32,16,748,146,0.1797752808988764,0.9790575916230366,0.6666666666666666,0.8366890380313199,0.5794164362609565,0.2831858407079646,0.8280254777070064,0.020942408376963352,0.8202247191011236,0.3996067080511836,0.7213291958350492,0.7,0.73
Smart AND grid,942,178,764,29,13,751,149,0.16292134831460675,0.9829842931937173,0.6904761904761905,0.8344444444444444,0.572952820754162,0.2636363636363636,0.8280254777070064,0.017015706806282723,0.8370786516853933,0.3996067080511836,0.7213291958350492,0.7,0.74
Smart AND grid,942,178,764,24,10,754,154,0.1348314606741573,0.9869109947643979,0.7058823529411765,0.8303964757709251,0.5608712277192776,0.22641509433962262,0.8259023354564756,0.013089005235602094,0.8651685393258427,0.3996067080511836,0.7213291958350492,0.7,0.75
Smart AND grid,942,178,764,18,9,755,160,0.10112359550561797,0.9882198952879581,0.6666666666666666,0.825136612021858,0.544671745396788,0.17560975609756097,0.8205944798301487,0.011780104712041885,0.898876404494382,0.3996067080511836,0.7213291958350492,0.7,0.76
Smart AND grid,942,178,764,18,8,756,160,0.10112359550561797,0.9895287958115183,0.6923076923076923,0.8253275109170306,0.5453261956585681,0.17647058823529413,0.821656050955414,0.010471204188481676,0.898876404494382,0.3996067080511836,0.7213291958350492,0.7,0.77
Smart AND grid,942,178,764,14,5,759,164,0.07865168539325842,0.993455497382199,0.7368421052631579,0.8223185265438786,0.5360535913877287,0.14213197969543145,0.8205944798301487,0.006544502617801047,0.9213483146067416,0.3996067080511836,0.7213291958350492,0.7,0.78
Smart AND grid,942,178,764,8,5,759,170,0.0449438202247191,0.993455497382199,0.6153846153846154,0.8170075349838536,0.5191996588034591,0.08376963350785341,0.8142250530785563,0.006544502617801047,0.9550561797752809,0.3996067080511836,0.7213291958350492,0.7,0.79
Smart AND grid,942,178,764,7,5,759,171,0.03932584269662921,0.993455497382199,0.5833333333333334,0.8161290322580645,0.5163906700394141,0.07368421052631578,0.8131634819532909,0.006544502617801047,0.9606741573033708,0.3996067080511836,0.7213291958350492,0.7,0.8
Smart AND grid,942,178,764,4,4,760,174,0.02247191011235955,0.9947643979057592,0.5,0.8137044967880086,0.5086181540090594,0.04301075268817204,0.8110403397027601,0.005235602094240838,0.9775280898876404,0.3996067080511836,0.7213291958350492,0.7,0.81
Smart AND grid,942,178,764,3,3,761,175,0.016853932584269662,0.9960732984293194,0.5,0.813034188034188,0.5064636155067945,0.03260869565217391,0.8110403397027601,0.003926701570680628,0.9831460674157303,0.3996067080511836,0.7213291958350492,0.7,0.82
Smart AND grid,942,178,764,2,3,761,176,0.011235955056179775,0.9960732984293194,0.4,0.8121664887940235,0.5036546267427495,0.02185792349726776,0.8099787685774947,0.003926701570680628,0.9887640449438202,0.3996067080511836,0.7213291958350492,0.7,0.83
Smart AND grid,942,178,764,1,3,761,177,0.0056179775280898875,0.9960732984293194,0.25,0.8113006396588486,0.5008456379787046,0.010989010989010988,0.8089171974522293,0.003926701570680628,0.9943820224719101,0.3996067080511836,0.7213291958350492,0.7,0.84
Smart AND grid,942,178,764,1,2,762,177,0.0056179775280898875,0.9973821989528796,0.3333333333333333,0.8115015974440895,0.5015000882404848,0.011049723756906077,0.8099787685774947,0.002617801047120419,0.9943820224719101,0.3996067080511836,0.7213291958350492,0.7,0.85
Smart AND grid,942,178,764,1,1,763,177,0.0056179775280898875,0.9986910994764397,0.5,0.8117021276595745,0.5021545385022648,0.01111111111111111,0.8110403397027601,0.0013089005235602095,0.9943820224719101,0.3996067080511836,0.7213291958350492,0.7,0.86
Smart AND grid,942,178,764,0,1,763,178,0.0,0.9986910994764397,0.0,0.8108395324123273,0.4993455497382199,,0.8099787685774947,0.0013089005235602095,1.0,0.3996067080511836,0.7213291958350492,0.7,0.87
Smart AND grid,942,178,764,0,1,763,178,0.0,0.9986910994764397,0.0,0.8108395324123273,0.4993455497382199,,0.8099787685774947,0.0013089005235602095,1.0,0.3996067080511836,0.7213291958350492,0.7,0.88
Smart AND grid,942,178,764,0,0,764,178,0.0,1.0,,0.8110403397027601,0.5,,0.8110403397027601,0.0,1.0,0.3996067080511836,0.7213291958350492,0.7,0.89
Smart AND grid,942,178,764,0,0,764,178,0.0,1.0,,0.8110403397027601,0.5,,0.8110403397027601,0.0,1.0,0.3996067080511836,0.7213291958350492,0.7,0.9
Smart AND grid,942,178,764,0,0,764,178,0.0,1.0,,0.8110403397027601,0.5,,0.8110403397027601,0.0,1.0,0.3996067080511836,0.7213291958350492,0.7,0.91
Smart AND grid,942,178,764,0,0,764,178,0.0,1.0,,0.8110403397027601,0.5,,0.8110403397027601,0.0,1.0,0.3996067080511836,0.7213291958350492,0.7,0.92
Smart AND grid,942,178,764,0,0,764,178,0.0,1.0,,0.8110403397027601,0.5,,0.8110403397027601,0.0,1.0,0.3996067080511836,0.7213291958350492,0.7,0.93
Smart AND grid,942,178,764,0,0,764,178,0.0,1.0,,0.8110403397027601,0.5,,0.8110403397027601,0.0,1.0,0.3996067080511836,0.7213291958350492,0.7,0.94
Smart AND grid,942,178,764,0,0,764,178,0.0,1.0,,0.8110403397027601,0.5,,0.8110403397027601,0.0,1.0,0.3996067080511836,0.7213291958350492,0.7,0.95
Smart AND grid,942,178,764,0,0,764,178,0.0,1.0,,0.8110403397027601,0.5,,0.8110403397027601,0.0,1.0,0.3996067080511836,0.7213291958350492,0.7,0.96
Smart AND grid,942,178,764,0,0,764,178,0.0,1.0,,0.8110403397027601,0.5,,0.8110403397027601,0.0,1.0,0.3996067080511836,0.7213291958350492,0.7,0.97
Smart AND grid,942,178,764,0,0,764,178,0.0,1.0,,0.8110403397027601,0.5,,0.8110403397027601,0.0,1.0,0.3996067080511836,0.7213291958350492,0.7,0.98
Smart AND grid,942,178,764,0,0,764,178,0.0,1.0,,0.8110403397027601,0.5,,0.8110403397027601,0.0,1.0,0.3996067080511836,0.7213291958350492,0.7,0.99
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.01
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.02
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.03
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.04
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.05
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.06
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.07
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.08
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.09
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.1
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.11
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.12
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.13
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.14
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.15
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.16
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.17
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.18
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.19
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.2
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.21
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.22
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.23
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.24
Smart AND grid,942,178,764,63,95,669,115,0.3539325842696629,0.8756544502617801,0.3987341772151899,0.8533163265306123,0.6147935172657215,0.37499999999999994,0.7770700636942676,0.1243455497382199,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.25
Smart AND grid,942,178,764,63,94,670,115,0.3539325842696629,0.8769633507853403,0.4012738853503185,0.8535031847133758,0.6154479675275015,0.3761194029850746,0.778131634819533,0.12303664921465969,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.26
Smart AND grid,942,178,764,63,94,670,115,0.3539325842696629,0.8769633507853403,0.4012738853503185,0.8535031847133758,0.6154479675275015,0.3761194029850746,0.778131634819533,0.12303664921465969,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.27
Smart AND grid,942,178,764,63,94,670,115,0.3539325842696629,0.8769633507853403,0.4012738853503185,0.8535031847133758,0.6154479675275015,0.3761194029850746,0.778131634819533,0.12303664921465969,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.28
Smart AND grid,942,178,764,63,94,670,115,0.3539325842696629,0.8769633507853403,0.4012738853503185,0.8535031847133758,0.6154479675275015,0.3761194029850746,0.778131634819533,0.12303664921465969,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.29
Smart AND grid,942,178,764,63,94,670,115,0.3539325842696629,0.8769633507853403,0.4012738853503185,0.8535031847133758,0.6154479675275015,0.3761194029850746,0.778131634819533,0.12303664921465969,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.3
Smart AND grid,942,178,764,63,93,671,115,0.3539325842696629,0.8782722513089005,0.40384615384615385,0.8536895674300254,0.6161024177892818,0.37724550898203596,0.7791932059447984,0.12172774869109948,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.31
Smart AND grid,942,178,764,63,92,672,115,0.3539325842696629,0.8795811518324608,0.4064516129032258,0.8538754764930114,0.6167568680510618,0.37837837837837834,0.7802547770700637,0.12041884816753927,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.32
Smart AND grid,942,178,764,63,91,673,115,0.3539325842696629,0.8808900523560209,0.4090909090909091,0.8540609137055838,0.6174113183128419,0.3795180722891567,0.7813163481953291,0.11910994764397906,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.33
Smart AND grid,942,178,764,63,91,673,115,0.3539325842696629,0.8808900523560209,0.4090909090909091,0.8540609137055838,0.6174113183128419,0.3795180722891567,0.7813163481953291,0.11910994764397906,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.34
Smart AND grid,942,178,764,63,91,673,115,0.3539325842696629,0.8808900523560209,0.4090909090909091,0.8540609137055838,0.6174113183128419,0.3795180722891567,0.7813163481953291,0.11910994764397906,0.6460674157303371,0.3996067080511836,0.7213291958350492,0.71,0.35
Smart AND grid,942,178,764,62,91,673,116,0.34831460674157305,0.8808900523560209,0.40522875816993464,0.85297845373891,0.614602329548797,0.37462235649546827,0.7802547770700637,0.11910994764397906,0.651685393258427,0.3996067080511836,0.7213291958350492,0.71,0.36
Smart AND grid,942,178,764,62,90,674,116,0.34831460674157305,0.8821989528795812,0.40789473684210525,0.8531645569620253,0.6152567798105771,0.37575757575757573,0.7813163481953291,0.11780104712041885,0.651685393258427,0.3996067080511836,0.7213291958350492,0.71,0.37
Smart AND grid,942,178,764,62,89,675,116,0.34831460674157305,0.8835078534031413,0.4105960264900662,0.8533501896333755,0.6159112300723572,0.37689969604863216,0.7823779193205945,0.11649214659685864,0.651685393258427,0.3996067080511836,0.7213291958350492,0.71,0.38
Smart AND grid,942,178,764,61,87,677,117,0.34269662921348315,0.8861256544502618,0.41216216216216217,0.8526448362720404,0.6144111418318725,0.3742331288343559,0.7834394904458599,0.11387434554973822,0.6573033707865169,0.3996067080511836,0.7213291958350492,0.71,0.39
Smart AND grid,942,178,764,61,86,678,117,0.34269662921348315,0.887434554973822,0.41496598639455784,0.8528301886792453,0.6150655920936525,0.37538461538461537,0.7845010615711253,0.112565445026178,0.6573033707865169,0.3996067080511836,0.7213291958350492,0.71,0.4
Smart AND grid,942,178,764,61,84,680,117,0.34269662921348315,0.8900523560209425,0.4206896551724138,0.8531994981179423,0.6163744926172128,0.3777089783281734,0.7866242038216561,0.1099476439790576,0.6573033707865169,0.3996067080511836,0.7213291958350492,0.71,0.41
Smart AND grid,942,178,764,61,83,681,117,0.34269662921348315,0.8913612565445026,0.4236111111111111,0.8533834586466166,0.6170289428789929,0.37888198757763975,0.7876857749469215,0.10863874345549739,0.6573033707865169,0.3996067080511836,0.7213291958350492,0.71,0.42
Smart AND grid,942,178,764,61,82,682,117,0.34269662921348315,0.8926701570680629,0.42657342657342656,0.853566958698373,0.617683393140773,0.38006230529595014,0.7887473460721869,0.10732984293193717,0.6573033707865169,0.3996067080511836,0.7213291958350492,0.71,0.43
Smart AND grid,942,178,764,60,81,683,118,0.33707865168539325,0.893979057591623,0.425531914893617,0.8526841448189763,0.6155288546385081,0.37617554858934166,0.7887473460721869,0.10602094240837696,0.6629213483146067,0.3996067080511836,0.7213291958350492,0.71,0.44
Smart AND grid,942,178,764,60,81,683,118,0.33707865168539325,0.893979057591623,0.425531914893617,0.8526841448189763,0.6155288546385081,0.37617554858934166,0.7887473460721869,0.10602094240837696,0.6629213483146067,0.3996067080511836,0.7213291958350492,0.71,0.45
Smart AND grid,942,178,764,60,80,684,118,0.33707865168539325,0.8952879581151832,0.42857142857142855,0.8528678304239401,0.6161833049002883,0.3773584905660377,0.7898089171974523,0.10471204188481675,0.6629213483146067,0.3996067080511836,0.7213291958350492,0.71,0.46
Smart AND grid,942,178,764,60,79,685,118,0.33707865168539325,0.8965968586387435,0.4316546762589928,0.8530510585305106,0.6168377551620684,0.37854889589905366,0.7908704883227177,0.10340314136125654,0.6629213483146067,0.3996067080511836,0.7213291958350492,0.71,0.47
Smart AND grid,942,178,764,60,79,685,118,0.33707865168539325,0.8965968586387435,0.4316546762589928,0.8530510585305106,0.6168377551620684,0.37854889589905366,0.7908704883227177,0.10340314136125654,0.6629213483146067,0.3996067080511836,0.7213291958350492,0.71,0.48
Smart AND grid,942,178,764,59,79,685,119,0.33146067415730335,0.8965968586387435,0.427536231884058,0.8519900497512438,0.6140287663980234,0.37341772151898733,0.7898089171974523,0.10340314136125654,0.6685393258426966,0.3996067080511836,0.7213291958350492,0.71,0.49
Smart AND grid,942,178,764,59,77,687,119,0.33146067415730335,0.8992146596858639,0.4338235294117647,0.8523573200992556,0.6153376669215836,0.37579617834394896,0.7919320594479831,0.10078534031413612,0.6685393258426966,0.3996067080511836,0.7213291958350492,0.71,0.5
Smart AND grid,942,178,764,59,75,689,119,0.33146067415730335,0.9018324607329843,0.44029850746268656,0.8527227722772277,0.6166465674451438,0.3782051282051282,0.7940552016985138,0.09816753926701571,0.6685393258426966,0.3996067080511836,0.7213291958350492,0.71,0.51
Smart AND grid,942,178,764,58,73,691,120,0.3258426966292135,0.9044502617801047,0.44274809160305345,0.8520345252774353,0.615146479204659,0.3754045307443366,0.7951167728237792,0.09554973821989529,0.6741573033707865,0.3996067080511836,0.7213291958350492,0.71,0.52
Smart AND grid,942,178,764,58,73,691,120,0.3258426966292135,0.9044502617801047,0.44274809160305345,0.8520345252774353,0.615146479204659,0.3754045307443366,0.7951167728237792,0.09554973821989529,0.6741573033707865,0.3996067080511836,0.7213291958350492,0.71,0.53
Smart AND grid,942,178,764,57,71,693,121,0.3202247191011236,0.9070680628272252,0.4453125,0.8513513513513513,0.6136463909641744,0.37254901960784315,0.7961783439490446,0.09293193717277487,0.6797752808988764,0.3996067080511836,0.7213291958350492,0.71,0.54
Smart AND grid,942,178,764,57,71,693,121,0.3202247191011236,0.9070680628272252,0.4453125,0.8513513513513513,0.6136463909641744,0.37254901960784315,0.7961783439490446,0.09293193717277487,0.6797752808988764,0.3996067080511836,0.7213291958350492,0.71,0.55
Smart AND grid,942,178,764,57,70,694,121,0.3202247191011236,0.9083769633507853,0.44881889763779526,0.8515337423312883,0.6143008412259545,0.3737704918032787,0.79723991507431,0.09162303664921466,0.6797752808988764,0.3996067080511836,0.7213291958350492,0.71,0.56
Smart AND grid,942,178,764,56,68,696,122,0.3146067415730337,0.9109947643979057,0.45161290322580644,0.8508557457212714,0.6128007529854698,0.3708609271523179,0.7983014861995754,0.08900523560209424,0.6853932584269663,0.3996067080511836,0.7213291958350492,0.71,0.57
