umap_1,umap_2,umap_3,cluster
16.418777,0.29686213,-0.6076629,0
16.414804,0.29682747,-0.6048268,0
16.409441,0.2971012,-0.60249466,0
15.897267,-0.32274154,-0.43345442,0
16.405024,0.2994601,-0.5997043,0
16.399813,0.29958043,-0.596774,0
16.393705,0.29945767,-0.5932451,0
16.388159,0.2987888,-0.58978295,0
16.383434,0.29848725,-0.5860041,0
16.380257,0.2995627,-0.5846206,0
16.375664,0.29912898,-0.58139354,0
16.370104,0.30042335,-0.5772983,0
16.36567,0.30190346,-0.5742254,0
16.362114,0.30415004,-0.5707809,0
16.357851,0.3039136,-0.5665368,0
16.354809,0.30525264,-0.56452125,0
-3.138196,24.822927,0.7712779,1
-3.1381555,24.822414,0.7738909,1
-12.058062,1.7073303,-7.9216614,3
-34.266,-8.119381,-1.8129681,2
-34.24719,-8.097584,-1.8022695,2
16.349495,0.30415648,-0.5610983,0
-13.314297,1.4351077,-10.147246,3
16.345314,0.30385852,-0.55812633,0
16.339046,0.30352098,-0.5540858,0
16.332668,0.30396646,-0.5492901,0
16.326689,0.3052711,-0.54507107,0
16.320463,0.30436856,-0.5418713,0
16.315039,0.30536532,-0.53621286,0
16.310755,0.30528393,-0.53216183,0
16.306574,0.30477262,-0.5302712,0
16.29968,0.30338863,-0.5259503,0
-34.266457,-8.11679,-1.8106443,2
16.294413,0.30259514,-0.52155554,0
16.287306,0.30308855,-0.515797,0
16.282122,0.3016745,-0.5120236,0
16.276873,0.30206737,-0.5080926,0
16.27226,0.3028048,-0.50343555,0
16.266312,0.3022325,-0.4992887,0
16.261135,0.30229446,-0.49650714,0
16.25682,0.30048183,-0.49411047,0
16.251583,0.3005191,-0.48930517,0
16.246601,0.29855436,-0.4861141,0
16.240486,0.29792085,-0.4819767,0
16.236036,0.29845914,-0.47793788,0
16.229212,0.3007205,-0.47089562,0
16.22314,0.29947832,-0.46613747,0
-12.204192,2.0667288,-9.432732,3
16.219286,0.29867432,-0.46340623,0
-34.3075,-8.112873,-1.817167,2
-34.304695,-8.11616,-1.821095,2
16.212898,0.2973975,-0.45817554,0
16.207863,0.2987972,-0.45409995,0
-34.304924,-8.115188,-1.8202386,2
16.203869,0.2985254,-0.44992346,0
16.199068,0.2969139,-0.4462243,0
16.193724,0.29594365,-0.4427045,0
16.188055,0.29474986,-0.4381657,0
16.181562,0.29429832,-0.43251896,0
16.177227,0.29327652,-0.42868894,0
16.13686,0.15640064,-0.37094828,0
16.168837,0.28920436,-0.41991174,0
16.163666,0.287729,-0.41514462,0
-13.314097,1.4350058,-10.146998,3
16.15896,0.28566155,-0.4110309,0
16.15513,0.28277284,-0.40775898,0
16.12083,0.15435983,-0.35510102,0
16.148033,0.2756507,-0.39947003,0
16.14291,0.27461988,-0.3938931,0
16.13884,0.2732185,-0.38974887,0
16.134192,0.27222607,-0.38487267,0
16.129112,0.27064043,-0.3794841,0
16.124973,0.26877567,-0.3760831,0
16.120018,0.26633218,-0.37235826,0
16.115578,0.264937,-0.36800227,0
16.111893,0.26254463,-0.36488628,0
16.10988,0.26082432,-0.36347273,0
-13.313987,1.4348073,-10.14684,3
16.10624,0.2579158,-0.35980353,0
-12.080376,2.105043,-8.732079,3
-34.29707,-8.118163,-1.8198661,2
16.101793,0.25654915,-0.35490644,0
16.096104,0.2538988,-0.34965947,0
16.09122,0.25186983,-0.34379143,0
16.086485,0.24969994,-0.33887172,0
16.083082,0.2466106,-0.33436182,0
16.080187,0.2431898,-0.3308044,0
16.07506,0.24311294,-0.32634413,0
-12.192453,2.0215669,-8.877574,3
16.072403,0.23940536,-0.3223302,0
16.067282,0.23558956,-0.3160888,0
16.06179,0.23337798,-0.3099758,0
16.058172,0.23079397,-0.3055204,0
16.055328,0.22757624,-0.30132735,0
16.052975,0.2247233,-0.29791617,0
16.05024,0.2220411,-0.29348952,0
16.047579,0.21844777,-0.288887,0
16.043468,0.214747,-0.28197756,0
16.041336,0.21210735,-0.27837446,0
16.038834,0.20939219,-0.27395362,0
16.03819,0.20576377,-0.2702553,0
16.035278,0.20256379,-0.26416832,0
16.031696,0.19940025,-0.25863636,0
16.028389,0.19510132,-0.2533046,0
-3.139738,24.820124,0.7778147,1
16.027077,0.19135384,-0.2492443,0
16.025923,0.1878486,-0.24524747,0
16.024834,0.18474235,-0.24135062,0
16.022892,0.18097511,-0.2369245,0
16.02007,0.17662817,-0.23059429,0
16.019205,0.17250761,-0.22630547,0
-12.057773,1.7075641,-7.9215364,3
16.017107,0.16734296,-0.22006844,0
16.015274,0.16299394,-0.21504702,0
16.015135,0.15909609,-0.21011744,0
-34.297756,-8.11353,-1.8152727,2
-12.080757,2.1051576,-8.731648,3
-11.079676,2.3615923,-8.12768,3
16.013641,0.15538864,-0.20509502,0
16.013046,0.15046939,-0.19951774,0
-34.293335,-8.112425,-1.8152049,2
16.012667,0.14663787,-0.19525968,0
16.01197,0.14382808,-0.19213457,0
16.011934,0.13938715,-0.18752675,0
16.011078,0.1343288,-0.18198384,0
16.010519,0.13037053,-0.17646903,0
16.01211,0.1256388,-0.17236482,0
16.012506,0.12175305,-0.16764723,0
16.01389,0.11696393,-0.16271964,0
16.013079,0.11145318,-0.15677948,0
16.014324,0.10570451,-0.15119444,0
-34.292046,-8.114366,-1.8158301,2
-34.291992,-8.113995,-1.8157399,2
16.01502,0.10113464,-0.14622208,0
16.017433,0.096253425,-0.14204644,0
-0.45231166,5.512584,11.588433,4
16.019793,0.09230807,-0.13773853,0
1.9142529,8.678018,6.6796126,4
16.022333,0.08898757,-0.13487491,0
16.022966,0.085811,-0.13133022,0
16.024265,0.08124551,-0.12661248,0
16.0263,0.07568164,-0.12126858,0
16.028307,0.072513685,-0.11870838,0
-34.2901,-8.114448,-1.8156205,2
16.032059,0.068336956,-0.11502568,0
16.035484,0.061532512,-0.108382665,0
16.038424,0.05722171,-0.10419388,0
16.043097,0.051850166,-0.09857406,0
16.045824,0.04866137,-0.09548559,0
16.048763,0.04531102,-0.09157335,0
16.052967,0.040325116,-0.0863928,0
16.056345,0.03684458,-0.08258358,0
16.061628,0.030357543,-0.07644572,0
16.066282,0.026190445,-0.07299138,0
16.071112,0.021873077,-0.068657875,0
16.076153,0.017964235,-0.06500892,0
16.07998,0.014610569,-0.061141655,0
16.08492,0.009225223,-0.05603198,0
16.090515,0.005195758,-0.052290726,0
-3.1365457,24.82276,0.78022105,1
16.095934,0.0004720743,-0.0480621,0
16.098932,-0.0023095547,-0.04533169,0
16.104185,-0.0077172406,-0.0400653,0
16.110237,-0.012218691,-0.035831902,0
16.115429,-0.015528978,-0.032558437,0
16.120344,-0.019409096,-0.029184334,0
16.12585,-0.023747746,-0.024942577,0
16.131742,-0.028881377,-0.020819766,0
16.137089,-0.032954372,-0.01745278,0
16.143894,-0.038339213,-0.013638475,0
16.148829,-0.041747507,-0.010187309,0
16.168997,-0.06684923,-0.012403376,0
16.159292,-0.05003397,-0.0028681369,0
16.164513,-0.054174893,0.0008121159,0
16.1712,-0.058854006,0.0043337303,0
16.176308,-0.06258479,0.007724884,0
16.180767,-0.065470174,0.0103747975,0
16.186115,-0.06888817,0.012816267,0
16.192661,-0.074194,0.016838348,0
16.196869,-0.07706876,0.01955664,0
16.20158,-0.08022527,0.022309683,0
-3.1362114,24.822525,0.7851551,1
16.20914,-0.08583057,0.026304353,0
-34.284653,-8.118298,-1.8170507,2
16.215221,-0.09105815,0.030967494,0
16.22001,-0.094998516,0.0344305,0
16.226547,-0.100211464,0.03832863,0
16.231155,-0.10320922,0.040826075,0
16.23652,-0.10719875,0.043536447,0
16.24143,-0.1106515,0.04558232,0
16.246864,-0.11484578,0.048160825,0
16.25309,-0.119229086,0.05153929,0
16.258793,-0.123171546,0.054209087,0
16.263435,-0.12623233,0.056685537,0
16.269348,-0.13118637,0.059652258,0
16.275137,-0.13611348,0.0626757,0
16.281061,-0.14160404,0.06611114,0
16.286072,-0.14541006,0.06905791,0
16.2902,-0.14865752,0.07084254,0
16.29475,-0.15235351,0.074026085,0
16.30012,-0.15642446,0.07623929,0
16.304113,-0.15941307,0.079099655,0
16.308178,-0.1622211,0.08085803,0
16.313032,-0.16577467,0.08352623,0
16.31964,-0.17124104,0.08713733,0
16.326128,-0.17731307,0.09077881,0
-11.522268,2.6177044,-8.952204,3
16.331533,-0.1826382,0.09503547,0
16.337185,-0.18688516,0.09723582,0
-3.1138625,24.841726,0.7998481,1
16.343395,-0.19271536,0.09933334,0
16.348688,-0.19744079,0.10168074,0
16.354717,-0.20290354,0.10429324,0
16.35869,-0.20632209,0.10560905,0
-13.311877,1.4345739,-10.144605,3
16.362858,-0.21034274,0.10828398,0
16.368553,-0.21571688,0.11008625,0
-34.243652,-8.117858,-1.8018222,2
16.375483,-0.2219529,0.11252175,0
-34.242794,-8.119535,-1.8020216,2
-12.082642,2.1050684,-8.73169,3
16.378347,-0.22440769,0.114465296,0
16.385294,-0.23090814,0.11743403,0
16.390089,-0.23628573,0.1186564,0
16.394192,-0.24072886,0.11991843,0
16.398674,-0.24523886,0.12105961,0
16.404146,-0.25072503,0.12299968,0
16.409367,-0.2559023,0.12501709,0
16.415075,-0.26210028,0.12472443,0
16.419373,-0.26609713,0.1267616,0
16.42542,-0.27305806,0.12991509,0
16.42958,-0.2775286,0.13082466,0
-34.19049,-8.015677,-1.7987583,2
-34.16353,-7.994975,-1.7948562,2
16.432674,-0.28090933,0.13197193,0
-13.244374,1.4767429,-10.083724,3
16.438719,-0.28801736,0.13418269,0
16.44184,-0.2916774,0.13487989,0
-12.07915,2.113799,-8.722557,3
16.447508,-0.2987348,0.13528544,0
16.451557,-0.30329937,0.1364656,0
16.455406,-0.3088358,0.13807596,0
16.460049,-0.31430402,0.14007537,0
16.4645,-0.31966117,0.14168346,0
16.467686,-0.32423684,0.14213352,0
16.472359,-0.3301103,0.14472461,0
16.478313,-0.33743277,0.14695753,0
16.482594,-0.34379357,0.1471197,0
16.4872,-0.3505915,0.1477261,0
16.490429,-0.35552502,0.14776014,0
16.49417,-0.36085984,0.14737809,0
16.498936,-0.36771527,0.14734264,0
16.502687,-0.37289786,0.14720766,0
16.506205,-0.37736508,0.1469485,0
16.510656,-0.3850514,0.14738864,0
16.51395,-0.38948077,0.14803383,0
16.517988,-0.39531648,0.14742851,0
16.523037,-0.40227172,0.1484365,0
16.52634,-0.40762404,0.14913674,0
16.531279,-0.41590652,0.14921783,0
16.535212,-0.42167336,0.14933728,0
-34.23613,-8.123221,-1.8025565,2
16.538977,-0.42763004,0.14892891,0
16.542412,-0.43327102,0.14824162,0
16.546497,-0.4399642,0.14793682,0
16.55075,-0.44744962,0.14751513,0
16.554033,-0.45288324,0.14720823,0
16.55671,-0.4568334,0.14712572,0
16.560974,-0.4632597,0.14752643,0
16.564917,-0.470202,0.14782326,0
16.569426,-0.47716844,0.14991826,0
16.574123,-0.48466054,0.14925419,0
16.577162,-0.4908291,0.14783996,0
16.577198,-0.5177669,0.12903056,0
16.582483,-0.5035241,0.14520918,0
16.585526,-0.5099512,0.14420366,0
16.588121,-0.5166638,0.14526452,0
16.59218,-0.5239241,0.14427038,0
16.595476,-0.5309586,0.14460528,0
16.597366,-0.5367547,0.14345028,0
16.599419,-0.5424149,0.14192839,0
16.601965,-0.549265,0.1402789,0
-34.232224,-8.122978,-1.8013362,2
16.60374,-0.55562747,0.13823459,0
16.605524,-0.56252784,0.13759145,0
-3.1080573,24.847841,0.80027264,1
16.607708,-0.5686627,0.1364925,0
-3.1036444,24.85287,0.80075437,1
-34.231876,-8.121696,-1.8005673,2
16.609903,-0.5750135,0.13533385,0
16.612217,-0.5812992,0.13389693,0
16.614012,-0.5875923,0.13199209,0
-3.0996144,24.85711,0.80193925,1
16.617847,-0.59403557,0.13193507,0
-34.23069,-8.12271,-1.8013082,2
-3.0960696,24.860207,0.8040677,1
16.6201,-0.5998485,0.13024423,0
16.621183,-0.60569817,0.1280894,0
16.622389,-0.6125,0.12582164,0
16.625927,-0.61978036,0.12503718,0
16.628368,-0.62768054,0.1234834,0
-11.082111,2.3636591,-8.130964,3
16.629635,-0.63366914,0.12170695,0
16.630552,-0.6395998,0.12068168,0
16.63129,-0.6454965,0.1189088,0
16.632723,-0.65417606,0.11638122,0
-1.039295,5.2073264,13.206572,4
16.633158,-0.6596538,0.11502301,0
16.63383,-0.66503054,0.11341071,0
16.636599,-0.6732956,0.11180766,0
16.63639,-0.6796083,0.10929508,0
-12.641615,1.7803295,-9.605596,3
16.636826,-0.68676513,0.107459374,0
16.639395,-0.6935713,0.106552884,0
16.63893,-0.7011861,0.10342384,0
16.638132,-0.7075137,0.101479,0
16.638329,-0.7124098,0.09963293,0
-11.080833,2.3626523,-8.129057,3
16.63677,-0.7193178,0.09713053,0
16.637758,-0.72584194,0.09635426,0
16.637362,-0.7325131,0.094791524,0
16.637371,-0.7380274,0.09355415,0
-34.210766,-8.105276,-1.802348,2
16.635624,-0.74350154,0.0912885,0
16.634655,-0.74961275,0.08913543,0
16.632912,-0.7562861,0.08653001,0
16.632336,-0.76136065,0.08506541,0
16.62855,-0.77029353,0.08072239,0
16.626013,-0.7761844,0.078127444,0
16.623846,-0.78153723,0.076125905,0
16.619959,-0.7885226,0.07247976,0
16.620035,-0.7925645,0.07235493,0
16.61723,-0.7988736,0.069905914,0
-12.175224,2.0943284,-9.461199,3
16.615421,-0.80522627,0.06762445,0
16.612074,-0.8111428,0.06480605,0
16.607784,-0.8190066,0.061395608,0
-34.234493,-8.131027,-1.8096918,2
-3.094579,24.862486,0.80433977,1
-13.312167,1.434062,-10.145026,3
1.9143314,8.677734,6.679866,4
16.604368,-0.82470804,0.058659606,0
16.601871,-0.82815146,0.05735196,0
16.598541,-0.83295566,0.05549699,0
-12.086639,2.1064835,-8.731075,3
16.59456,-0.8374836,0.052814975,0
16.5899,-0.84326994,0.049430355,0
16.585995,-0.847944,0.04727683,0
16.57802,-0.85678226,0.042820223,0
16.577538,-0.8599279,0.04170169,0
16.572672,-0.8649786,0.038671304,0
16.566612,-0.8710096,0.036086146,0
16.563644,-0.87589896,0.035083346,0
16.557943,-0.8807389,0.032432124,0
16.554018,-0.88529634,0.031744607,0
16.548172,-0.8901062,0.029878993,0
16.544447,-0.89385456,0.028426984,0
16.537508,-0.89849526,0.02550723,0
16.531347,-0.904735,0.022187417,0
16.526901,-0.9086832,0.021089379,0
16.52192,-0.9132777,0.01915434,0
16.516748,-0.917725,0.017710552,0
16.510386,-0.9216396,0.016126603,0
16.501366,-0.9271945,0.01371032,0
16.49643,-0.93112344,0.012615079,0
16.486673,-0.9370711,0.010959987,0
16.484463,-0.93886423,0.009505454,0
16.478733,-0.94113934,0.008762461,0
16.47213,-0.94411224,0.0076917885,0
-0.34692448,5.605214,11.39243,4
-34.221657,-8.12481,-1.8008738,2
16.464556,-0.94720936,0.006231871,0
16.45976,-0.95105684,0.005465712,0
16.453272,-0.95409656,0.004572815,0
16.445223,-0.9578996,0.0035508329,0
16.438425,-0.96123254,0.0031616013,0
16.4333,-0.9640717,0.0026269008,0
16.424477,-0.9674884,0.0016092344,0
16.419111,-0.97000915,0.001082097,0
-34.221035,-8.12543,-1.8008416,2
-12.667392,1.765142,-9.628256,3
-1.0407435,5.2068763,13.204918,4
16.412283,-0.9740018,0.00027464455,0
16.399557,-0.9777582,-0.00086743035,0
16.39862,-0.98044586,-0.0004619438,0
16.39058,-0.9834357,-0.00098628,0
16.3847,-0.9855437,0.00027459627,0
16.371288,-0.9904735,0.0006848889,0
-34.21924,-8.12581,-1.8002636,2
16.366684,-0.9929648,0.00086140604,0
16.356993,-0.9957051,0.002384124,0
16.350704,-0.99800074,0.0020574674,0
16.345152,-1.0002432,0.0020815204,0
16.335695,-1.0032235,0.0036139977,0
16.32469,-1.0057237,0.0034963617,0
-34.21893,-8.125427,-1.8005322,2
-34.21674,-8.12675,-1.8031349,2
16.322685,-1.0091925,0.0044884216,0
-12.090205,2.1053631,-8.732043,3
16.315695,-1.0107505,0.0047465144,0
16.30341,-1.0133044,0.004819874,0
16.299065,-1.0150766,0.004767677,0
16.291513,-1.016915,0.0050321887,0
16.283031,-1.0181872,0.0054048547,0
16.27463,-1.020918,0.0067079994,0
16.268623,-1.0239962,0.0073823016,0
16.261494,-1.0253074,0.0075495355,0
16.255545,-1.026861,0.007951995,0
16.245289,-1.0281012,0.008593576,0
16.239445,-1.0299228,0.00899337,0
16.2299,-1.0310918,0.00903098,0
16.22441,-1.032447,0.0090931645,0
16.216335,-1.0340928,0.00977151,0
16.207453,-1.0354047,0.010039846,0
16.201199,-1.036442,0.010379365,0
16.189243,-1.0397483,0.013093631,0
16.18235,-1.0417191,0.013912386,0
16.174797,-1.0426712,0.0145233795,0
16.167524,-1.0441666,0.015060114,0
16.155949,-1.0459312,0.016800586,0
16.151438,-1.0485905,0.016943106,0
16.142456,-1.0499705,0.018610286,0
16.134447,-1.051364,0.020448763,0
16.127445,-1.0550658,0.024029648,0
16.119455,-1.0563753,0.025432995,0
16.112045,-1.0578831,0.02690736,0
16.104342,-1.0597286,0.029342597,0
16.093838,-1.0606245,0.032066904,0
16.087534,-1.0616914,0.032941904,0
16.078543,-1.0626009,0.035116993,0
16.069801,-1.0644977,0.037322976,0
16.05888,-1.065145,0.039542157,0
16.055172,-1.0670222,0.040995155,0
16.049324,-1.0680503,0.042762123,0
16.04009,-1.0706487,0.04663349,0
-13.3120985,1.4338827,-10.144962,3
16.034634,-1.0708838,0.047141522,0
16.026842,-1.0717758,0.04965073,0
-12.175748,2.0891466,-9.401073,3
16.018875,-1.0726287,0.05168753,0
16.00737,-1.0729791,0.05478543,0
16.003328,-1.0741196,0.055692255,0
-1.0412043,5.205297,13.204347,4
15.990402,-1.0749186,0.059542138,0
15.989272,-1.0755543,0.0592992,0
15.98147,-1.0764571,0.061335087,0
15.97231,-1.0782379,0.06476785,0
15.965932,-1.0789739,0.066979654,0
15.957517,-1.0802324,0.070146166,0
15.9506,-1.0813017,0.07248785,0
15.942193,-1.0819421,0.075508416,0
15.934424,-1.0833406,0.07849058,0
15.927826,-1.0855505,0.08111967,0
15.920587,-1.0879921,0.084463224,0
15.912065,-1.0893475,0.08797995,0
15.903286,-1.0910598,0.0919597,0
15.896228,-1.0917956,0.09457355,0
15.889868,-1.0922498,0.09688513,0
1.9138235,8.677612,6.680195,4
-3.1183233,24.840147,0.78952616,1
15.881958,-1.092792,0.100213185,0
15.8752365,-1.093901,0.10283117,0
15.8684435,-1.094868,0.10558326,0
15.862891,-1.0955104,0.10753421,0
15.856316,-1.0976803,0.11099202,0
15.847995,-1.0982257,0.11487398,0
15.840677,-1.0990647,0.11818022,0
15.833519,-1.1000981,0.122164614,0
15.825403,-1.1009055,0.12568687,0
15.818036,-1.1028746,0.12974283,0
-11.081018,2.3631423,-8.129267,3
1.9136178,8.677621,6.680286,4
15.811612,-1.1034955,0.1327238,0
15.802071,-1.1044686,0.13747385,0
15.797807,-1.1050341,0.13979942,0
15.792055,-1.1056501,0.14280379,0
15.460897,-1.1449571,0.1113777,0
-34.268394,-8.118997,-1.8144145,2
15.779681,-1.1088655,0.14409474,0
15.773921,-1.1109405,0.1471331,0
15.765137,-1.1131887,0.15247573,0
15.756232,-1.114262,0.15710373,0
15.750893,-1.1151192,0.15959087,0
15.741883,-1.115861,0.16436104,0
-33.663013,-7.859956,-2.1458178,2
15.734253,-1.1166584,0.16809705,0
15.727749,-1.1173335,0.17121257,0
-11.093839,2.3721516,-8.146651,3
-11.522058,2.618168,-8.951908,3
15.721947,-1.1179675,0.17420726,0
-3.1164634,24.842031,0.7908332,1
15.713389,-1.1184298,0.1787012,0
15.708236,-1.119425,0.18122907,0
15.700657,-1.1212282,0.18594286,0
15.692537,-1.1226496,0.19037685,0
15.684635,-1.1242924,0.19524372,0
-3.114907,24.843838,0.7905978,1
15.677485,-1.1260954,0.19952409,0
15.671194,-1.1279348,0.20390922,0
15.665428,-1.12882,0.2072501,0
15.657796,-1.130474,0.21199808,0
15.651354,-1.1316884,0.21577863,0
15.646048,-1.1321894,0.21866257,0
15.636432,-1.1338128,0.22382252,0
15.630549,-1.1351097,0.2274778,0
15.623882,-1.1367619,0.23065625,0
15.616297,-1.1380389,0.23523638,0
15.609841,-1.1389967,0.23946889,0
15.603417,-1.1410184,0.24337175,0
15.59635,-1.1429448,0.24673109,0
-3.093443,24.866003,0.80497164,1
15.591482,-1.144533,0.24973708,0
1.9140754,8.67875,6.6794324,4
15.58227,-1.1481028,0.25587603,0
15.577031,-1.1494088,0.25938496,0
15.569605,-1.1518543,0.26432005,0
15.562804,-1.154215,0.26926363,0
-11.245746,2.4484003,-8.301272,3
15.55634,-1.1550435,0.27327713,0
-13.31237,1.4334365,-10.143842,3
-3.1157727,24.843826,0.79687697,1
15.549525,-1.1558524,0.27742976,0
15.542508,-1.1572524,0.28199065,0
15.535334,-1.1589214,0.28612542,0
15.528345,-1.1605363,0.29042616,0
15.521566,-1.1617018,0.29382244,0
-34.260063,-8.122939,-1.8144304,2
-11.082128,2.3647544,-8.130353,3
15.515999,-1.1626927,0.2973573,0
15.509999,-1.1642417,0.30073816,0
15.502171,-1.1663702,0.30557168,0
15.495466,-1.1679133,0.309253,0
15.490929,-1.1684947,0.312069,0
15.4843235,-1.1706557,0.31656742,0
15.4776325,-1.172661,0.32081905,0
15.4716215,-1.1742885,0.32523966,0
15.464513,-1.1757505,0.32928386,0
-34.257366,-8.119542,-1.8107523,2
15.458744,-1.1771916,0.3329521,0
15.449992,-1.1799176,0.33803684,0
15.442564,-1.1817654,0.34105265,0
15.438431,-1.1823394,0.34300125,0
-3.1124113,24.847652,0.79719764,1
15.432564,-1.184078,0.34630263,0
15.425023,-1.186121,0.3506243,0
15.419963,-1.1873326,0.35373533,0
-13.312402,1.4311305,-10.144041,3
-34.25355,-8.120222,-1.8122381,2
15.415352,-1.188729,0.3565072,0
15.406284,-1.1913567,0.3612715,0
15.40134,-1.1922199,0.36348942,0
15.394738,-1.1937873,0.36667475,0
-1.0415827,5.2027307,13.203857,4
15.390314,-1.1949662,0.36900613,0
15.381182,-1.1979504,0.3738904,0
15.375688,-1.1995975,0.3774237,0
-12.174792,2.0946023,-9.4610405,3
15.368393,-1.2024263,0.38137543,0
15.362164,-1.2044574,0.3847136,0
15.35485,-1.2066239,0.38837472,0
-3.109723,24.850826,0.79740196,1
-0.52110964,5.4440794,11.672163,4
15.348509,-1.2088131,0.39166954,0
15.340441,-1.211592,0.3957515,0
15.330332,-1.2150491,0.40006378,0
-11.245631,2.4483366,-8.301204,3
15.326442,-1.2162553,0.40259105,0
15.317438,-1.219953,0.40701512,0
15.311369,-1.2215677,0.40954518,0
-34.252876,-8.11934,-1.8125396,2
15.30044,-1.2267301,0.41372466,0
15.296853,-1.2286075,0.41661245,0
15.288551,-1.2313368,0.41990533,0
15.283028,-1.2338859,0.4227863,0
15.273525,-1.2377744,0.42654347,0
-34.24994,-8.121454,-1.8151944,2
15.269566,-1.2391664,0.42827055,0
15.26185,-1.2429096,0.43123192,0
15.255654,-1.2445974,0.43270385,0
15.250274,-1.2467418,0.4345232,0
15.239316,-1.2517579,0.43722937,0
-12.173065,2.0962512,-9.462557,3
-12.08893,2.105316,-8.731812,3
-34.20249,-8.124905,-1.7990776,2
15.236713,-1.2543709,0.4415577,0
15.226843,-1.2583785,0.4430304,0
15.223363,-1.2593493,0.4452281,0
15.214777,-1.2632602,0.4470334,0
15.212473,-1.2656528,0.45081517,0
15.05758,-1.2815384,-0.17486607,0
15.043558,-1.3378248,-0.1441869,0
-12.263286,2.0042741,-9.349241,3
1.910359,8.684663,6.6721673,4
-12.251414,2.0237525,-9.378729,3
-12.177886,2.0919738,-9.448966,3
15.2038,-1.2701534,0.44211313,0
15.198227,-1.2729224,0.44344968,0
15.191464,-1.2760125,0.4445186,0
15.185264,-1.2791203,0.4453058,0
15.179188,-1.282081,0.4474227,0
15.171213,-1.2859101,0.44868433,0
15.167303,-1.2877599,0.45007813,0
15.160757,-1.290874,0.45170322,0
15.153143,-1.29512,0.4530953,0
15.146911,-1.2983102,0.45412126,0
15.140128,-1.3021307,0.45567328,0
15.134062,-1.3053921,0.45756754,0
15.127221,-1.309741,0.45909905,0
-34.1959,-8.128908,-1.8021971,2
15.120047,-1.3140333,0.4602766,0
15.113514,-1.3182598,0.46216983,0
-11.521942,2.618359,-8.9516,3
15.106855,-1.3220241,0.46287096,0
15.097636,-1.327348,0.46290237,0
-34.20068,-8.125915,-1.8001581,2
-34.20392,-8.127243,-1.8014783,2
15.09149,-1.3310847,0.46302056,0
15.084547,-1.3360636,0.46391675,0
15.079629,-1.3390146,0.46525818,0
15.072082,-1.3439428,0.4646282,0
15.067132,-1.3465574,0.4653282,0
15.060537,-1.3505051,0.46513063,0
15.054671,-1.3544123,0.46459183,0
15.0490265,-1.3583671,0.46466345,0
15.042035,-1.3636414,0.46409604,0
15.03363,-1.3697276,0.46264634,0
15.030251,-1.3719119,0.46301138,0
-11.772615,2.0949519,-8.678964,3
15.022837,-1.3772442,0.46238333,0
15.016198,-1.3822192,0.4611141,0
15.008394,-1.3885186,0.46168944,0
15.003182,-1.3924757,0.4607402,0
14.997115,-1.3973002,0.45931944,0
14.9909935,-1.4020724,0.45734283,0
14.9844675,-1.4073361,0.45533544,0
14.979009,-1.4113401,0.45525196,0
14.975252,-1.4141974,0.45444435,0
14.967835,-1.4204297,0.4515774,0
14.962583,-1.4247311,0.45131126,0
14.957051,-1.4296155,0.44915384,0
14.950929,-1.4348963,0.44678122,0
14.943456,-1.4416695,0.4427101,0
14.939724,-1.4443793,0.442531,0
14.934037,-1.4496195,0.43922484,0
14.927431,-1.4559464,0.434903,0
14.92038,-1.4626069,0.43133077,0
14.917237,-1.4653455,0.43070644,0
14.909808,-1.4726969,0.42460907,0
14.9092245,-1.4728472,0.42638615,0
14.903717,-1.4780285,0.4228396,0
14.8972435,-1.484331,0.41841874,0
14.891638,-1.4899448,0.41417396,0
14.887642,-1.4937978,0.41169864,0
14.881989,-1.4996802,0.4071927,0
14.87553,-1.5067719,0.40070862,0
14.872787,-1.5089488,0.40085322,0
-0.5209271,5.444234,11.672411,4
-34.203575,-8.127617,-1.8000653,2
14.868446,-1.513993,0.39691567,0
1.9123143,8.678905,6.679749,4
14.859704,-1.5239549,0.3858147,0
14.860769,-1.5226636,0.38948837,0
14.856037,-1.5278338,0.385185,0
14.849645,-1.5344788,0.37924078,0
1.9122542,8.679214,6.6794496,4
14.847452,-1.5372019,0.3777642,0
14.842726,-1.5423433,0.3729838,0
-13.309665,1.4312694,-10.141524,3
-0.34671286,5.6053815,11.392056,4
14.838092,-1.5472486,0.36882016,0
-11.098298,2.371247,-8.146119,3
14.832312,-1.5539192,0.3617502,0
14.828315,-1.5584682,0.35744435,0
14.823365,-1.5641778,0.35156226,0
14.819286,-1.5682957,0.34930384,0
-11.084269,2.3660417,-8.132741,3
14.8155575,-1.5722927,0.34607166,0
14.811151,-1.5777261,0.33944875,0
14.807384,-1.582489,0.33421466,0
14.803508,-1.5871115,0.32954806,0
14.799051,-1.592461,0.3236339,0
-33.660156,-7.8591604,-2.1478298,2
-34.184124,-8.112404,-1.8036189,2
14.795411,-1.5971774,0.31764498,0
14.79242,-1.6010026,0.31376755,0
-3.1024635,24.859299,0.7964354,1
14.785053,-1.6115413,0.29627356,0
14.783528,-1.6118375,0.3006933,0
-1.0437124,5.199389,13.201659,4
14.777862,-1.6183928,0.29307622,0
1.9116101,8.679404,6.6799884,4
14.773765,-1.6234978,0.2859943,0
-11.547148,2.5799775,-8.917724,3
-12.892427,1.6501247,-9.815872,3
-1.0424249,5.198048,13.202892,4
14.772819,-1.6252489,0.2833327,0
14.768433,-1.6311804,0.27489966,0
14.764932,-1.6360005,0.26934054,0
